Mbpp_2.py: Kernel usage: 5.17%, CPU usage: 165.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 5.29%, CPU usage: 169.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_7.py: Kernel usage: 9.98%, CPU usage: 319.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_8.py: Kernel usage: 7.64%, CPU usage: 244.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_10.py: Kernel usage: 7.41%, CPU usage: 237.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.85%, CPU usage: 187.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_14.py: Kernel usage: 4.24%, CPU usage: 135.82%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_17.py: Kernel usage: 4.09%, CPU usage: 130.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_18.py: Kernel usage: 6.85%, CPU usage: 219.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.68%, CPU usage: 181.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_20.py: Kernel usage: 5.89%, CPU usage: 188.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_21.py: Kernel usage: 6.32%, CPU usage: 202.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_22.py: Kernel usage: 6.20%, CPU usage: 198.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_23.py: Kernel usage: 6.46%, CPU usage: 206.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_24.py: Kernel usage: 7.51%, CPU usage: 240.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_28.py: Kernel usage: 6.25%, CPU usage: 199.95%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_30.py: Kernel usage: 6.05%, CPU usage: 193.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
