HumanEval_0.py: 0.000402s
HumanEval_1.py: 0.000412s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000042s
HumanEval_4.py: 0.000248s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000027s
HumanEval_9.py: 0.000101s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000122s
HumanEval_12.py: 0.000089s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000062s
HumanEval_15.py: 0.000068s
HumanEval_16.py: 0.000062s
HumanEval_20.py: 0.000578s
HumanEval_21.py: 0.000123s
HumanEval_22.py: 0.000063s
HumanEval_23.py: 0.000016s
HumanEval_25.py: 0.000343s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000042s
HumanEval_31.py: 0.009084s
HumanEval_32.py: 0.280907s
HumanEval_33.py: 0.000117s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000016s
HumanEval_37.py: 0.000127s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000031s
HumanEval_44.py: 0.000120s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000182s
HumanEval_47.py: 0.000079s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000102s
HumanEval_50.py: 0.069457s
HumanEval_51.py: 0.000214s
HumanEval_52.py: 0.000033s
HumanEval_53.py: 0.005894s
HumanEval_54.py: 0.000062s
HumanEval_55.py: 0.002881s
HumanEval_56.py: 0.000132s
HumanEval_57.py: 0.000102s
HumanEval_58.py: 0.000121s
HumanEval_59.py: 0.009490s
HumanEval_60.py: 0.000047s
HumanEval_61.py: 0.000134s
HumanEval_62.py: 0.000065s
HumanEval_63.py: 0.014802s
HumanEval_66.py: 0.000399s
HumanEval_69.py: 0.000819s
HumanEval_71.py: 0.000091s
HumanEval_72.py: 0.000065s
HumanEval_74.py: 0.000127s
HumanEval_78.py: 0.000132s
HumanEval_79.py: 0.000030s
HumanEval_80.py: 0.000108s
HumanEval_81.py: 0.000119s
HumanEval_84.py: 0.000147s
HumanEval_85.py: 0.000079s
HumanEval_86.py: 0.000297s
HumanEval_87.py: 0.000516s
HumanEval_89.py: 0.000435s
HumanEval_90.py: 0.000099s
HumanEval_92.py: 0.000086s
HumanEval_93.py: 0.000483s
HumanEval_95.py: 0.000225s
HumanEval_96.py: 0.001438s
HumanEval_97.py: 0.000059s
HumanEval_98.py: 0.000059s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000947s
HumanEval_104.py: 0.000361s
HumanEval_111.py: 0.000301s
HumanEval_112.py: 0.000165s
HumanEval_113.py: 0.000245s
HumanEval_114.py: 0.000351s
HumanEval_116.py: 0.000566s
HumanEval_118.py: 0.000149s
HumanEval_121.py: 0.000120s
HumanEval_123.py: 0.000165s
HumanEval_125.py: 0.000202s
HumanEval_126.py: 0.000820s
HumanEval_128.py: 0.000329s
HumanEval_132.py: 0.000552s
HumanEval_133.py: 0.000292s
HumanEval_134.py: 0.000145s
HumanEval_136.py: 0.000530s
HumanEval_138.py: 0.000025s
HumanEval_144.py: 0.000213s
HumanEval_146.py: 0.000115s
HumanEval_147.py: 0.266719s
HumanEval_148.py: 0.000073s
HumanEval_149.py: 0.000250s
HumanEval_150.py: 0.005827s
HumanEval_152.py: 0.000102s
HumanEval_153.py: 0.002735s
HumanEval_155.py: 0.000120s
HumanEval_157.py: 0.000063s
HumanEval_160.py: 0.000286s
HumanEval_163.py: 0.000128s
