HumanEval_0.py: 0.000417s
HumanEval_1.py: 0.000410s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000042s
HumanEval_4.py: 0.000246s
HumanEval_7.py: 0.000049s
HumanEval_8.py: 0.000028s
HumanEval_9.py: 0.000103s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000125s
HumanEval_12.py: 0.000087s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000063s
HumanEval_15.py: 0.000069s
HumanEval_16.py: 0.000063s
HumanEval_20.py: 0.000587s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000064s
HumanEval_23.py: 0.000016s
HumanEval_25.py: 0.000343s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.009253s
HumanEval_32.py: 0.281936s
HumanEval_33.py: 0.000112s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000016s
HumanEval_37.py: 0.000121s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000031s
HumanEval_44.py: 0.000119s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000178s
HumanEval_47.py: 0.000078s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000102s
HumanEval_50.py: 0.068649s
HumanEval_51.py: 0.000206s
HumanEval_52.py: 0.000029s
HumanEval_53.py: 0.005674s
HumanEval_54.py: 0.000060s
HumanEval_55.py: 0.002778s
HumanEval_56.py: 0.000132s
HumanEval_57.py: 0.000098s
HumanEval_58.py: 0.000113s
HumanEval_59.py: 0.009218s
HumanEval_60.py: 0.000047s
HumanEval_61.py: 0.000129s
HumanEval_62.py: 0.000065s
HumanEval_63.py: 0.014330s
HumanEval_66.py: 0.000399s
HumanEval_69.py: 0.000783s
HumanEval_71.py: 0.000090s
HumanEval_72.py: 0.000063s
HumanEval_74.py: 0.000124s
HumanEval_78.py: 0.000127s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000109s
HumanEval_81.py: 0.000123s
HumanEval_84.py: 0.000145s
HumanEval_85.py: 0.000082s
HumanEval_86.py: 0.000310s
HumanEval_87.py: 0.000539s
HumanEval_89.py: 0.000434s
HumanEval_90.py: 0.000097s
HumanEval_92.py: 0.000085s
HumanEval_93.py: 0.000647s
HumanEval_95.py: 0.000224s
HumanEval_96.py: 0.001411s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000060s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000944s
HumanEval_104.py: 0.000356s
HumanEval_111.py: 0.000305s
HumanEval_112.py: 0.000163s
HumanEval_113.py: 0.000243s
HumanEval_114.py: 0.000346s
HumanEval_116.py: 0.000560s
HumanEval_118.py: 0.000154s
HumanEval_121.py: 0.000120s
HumanEval_123.py: 0.000167s
HumanEval_125.py: 0.000203s
HumanEval_126.py: 0.000812s
HumanEval_128.py: 0.000333s
HumanEval_132.py: 0.000540s
HumanEval_133.py: 0.000291s
HumanEval_134.py: 0.000144s
HumanEval_136.py: 0.000534s
HumanEval_138.py: 0.000025s
HumanEval_144.py: 0.000218s
HumanEval_146.py: 0.000113s
HumanEval_147.py: 0.258281s
HumanEval_148.py: 0.000076s
HumanEval_149.py: 0.000237s
HumanEval_150.py: 0.005827s
HumanEval_152.py: 0.000100s
HumanEval_153.py: 0.002652s
HumanEval_155.py: 0.000114s
HumanEval_157.py: 0.000063s
HumanEval_160.py: 0.000284s
HumanEval_163.py: 0.000121s
