HumanEval_0.py: 0.000425s
HumanEval_1.py: 0.000404s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000042s
HumanEval_4.py: 0.000248s
HumanEval_7.py: 0.000049s
HumanEval_8.py: 0.000028s
HumanEval_9.py: 0.000104s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000125s
HumanEval_12.py: 0.000087s
HumanEval_13.py: 0.000018s
HumanEval_14.py: 0.000064s
HumanEval_15.py: 0.000069s
HumanEval_16.py: 0.000063s
HumanEval_20.py: 0.000583s
HumanEval_21.py: 0.000129s
HumanEval_22.py: 0.000062s
HumanEval_23.py: 0.000015s
HumanEval_25.py: 0.000344s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.008924s
HumanEval_32.py: 0.286863s
HumanEval_33.py: 0.000117s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000015s
HumanEval_37.py: 0.000127s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000033s
HumanEval_44.py: 0.000117s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000180s
HumanEval_47.py: 0.000079s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000114s
HumanEval_50.py: 0.068673s
HumanEval_51.py: 0.000206s
HumanEval_52.py: 0.000031s
HumanEval_53.py: 0.005794s
HumanEval_54.py: 0.000065s
HumanEval_55.py: 0.002753s
HumanEval_56.py: 0.000136s
HumanEval_57.py: 0.000101s
HumanEval_58.py: 0.000122s
HumanEval_59.py: 0.009159s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000129s
HumanEval_62.py: 0.000067s
HumanEval_63.py: 0.014490s
HumanEval_66.py: 0.000396s
HumanEval_69.py: 0.000823s
HumanEval_71.py: 0.000089s
HumanEval_72.py: 0.000066s
HumanEval_74.py: 0.000124s
HumanEval_78.py: 0.000129s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000111s
HumanEval_81.py: 0.000124s
HumanEval_84.py: 0.000146s
HumanEval_85.py: 0.000081s
HumanEval_86.py: 0.000302s
HumanEval_87.py: 0.000522s
HumanEval_89.py: 0.000437s
HumanEval_90.py: 0.000096s
HumanEval_92.py: 0.000084s
HumanEval_93.py: 0.000491s
HumanEval_95.py: 0.000226s
HumanEval_96.py: 0.001420s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000059s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000936s
HumanEval_104.py: 0.000364s
HumanEval_111.py: 0.000307s
HumanEval_112.py: 0.000166s
HumanEval_113.py: 0.000243s
HumanEval_114.py: 0.000350s
HumanEval_116.py: 0.000555s
HumanEval_118.py: 0.000151s
HumanEval_121.py: 0.000123s
HumanEval_123.py: 0.000167s
HumanEval_125.py: 0.000194s
HumanEval_126.py: 0.000818s
HumanEval_128.py: 0.000331s
HumanEval_132.py: 0.000554s
HumanEval_133.py: 0.000289s
HumanEval_134.py: 0.000146s
HumanEval_136.py: 0.000537s
HumanEval_138.py: 0.000025s
HumanEval_144.py: 0.000214s
HumanEval_146.py: 0.000113s
HumanEval_147.py: 0.255978s
HumanEval_148.py: 0.000075s
HumanEval_149.py: 0.000249s
HumanEval_150.py: 0.005789s
HumanEval_152.py: 0.000102s
HumanEval_153.py: 0.002645s
HumanEval_155.py: 0.000117s
HumanEval_157.py: 0.000063s
HumanEval_160.py: 0.000280s
HumanEval_163.py: 0.000124s
