HumanEval_0.py: 0.000414s
HumanEval_1.py: 0.000406s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000042s
HumanEval_4.py: 0.000251s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000028s
HumanEval_9.py: 0.000102s
HumanEval_10.py: 0.000072s
HumanEval_11.py: 0.000123s
HumanEval_12.py: 0.000085s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000063s
HumanEval_15.py: 0.000068s
HumanEval_16.py: 0.000064s
HumanEval_20.py: 0.000582s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000063s
HumanEval_23.py: 0.000016s
HumanEval_25.py: 0.000351s
HumanEval_27.py: 0.000027s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000046s
HumanEval_30.py: 0.000046s
HumanEval_31.py: 0.009113s
HumanEval_32.py: 0.279582s
HumanEval_33.py: 0.000113s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000016s
HumanEval_37.py: 0.000121s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000032s
HumanEval_44.py: 0.000118s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000181s
HumanEval_47.py: 0.000081s
HumanEval_48.py: 0.000030s
HumanEval_49.py: 0.000115s
HumanEval_50.py: 0.068361s
HumanEval_51.py: 0.000209s
HumanEval_52.py: 0.000029s
HumanEval_53.py: 0.005768s
HumanEval_54.py: 0.000065s
HumanEval_55.py: 0.002770s
HumanEval_56.py: 0.000130s
HumanEval_57.py: 0.000098s
HumanEval_58.py: 0.000146s
HumanEval_59.py: 0.009589s
HumanEval_60.py: 0.000047s
HumanEval_61.py: 0.000130s
HumanEval_62.py: 0.000066s
HumanEval_63.py: 0.014324s
HumanEval_66.py: 0.000390s
HumanEval_69.py: 0.000783s
HumanEval_71.py: 0.000092s
HumanEval_72.py: 0.000065s
HumanEval_74.py: 0.000122s
HumanEval_78.py: 0.000127s
HumanEval_79.py: 0.000032s
HumanEval_80.py: 0.000112s
HumanEval_81.py: 0.000126s
HumanEval_84.py: 0.000144s
HumanEval_85.py: 0.000083s
HumanEval_86.py: 0.000307s
HumanEval_87.py: 0.000518s
HumanEval_89.py: 0.000432s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000084s
HumanEval_93.py: 0.000642s
HumanEval_95.py: 0.000227s
HumanEval_96.py: 0.001415s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000060s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000937s
HumanEval_104.py: 0.000352s
HumanEval_111.py: 0.000310s
HumanEval_112.py: 0.000163s
HumanEval_113.py: 0.000246s
HumanEval_114.py: 0.000344s
HumanEval_116.py: 0.000557s
HumanEval_118.py: 0.000153s
HumanEval_121.py: 0.000120s
HumanEval_123.py: 0.000170s
HumanEval_125.py: 0.000194s
HumanEval_126.py: 0.000821s
HumanEval_128.py: 0.000330s
HumanEval_132.py: 0.000537s
HumanEval_133.py: 0.000290s
HumanEval_134.py: 0.000144s
HumanEval_136.py: 0.000530s
HumanEval_138.py: 0.000025s
HumanEval_144.py: 0.000214s
HumanEval_146.py: 0.000112s
HumanEval_147.py: 0.258668s
HumanEval_148.py: 0.000074s
HumanEval_149.py: 0.000246s
HumanEval_150.py: 0.005956s
HumanEval_152.py: 0.000099s
HumanEval_153.py: 0.002626s
HumanEval_155.py: 0.000120s
HumanEval_157.py: 0.000062s
HumanEval_160.py: 0.000287s
HumanEval_163.py: 0.000120s
