HumanEval_0.py: 0.000418s
HumanEval_1.py: 0.000408s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000041s
HumanEval_4.py: 0.000253s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000028s
HumanEval_9.py: 0.000102s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000125s
HumanEval_12.py: 0.000085s
HumanEval_13.py: 0.000020s
HumanEval_14.py: 0.000063s
HumanEval_15.py: 0.000069s
HumanEval_16.py: 0.000064s
HumanEval_20.py: 0.000585s
HumanEval_21.py: 0.000128s
HumanEval_22.py: 0.000063s
HumanEval_23.py: 0.000017s
HumanEval_25.py: 0.000341s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.009017s
HumanEval_32.py: 0.285776s
HumanEval_33.py: 0.000119s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_37.py: 0.000127s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000032s
HumanEval_44.py: 0.000118s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000177s
HumanEval_47.py: 0.000078s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000105s
HumanEval_50.py: 0.069731s
HumanEval_51.py: 0.000208s
HumanEval_52.py: 0.000029s
HumanEval_53.py: 0.005936s
HumanEval_54.py: 0.000061s
HumanEval_55.py: 0.002852s
HumanEval_56.py: 0.000135s
HumanEval_57.py: 0.000102s
HumanEval_58.py: 0.000118s
HumanEval_59.py: 0.009541s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000130s
HumanEval_62.py: 0.000066s
HumanEval_63.py: 0.014600s
HumanEval_66.py: 0.000391s
HumanEval_69.py: 0.000779s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000068s
HumanEval_74.py: 0.000127s
HumanEval_78.py: 0.000132s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000108s
HumanEval_81.py: 0.000123s
HumanEval_84.py: 0.000145s
HumanEval_85.py: 0.000080s
HumanEval_86.py: 0.000307s
HumanEval_87.py: 0.000522s
HumanEval_89.py: 0.000439s
HumanEval_90.py: 0.000097s
HumanEval_92.py: 0.000086s
HumanEval_93.py: 0.000701s
HumanEval_95.py: 0.000228s
HumanEval_96.py: 0.001427s
HumanEval_97.py: 0.000059s
HumanEval_98.py: 0.000060s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000943s
HumanEval_104.py: 0.000350s
HumanEval_111.py: 0.000306s
HumanEval_112.py: 0.000168s
HumanEval_113.py: 0.000243s
HumanEval_114.py: 0.000354s
HumanEval_116.py: 0.000563s
HumanEval_118.py: 0.000149s
HumanEval_121.py: 0.000119s
HumanEval_123.py: 0.000170s
HumanEval_125.py: 0.000199s
HumanEval_126.py: 0.000818s
HumanEval_128.py: 0.000340s
HumanEval_132.py: 0.000544s
HumanEval_133.py: 0.000290s
HumanEval_134.py: 0.000153s
HumanEval_136.py: 0.000538s
HumanEval_138.py: 0.000026s
HumanEval_144.py: 0.000216s
HumanEval_146.py: 0.000115s
HumanEval_147.py: 0.257458s
HumanEval_148.py: 0.000073s
HumanEval_149.py: 0.000242s
HumanEval_150.py: 0.005915s
HumanEval_152.py: 0.000102s
HumanEval_153.py: 0.002696s
HumanEval_155.py: 0.000120s
HumanEval_157.py: 0.000063s
HumanEval_160.py: 0.000292s
HumanEval_163.py: 0.000126s
