HumanEval_0.py: 0.000417s
HumanEval_1.py: 0.000410s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000042s
HumanEval_4.py: 0.000254s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000101s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000122s
HumanEval_12.py: 0.000090s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000063s
HumanEval_15.py: 0.000067s
HumanEval_16.py: 0.000063s
HumanEval_20.py: 0.000576s
HumanEval_21.py: 0.000122s
HumanEval_22.py: 0.000065s
HumanEval_23.py: 0.000016s
HumanEval_25.py: 0.000360s
HumanEval_27.py: 0.000027s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.008979s
HumanEval_32.py: 0.296693s
HumanEval_33.py: 0.000111s
HumanEval_34.py: 0.000015s
HumanEval_35.py: 0.000015s
HumanEval_37.py: 0.000121s
HumanEval_41.py: 0.000029s
HumanEval_42.py: 0.000030s
HumanEval_44.py: 0.000112s
HumanEval_45.py: 0.000010s
HumanEval_46.py: 0.000171s
HumanEval_47.py: 0.000074s
HumanEval_48.py: 0.000025s
HumanEval_49.py: 0.000109s
HumanEval_50.py: 0.068731s
HumanEval_51.py: 0.000204s
HumanEval_52.py: 0.000029s
HumanEval_53.py: 0.005661s
HumanEval_54.py: 0.000063s
HumanEval_55.py: 0.002793s
HumanEval_56.py: 0.000129s
HumanEval_57.py: 0.000095s
HumanEval_58.py: 0.000117s
HumanEval_59.py: 0.009176s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000128s
HumanEval_62.py: 0.000064s
HumanEval_63.py: 0.014175s
HumanEval_66.py: 0.000378s
HumanEval_69.py: 0.000792s
HumanEval_71.py: 0.000086s
HumanEval_72.py: 0.000062s
HumanEval_74.py: 0.000121s
HumanEval_78.py: 0.000131s
HumanEval_79.py: 0.000030s
HumanEval_80.py: 0.000103s
HumanEval_81.py: 0.000119s
HumanEval_84.py: 0.000137s
HumanEval_85.py: 0.000081s
HumanEval_86.py: 0.000289s
HumanEval_87.py: 0.000487s
HumanEval_89.py: 0.000419s
HumanEval_90.py: 0.000092s
HumanEval_92.py: 0.000079s
HumanEval_93.py: 0.000452s
HumanEval_95.py: 0.000207s
HumanEval_96.py: 0.001364s
HumanEval_97.py: 0.000056s
HumanEval_98.py: 0.000058s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.000903s
HumanEval_104.py: 0.000342s
HumanEval_111.py: 0.000288s
HumanEval_112.py: 0.000160s
HumanEval_113.py: 0.000230s
HumanEval_114.py: 0.000325s
HumanEval_116.py: 0.000528s
HumanEval_118.py: 0.000143s
HumanEval_121.py: 0.000115s
HumanEval_123.py: 0.000157s
HumanEval_125.py: 0.000186s
HumanEval_126.py: 0.000782s
HumanEval_128.py: 0.000314s
HumanEval_132.py: 0.000507s
HumanEval_133.py: 0.000278s
HumanEval_134.py: 0.000135s
HumanEval_136.py: 0.000501s
HumanEval_138.py: 0.000025s
HumanEval_144.py: 0.000204s
HumanEval_146.py: 0.000109s
HumanEval_147.py: 0.258866s
HumanEval_148.py: 0.000076s
HumanEval_149.py: 0.000244s
HumanEval_150.py: 0.005811s
HumanEval_152.py: 0.000099s
HumanEval_153.py: 0.002690s
HumanEval_155.py: 0.000120s
HumanEval_157.py: 0.000065s
HumanEval_160.py: 0.000279s
HumanEval_163.py: 0.000118s
