HumanEval_0.py: Kernel usage: 8.98%, CPU usage: 287.29%, CPU Runtime: 0.45s, Total Runtime: 0.16s
Mbpp_3.py: Kernel usage: 6.24%, CPU usage: 199.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.32%, CPU usage: 362.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 11.99%, CPU usage: 383.84%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 6.95%, CPU usage: 222.47%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 9.16%, CPU usage: 293.12%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_16.py: Kernel usage: 6.43%, CPU usage: 205.71%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.95%, CPU usage: 190.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.87%, CPU usage: 219.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.05s, Total Runtime: 1.02s
HumanEval_31.py: Kernel usage: 6.15%, CPU usage: 196.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.40%, CPU usage: 204.81%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 9.38%, CPU usage: 300.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 5.45%, CPU usage: 174.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 12.50%, CPU usage: 399.91%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_58.py: Kernel usage: 6.30%, CPU usage: 201.49%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.32%, CPU usage: 202.09%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_74.py: Kernel usage: 11.87%, CPU usage: 379.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 11.13%, CPU usage: 356.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 11.68%, CPU usage: 373.69%, CPU Runtime: 0.20s, Total Runtime: 0.05s
HumanEval_86.py: Kernel usage: 12.30%, CPU usage: 393.69%, CPU Runtime: 1.73s, Total Runtime: 0.44s
HumanEval_87.py: Kernel usage: 8.55%, CPU usage: 273.56%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 12.50%, CPU usage: 399.86%, CPU Runtime: 35.74s, Total Runtime: 8.94s
