HumanEval_0.py: Kernel usage: 9.02%, CPU usage: 288.60%, CPU Runtime: 0.42s, Total Runtime: 0.14s
Mbpp_3.py: Kernel usage: 6.23%, CPU usage: 199.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 11.33%, CPU usage: 362.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 11.98%, CPU usage: 383.32%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 6.94%, CPU usage: 222.16%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 9.12%, CPU usage: 291.91%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_16.py: Kernel usage: 6.44%, CPU usage: 205.99%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.96%, CPU usage: 190.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.87%, CPU usage: 219.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 2.12s, Total Runtime: 1.06s
HumanEval_31.py: Kernel usage: 6.19%, CPU usage: 197.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 6.43%, CPU usage: 205.64%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 9.41%, CPU usage: 301.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 4.78%, CPU usage: 153.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 12.50%, CPU usage: 399.92%, CPU Runtime: 0.19s, Total Runtime: 0.05s
HumanEval_58.py: Kernel usage: 6.30%, CPU usage: 201.65%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 6.40%, CPU usage: 204.92%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_74.py: Kernel usage: 11.86%, CPU usage: 379.38%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 11.14%, CPU usage: 356.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 11.66%, CPU usage: 373.25%, CPU Runtime: 0.19s, Total Runtime: 0.05s
HumanEval_86.py: Kernel usage: 12.29%, CPU usage: 393.28%, CPU Runtime: 1.65s, Total Runtime: 0.42s
HumanEval_87.py: Kernel usage: 8.56%, CPU usage: 274.00%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 12.50%, CPU usage: 399.87%, CPU Runtime: 35.45s, Total Runtime: 8.86s
HumanEval_90.py: Kernel usage: 6.69%, CPU usage: 214.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 11.90%, CPU usage: 380.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.35%, CPU usage: 331.07%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 16.52%, CPU usage: 528.61%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 4.79%, CPU usage: 153.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
