Mbpp_1.py: Kernel usage: 7.45%, CPU usage: 238.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 5.03%, CPU usage: 160.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_6.py: Kernel usage: 6.32%, CPU usage: 202.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_7.py: Kernel usage: 10.10%, CPU usage: 323.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_8.py: Kernel usage: 8.05%, CPU usage: 257.61%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_10.py: Kernel usage: 5.61%, CPU usage: 179.38%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.39%, CPU usage: 204.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_13.py: Kernel usage: 7.34%, CPU usage: 234.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_14.py: Kernel usage: 4.34%, CPU usage: 138.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_17.py: Kernel usage: 3.99%, CPU usage: 127.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_18.py: Kernel usage: 5.57%, CPU usage: 178.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 6.11%, CPU usage: 195.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_20.py: Kernel usage: 5.88%, CPU usage: 188.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_21.py: Kernel usage: 6.29%, CPU usage: 201.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_22.py: Kernel usage: 6.21%, CPU usage: 198.82%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_24.py: Kernel usage: 7.55%, CPU usage: 241.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_25.py: Kernel usage: 5.97%, CPU usage: 190.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_26.py: Kernel usage: 5.30%, CPU usage: 169.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_27.py: Kernel usage: 11.57%, CPU usage: 370.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_28.py: Kernel usage: 6.25%, CPU usage: 199.95%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_29.py: Kernel usage: 5.50%, CPU usage: 175.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_30.py: Kernel usage: 6.01%, CPU usage: 192.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_32.py: Kernel usage: 5.45%, CPU usage: 174.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_33.py: Kernel usage: 7.26%, CPU usage: 232.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_34.py: Kernel usage: 5.19%, CPU usage: 166.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_36.py: Kernel usage: 5.13%, CPU usage: 164.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_37.py: Kernel usage: 6.60%, CPU usage: 211.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_38.py: Kernel usage: 5.00%, CPU usage: 159.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_40.py: Kernel usage: 6.72%, CPU usage: 215.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
