HumanEval_0.py: 0.159416s
Mbpp_3.py: 0.000188s
Mbpp_4.py: 0.000933s
HumanEval_4.py: 0.008068s
HumanEval_9.py: 0.002859s
Mbpp_9.py: 0.001617s
Mbpp_11.py: 0.000115s
Mbpp_12.py: 0.005356s
HumanEval_16.py: 0.004597s
Mbpp_16.py: 0.000126s
Mbpp_19.py: 0.001388s
HumanEval_20.py: 0.001745s
HumanEval_24.py: 0.515095s
HumanEval_26.py: 0.004093s
HumanEval_31.py: 0.000071s
HumanEval_33.py: 0.004634s
HumanEval_34.py: 0.004273s
HumanEval_36.py: 0.063816s
HumanEval_37.py: 0.001607s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.046628s
HumanEval_54.py: 0.009135s
HumanEval_58.py: 0.004555s
HumanEval_59.py: 0.000026s
Mbpp_62.py: 0.016175s
HumanEval_64.py: 0.291017s
HumanEval_74.py: 0.001279s
Mbpp_75.py: 0.000409s
HumanEval_85.py: 0.050682s
HumanEval_87.py: 0.011389s
Mbpp_88.py: 0.002106s
HumanEval_89.py: 1.282592s
HumanEval_90.py: 0.002526s
Mbpp_90.py: 0.001555s
Mbpp_94.py: 0.002500s
Mbpp_96.py: 0.141932s
Mbpp_97.py: 0.001277s
Mbpp_106.py: 0.000821s
HumanEval_113.py: 1.370415s
HumanEval_119.py: 0.000753s
HumanEval_120.py: 0.000035s
Mbpp_123.py: 0.137006s
Mbpp_128.py: 0.078721s
Mbpp_129.py: 0.014434s
Mbpp_130.py: 0.001379s
Mbpp_137.py: 0.027237s
Mbpp_141.py: 0.002911s
HumanEval_149.py: 0.076132s
Mbpp_166.py: 0.000124s
Mbpp_170.py: 0.020129s
Mbpp_226.py: 0.453093s
Mbpp_230.py: 0.000298s
Mbpp_239.py: 0.046960s
Mbpp_240.py: 0.001425s
Mbpp_251.py: 0.005376s
Mbpp_256.py: 0.000553s
Mbpp_265.py: 0.038710s
Mbpp_281.py: 0.000701s
Mbpp_296.py: 0.076699s
Mbpp_392.py: 0.000152s
Mbpp_395.py: 0.002844s
Mbpp_405.py: 0.000182s
Mbpp_414.py: 0.000447s
Mbpp_421.py: 0.044235s
Mbpp_424.py: 0.000201s
Mbpp_425.py: 0.003050s
Mbpp_428.py: 0.005371s
Mbpp_433.py: 0.015186s
Mbpp_437.py: 0.454149s
Mbpp_440.py: 0.000134s
Mbpp_446.py: 0.318957s
Mbpp_451.py: 0.005181s
Mbpp_456.py: 0.012388s
Mbpp_460.py: 0.001954s
Mbpp_474.py: 0.000168s
Mbpp_476.py: 0.023145s
Mbpp_477.py: 0.000692s
Mbpp_563.py: 0.006618s
Mbpp_572.py: 0.000988s
Mbpp_578.py: 0.005660s
Mbpp_586.py: 0.000352s
Mbpp_587.py: 0.001253s
Mbpp_588.py: 0.031682s
Mbpp_597.py: 0.008251s
Mbpp_604.py: 0.017234s
Mbpp_611.py: 0.003473s
Mbpp_631.py: 0.033728s
Mbpp_633.py: 0.045502s
Mbpp_644.py: 0.008066s
Mbpp_720.py: 0.013244s
Mbpp_725.py: 0.045029s
Mbpp_740.py: 0.001870s
Mbpp_744.py: 0.140248s
Mbpp_750.py: 0.014725s
Mbpp_753.py: 0.076538s
Mbpp_755.py: 0.006072s
Mbpp_757.py: 0.003999s
Mbpp_758.py: 0.003723s
Mbpp_760.py: 0.000128s
Mbpp_764.py: 0.529105s
Mbpp_766.py: 0.131376s
Mbpp_775.py: 0.178192s
Mbpp_781.py: 5.200665s
Mbpp_800.py: 0.001154s
Mbpp_805.py: 0.005233s
Mbpp_808.py: 0.001795s
