HumanEval_0.py: 0.174365s
Mbpp_3.py: 0.000203s
Mbpp_4.py: 0.000984s
HumanEval_4.py: 0.008714s
HumanEval_9.py: 0.003200s
Mbpp_9.py: 0.001848s
Mbpp_11.py: 0.000130s
Mbpp_12.py: 0.005310s
HumanEval_16.py: 0.004955s
Mbpp_16.py: 0.000016s
Mbpp_19.py: 0.001520s
HumanEval_20.py: 0.001896s
HumanEval_24.py: 0.511595s
HumanEval_26.py: 0.004776s
HumanEval_31.py: 0.000076s
HumanEval_33.py: 0.005290s
HumanEval_34.py: 0.004714s
HumanEval_36.py: 0.066062s
HumanEval_37.py: 0.001844s
HumanEval_49.py: 0.000004s
HumanEval_51.py: 0.049805s
HumanEval_54.py: 0.009422s
HumanEval_58.py: 0.004866s
HumanEval_59.py: 0.000027s
Mbpp_62.py: 0.019109s
HumanEval_64.py: 0.298817s
HumanEval_74.py: 0.001289s
Mbpp_75.py: 0.000438s
HumanEval_85.py: 0.054272s
HumanEval_87.py: 0.011964s
Mbpp_88.py: 0.002442s
HumanEval_89.py: 1.384609s
HumanEval_90.py: 0.003129s
Mbpp_90.py: 0.001723s
Mbpp_94.py: 0.002790s
Mbpp_96.py: 0.159529s
Mbpp_97.py: 0.001462s
Mbpp_106.py: 0.000848s
HumanEval_113.py: 1.413326s
HumanEval_119.py: 0.000627s
HumanEval_120.py: 0.000037s
Mbpp_123.py: 0.136473s
Mbpp_128.py: 0.065819s
Mbpp_129.py: 0.014741s
Mbpp_130.py: 0.001319s
Mbpp_137.py: 0.027135s
Mbpp_141.py: 0.002885s
HumanEval_149.py: 0.073109s
Mbpp_166.py: 0.000123s
Mbpp_170.py: 0.018848s
Mbpp_226.py: 0.488225s
Mbpp_230.py: 0.000355s
Mbpp_239.py: 0.050110s
Mbpp_240.py: 0.001500s
Mbpp_251.py: 0.005780s
Mbpp_256.py: 0.000604s
Mbpp_265.py: 0.040511s
Mbpp_281.py: 0.000741s
Mbpp_296.py: 0.080753s
Mbpp_392.py: 0.000162s
Mbpp_395.py: 0.003148s
Mbpp_405.py: 0.000204s
Mbpp_414.py: 0.000461s
Mbpp_421.py: 0.045311s
Mbpp_424.py: 0.000196s
Mbpp_425.py: 0.002885s
Mbpp_428.py: 0.005235s
Mbpp_433.py: 0.016561s
Mbpp_437.py: 0.459061s
Mbpp_440.py: 0.000025s
Mbpp_446.py: 0.319128s
Mbpp_451.py: 0.005083s
Mbpp_456.py: 0.012653s
Mbpp_460.py: 0.001788s
Mbpp_474.py: 0.000183s
Mbpp_476.py: 0.022922s
Mbpp_477.py: 0.000692s
Mbpp_563.py: 0.006447s
Mbpp_572.py: 0.000956s
Mbpp_578.py: 0.005705s
Mbpp_586.py: 0.000377s
Mbpp_587.py: 0.001286s
Mbpp_588.py: 0.029244s
Mbpp_597.py: 0.009190s
Mbpp_604.py: 0.015660s
Mbpp_611.py: 0.004993s
Mbpp_631.py: 0.045269s
Mbpp_633.py: 0.054824s
Mbpp_644.py: 0.008808s
Mbpp_720.py: 0.010765s
Mbpp_725.py: 0.044231s
Mbpp_740.py: 0.001792s
Mbpp_744.py: 0.133431s
Mbpp_750.py: 0.014640s
Mbpp_753.py: 0.079563s
Mbpp_755.py: 0.005717s
Mbpp_757.py: 0.004025s
Mbpp_758.py: 0.003738s
Mbpp_760.py: 0.000128s
Mbpp_764.py: 0.528873s
Mbpp_766.py: 0.120389s
Mbpp_775.py: 0.189993s
Mbpp_781.py: 5.115594s
Mbpp_800.py: 0.001303s
Mbpp_805.py: 0.005669s
Mbpp_808.py: 0.002168s
