HumanEval_0.py: 0.172790s
Mbpp_3.py: 0.000185s
Mbpp_4.py: 0.000955s
HumanEval_4.py: 0.008222s
HumanEval_9.py: 0.002943s
Mbpp_9.py: 0.001724s
Mbpp_11.py: 0.000118s
Mbpp_12.py: 0.005047s
HumanEval_16.py: 0.004617s
Mbpp_16.py: 0.000015s
Mbpp_19.py: 0.001539s
HumanEval_20.py: 0.001760s
HumanEval_24.py: 0.482368s
HumanEval_26.py: 0.004404s
HumanEval_31.py: 0.000074s
HumanEval_33.py: 0.005030s
HumanEval_34.py: 0.004616s
HumanEval_36.py: 0.062606s
HumanEval_37.py: 0.001817s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.046576s
HumanEval_54.py: 0.009171s
HumanEval_58.py: 0.004770s
HumanEval_59.py: 0.000026s
Mbpp_62.py: 0.019105s
HumanEval_64.py: 0.293688s
HumanEval_74.py: 0.001299s
Mbpp_75.py: 0.000413s
HumanEval_85.py: 0.051342s
HumanEval_87.py: 0.011886s
Mbpp_88.py: 0.002491s
HumanEval_89.py: 1.374337s
HumanEval_90.py: 0.003181s
Mbpp_90.py: 0.001614s
Mbpp_94.py: 0.002665s
Mbpp_96.py: 0.143665s
Mbpp_97.py: 0.001248s
Mbpp_106.py: 0.000776s
HumanEval_113.py: 1.378408s
HumanEval_119.py: 0.000593s
HumanEval_120.py: 0.000035s
Mbpp_123.py: 0.138937s
Mbpp_128.py: 0.065074s
Mbpp_129.py: 0.014628s
Mbpp_130.py: 0.001355s
Mbpp_137.py: 0.025581s
Mbpp_141.py: 0.002754s
HumanEval_149.py: 0.071193s
Mbpp_166.py: 0.000118s
Mbpp_170.py: 0.018672s
Mbpp_226.py: 0.453951s
Mbpp_230.py: 0.000293s
Mbpp_239.py: 0.047080s
Mbpp_240.py: 0.001436s
Mbpp_251.py: 0.005553s
Mbpp_256.py: 0.000547s
Mbpp_265.py: 0.043604s
Mbpp_281.py: 0.000695s
Mbpp_296.py: 0.075210s
Mbpp_392.py: 0.000149s
Mbpp_395.py: 0.002897s
Mbpp_405.py: 0.000182s
Mbpp_414.py: 0.000431s
Mbpp_421.py: 0.044612s
Mbpp_424.py: 0.000186s
Mbpp_425.py: 0.002821s
Mbpp_428.py: 0.005235s
Mbpp_433.py: 0.017213s
Mbpp_437.py: 0.470140s
Mbpp_440.py: 0.000027s
Mbpp_446.py: 0.359872s
Mbpp_451.py: 0.005618s
Mbpp_456.py: 0.013318s
Mbpp_460.py: 0.001968s
Mbpp_474.py: 0.000202s
Mbpp_476.py: 0.023554s
Mbpp_477.py: 0.000768s
Mbpp_563.py: 0.006522s
Mbpp_572.py: 0.000954s
Mbpp_578.py: 0.005700s
Mbpp_586.py: 0.000344s
Mbpp_587.py: 0.001362s
Mbpp_588.py: 0.030650s
Mbpp_597.py: 0.009557s
Mbpp_604.py: 0.015817s
Mbpp_611.py: 0.003402s
Mbpp_631.py: 0.029799s
Mbpp_633.py: 0.045564s
Mbpp_644.py: 0.008191s
Mbpp_720.py: 0.010000s
Mbpp_725.py: 0.043734s
Mbpp_740.py: 0.001846s
Mbpp_744.py: 0.131420s
Mbpp_750.py: 0.014787s
Mbpp_753.py: 0.096577s
Mbpp_755.py: 0.006399s
Mbpp_757.py: 0.004342s
Mbpp_758.py: 0.004049s
Mbpp_760.py: 0.000138s
Mbpp_764.py: 0.591067s
Mbpp_766.py: 0.123578s
Mbpp_775.py: 0.182787s
Mbpp_781.py: 5.510022s
Mbpp_800.py: 0.001218s
Mbpp_805.py: 0.005483s
Mbpp_808.py: 0.001873s
