HumanEval_0.py: 0.174306s
Mbpp_3.py: 0.000204s
Mbpp_4.py: 0.000996s
HumanEval_4.py: 0.008718s
HumanEval_9.py: 0.003307s
Mbpp_9.py: 0.001833s
Mbpp_11.py: 0.000124s
Mbpp_12.py: 0.005206s
HumanEval_16.py: 0.005037s
Mbpp_16.py: 0.000014s
Mbpp_19.py: 0.001533s
HumanEval_20.py: 0.001857s
HumanEval_24.py: 0.538483s
HumanEval_26.py: 0.004520s
HumanEval_31.py: 0.000074s
HumanEval_33.py: 0.005115s
HumanEval_34.py: 0.004648s
HumanEval_36.py: 0.066702s
HumanEval_37.py: 0.001739s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.049016s
HumanEval_54.py: 0.009387s
HumanEval_58.py: 0.007690s
HumanEval_59.py: 0.000030s
Mbpp_62.py: 0.019272s
HumanEval_64.py: 0.306097s
HumanEval_74.py: 0.001305s
Mbpp_75.py: 0.000418s
HumanEval_85.py: 0.053409s
HumanEval_87.py: 0.011658s
Mbpp_88.py: 0.002264s
HumanEval_89.py: 1.366181s
HumanEval_90.py: 0.003060s
Mbpp_90.py: 0.001631s
Mbpp_94.py: 0.002762s
Mbpp_96.py: 0.150999s
Mbpp_97.py: 0.001371s
Mbpp_106.py: 0.000802s
HumanEval_113.py: 1.463701s
HumanEval_119.py: 0.000625s
HumanEval_120.py: 0.000037s
Mbpp_123.py: 0.146304s
Mbpp_128.py: 0.069244s
Mbpp_129.py: 0.015505s
Mbpp_130.py: 0.001389s
Mbpp_137.py: 0.026453s
Mbpp_141.py: 0.002904s
HumanEval_149.py: 0.078023s
Mbpp_166.py: 0.000121s
Mbpp_170.py: 0.020298s
Mbpp_226.py: 0.483223s
Mbpp_230.py: 0.000300s
Mbpp_239.py: 0.050368s
Mbpp_240.py: 0.001552s
Mbpp_251.py: 0.005749s
Mbpp_256.py: 0.000580s
Mbpp_265.py: 0.039745s
Mbpp_281.py: 0.000729s
Mbpp_296.py: 0.081080s
Mbpp_392.py: 0.000161s
Mbpp_395.py: 0.003174s
Mbpp_405.py: 0.000191s
Mbpp_414.py: 0.000442s
Mbpp_421.py: 0.047009s
Mbpp_424.py: 0.000183s
Mbpp_425.py: 0.002928s
Mbpp_428.py: 0.005589s
Mbpp_433.py: 0.017130s
Mbpp_437.py: 0.481891s
Mbpp_440.py: 0.000016s
Mbpp_446.py: 0.337498s
Mbpp_451.py: 0.005273s
Mbpp_456.py: 0.012965s
Mbpp_460.py: 0.001825s
Mbpp_474.py: 0.000179s
Mbpp_476.py: 0.023452s
Mbpp_477.py: 0.000720s
Mbpp_563.py: 0.006625s
Mbpp_572.py: 0.001007s
Mbpp_578.py: 0.005930s
Mbpp_586.py: 0.000369s
Mbpp_587.py: 0.001297s
Mbpp_588.py: 0.029680s
Mbpp_597.py: 0.008424s
Mbpp_604.py: 0.017432s
Mbpp_611.py: 0.004218s
Mbpp_631.py: 0.037748s
Mbpp_633.py: 0.051024s
Mbpp_644.py: 0.008647s
Mbpp_720.py: 0.011221s
Mbpp_725.py: 0.046442s
Mbpp_740.py: 0.001991s
Mbpp_744.py: 0.148012s
Mbpp_750.py: 0.014840s
Mbpp_753.py: 0.081559s
Mbpp_755.py: 0.005880s
Mbpp_757.py: 0.004214s
Mbpp_758.py: 0.003876s
Mbpp_760.py: 0.000166s
Mbpp_764.py: 0.570015s
Mbpp_766.py: 0.128819s
Mbpp_775.py: 0.208334s
Mbpp_781.py: 5.367619s
Mbpp_800.py: 0.001242s
Mbpp_805.py: 0.005536s
Mbpp_808.py: 0.001767s
