HumanEval_0.py: 0.175662s
Mbpp_3.py: 0.000216s
Mbpp_4.py: 0.000996s
HumanEval_4.py: 0.008849s
HumanEval_9.py: 0.003113s
Mbpp_9.py: 0.001904s
Mbpp_11.py: 0.000131s
Mbpp_12.py: 0.005227s
HumanEval_16.py: 0.004887s
Mbpp_16.py: 0.000016s
Mbpp_19.py: 0.001488s
HumanEval_20.py: 0.001887s
HumanEval_24.py: 0.517132s
HumanEval_26.py: 0.004627s
HumanEval_31.py: 0.000078s
HumanEval_33.py: 0.005206s
HumanEval_34.py: 0.004644s
HumanEval_36.py: 0.065745s
HumanEval_37.py: 0.001829s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.049679s
HumanEval_54.py: 0.009185s
HumanEval_58.py: 0.004785s
HumanEval_59.py: 0.000028s
Mbpp_62.py: 0.026519s
HumanEval_64.py: 0.326721s
HumanEval_74.py: 0.001421s
Mbpp_75.py: 0.000412s
HumanEval_85.py: 0.053514s
HumanEval_87.py: 0.011678s
Mbpp_88.py: 0.002384s
HumanEval_89.py: 1.364308s
HumanEval_90.py: 0.003038s
Mbpp_90.py: 0.001616s
Mbpp_94.py: 0.002775s
Mbpp_96.py: 0.150732s
Mbpp_97.py: 0.001309s
Mbpp_106.py: 0.000797s
HumanEval_113.py: 1.442059s
HumanEval_119.py: 0.000636s
HumanEval_120.py: 0.000037s
Mbpp_123.py: 0.145854s
Mbpp_128.py: 0.069125s
Mbpp_129.py: 0.014559s
Mbpp_130.py: 0.001350s
Mbpp_137.py: 0.027005s
Mbpp_141.py: 0.002868s
HumanEval_149.py: 0.074379s
Mbpp_166.py: 0.000120s
Mbpp_170.py: 0.026495s
Mbpp_226.py: 0.476549s
Mbpp_230.py: 0.000312s
Mbpp_239.py: 0.048229s
Mbpp_240.py: 0.001515s
Mbpp_251.py: 0.005723s
Mbpp_256.py: 0.000589s
Mbpp_265.py: 0.041707s
Mbpp_281.py: 0.000747s
Mbpp_296.py: 0.080860s
Mbpp_392.py: 0.000160s
Mbpp_395.py: 0.003055s
Mbpp_405.py: 0.000194s
Mbpp_414.py: 0.000450s
Mbpp_421.py: 0.047348s
Mbpp_424.py: 0.000188s
Mbpp_425.py: 0.002978s
Mbpp_428.py: 0.005540s
Mbpp_433.py: 0.017159s
Mbpp_437.py: 0.475468s
Mbpp_440.py: 0.000012s
Mbpp_446.py: 0.338408s
Mbpp_451.py: 0.005340s
Mbpp_456.py: 0.012757s
Mbpp_460.py: 0.001820s
Mbpp_474.py: 0.000192s
Mbpp_476.py: 0.022861s
Mbpp_477.py: 0.000729s
Mbpp_563.py: 0.006665s
Mbpp_572.py: 0.001019s
Mbpp_578.py: 0.005838s
Mbpp_586.py: 0.000347s
Mbpp_587.py: 0.001324s
Mbpp_588.py: 0.030627s
Mbpp_597.py: 0.008482s
Mbpp_604.py: 0.018110s
Mbpp_611.py: 0.003901s
Mbpp_631.py: 0.037462s
Mbpp_633.py: 0.047780s
Mbpp_644.py: 0.008118s
Mbpp_720.py: 0.010262s
Mbpp_725.py: 0.047950s
Mbpp_740.py: 0.001913s
Mbpp_744.py: 0.140438s
Mbpp_750.py: 0.020484s
Mbpp_753.py: 0.082112s
Mbpp_755.py: 0.006170s
Mbpp_757.py: 0.004216s
Mbpp_758.py: 0.004046s
Mbpp_760.py: 0.000137s
Mbpp_764.py: 0.567196s
Mbpp_766.py: 0.121677s
Mbpp_775.py: 0.199935s
Mbpp_781.py: 5.370618s
Mbpp_800.py: 0.001221s
Mbpp_805.py: 0.005462s
Mbpp_808.py: 0.001868s
