HumanEval_0.py: 0.175756s
Mbpp_3.py: 0.000190s
Mbpp_4.py: 0.000983s
HumanEval_4.py: 0.008749s
HumanEval_9.py: 0.003104s
Mbpp_9.py: 0.001826s
Mbpp_11.py: 0.000123s
Mbpp_12.py: 0.005144s
HumanEval_16.py: 0.004915s
Mbpp_16.py: 0.000015s
Mbpp_19.py: 0.001519s
HumanEval_20.py: 0.001899s
HumanEval_24.py: 0.512372s
HumanEval_26.py: 0.004684s
HumanEval_31.py: 0.000077s
HumanEval_33.py: 0.005304s
HumanEval_34.py: 0.004692s
HumanEval_36.py: 0.063832s
HumanEval_37.py: 0.001910s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.048992s
HumanEval_54.py: 0.009223s
HumanEval_58.py: 0.004978s
HumanEval_59.py: 0.000027s
Mbpp_62.py: 0.019221s
HumanEval_64.py: 0.307958s
HumanEval_74.py: 0.001333s
Mbpp_75.py: 0.000409s
HumanEval_85.py: 0.053232s
HumanEval_87.py: 0.011777s
Mbpp_88.py: 0.002314s
HumanEval_89.py: 1.356234s
HumanEval_90.py: 0.003065s
Mbpp_90.py: 0.001618s
Mbpp_94.py: 0.002807s
Mbpp_96.py: 0.150342s
Mbpp_97.py: 0.001337s
Mbpp_106.py: 0.000818s
HumanEval_113.py: 1.441411s
HumanEval_119.py: 0.000637s
HumanEval_120.py: 0.000044s
Mbpp_123.py: 0.152885s
Mbpp_128.py: 0.076789s
Mbpp_129.py: 0.024366s
Mbpp_130.py: 0.001640s
Mbpp_137.py: 0.026539s
Mbpp_141.py: 0.002808s
HumanEval_149.py: 0.075657s
Mbpp_166.py: 0.000124s
Mbpp_170.py: 0.023328s
Mbpp_226.py: 0.482934s
Mbpp_230.py: 0.000314s
Mbpp_239.py: 0.049199s
Mbpp_240.py: 0.001548s
Mbpp_251.py: 0.005948s
Mbpp_256.py: 0.000594s
Mbpp_265.py: 0.039230s
Mbpp_281.py: 0.000747s
Mbpp_296.py: 0.080613s
Mbpp_392.py: 0.000159s
Mbpp_395.py: 0.002987s
Mbpp_405.py: 0.000190s
Mbpp_414.py: 0.000460s
Mbpp_421.py: 0.046973s
Mbpp_424.py: 0.000204s
Mbpp_425.py: 0.002962s
Mbpp_428.py: 0.005548s
Mbpp_433.py: 0.016485s
Mbpp_437.py: 0.479479s
Mbpp_440.py: 0.000024s
Mbpp_446.py: 0.337465s
Mbpp_451.py: 0.005286s
Mbpp_456.py: 0.012644s
Mbpp_460.py: 0.001810s
Mbpp_474.py: 0.000185s
Mbpp_476.py: 0.025168s
Mbpp_477.py: 0.000719s
Mbpp_563.py: 0.006617s
Mbpp_572.py: 0.000994s
Mbpp_578.py: 0.005921s
Mbpp_586.py: 0.000358s
Mbpp_587.py: 0.001262s
Mbpp_588.py: 0.028777s
Mbpp_597.py: 0.008305s
Mbpp_604.py: 0.018105s
Mbpp_611.py: 0.003433s
Mbpp_631.py: 0.036431s
Mbpp_633.py: 0.049456s
Mbpp_644.py: 0.008183s
Mbpp_720.py: 0.010462s
Mbpp_725.py: 0.046498s
Mbpp_740.py: 0.001941s
Mbpp_744.py: 0.138970s
Mbpp_750.py: 0.014475s
Mbpp_753.py: 0.079659s
Mbpp_755.py: 0.006107s
Mbpp_757.py: 0.004132s
Mbpp_758.py: 0.003868s
Mbpp_760.py: 0.000131s
Mbpp_764.py: 0.564682s
Mbpp_766.py: 0.129804s
Mbpp_775.py: 0.187201s
Mbpp_781.py: 5.518826s
Mbpp_800.py: 0.001349s
Mbpp_805.py: 0.005796s
Mbpp_808.py: 0.001853s
