HumanEval_0.py: 0.185151s
Mbpp_3.py: 0.000200s
Mbpp_4.py: 0.000999s
HumanEval_4.py: 0.008891s
HumanEval_9.py: 0.003147s
Mbpp_9.py: 0.001875s
Mbpp_11.py: 0.000128s
Mbpp_12.py: 0.005638s
HumanEval_16.py: 0.004860s
Mbpp_16.py: 0.000015s
Mbpp_19.py: 0.001526s
HumanEval_20.py: 0.001946s
HumanEval_24.py: 0.512544s
HumanEval_26.py: 0.004677s
HumanEval_31.py: 0.000075s
HumanEval_33.py: 0.005271s
HumanEval_34.py: 0.005139s
HumanEval_36.py: 0.066167s
HumanEval_37.py: 0.001836s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.049296s
HumanEval_54.py: 0.009359s
HumanEval_58.py: 0.004961s
HumanEval_59.py: 0.000027s
Mbpp_62.py: 0.018950s
HumanEval_64.py: 0.308111s
HumanEval_74.py: 0.001361s
Mbpp_75.py: 0.000420s
HumanEval_85.py: 0.054036s
HumanEval_87.py: 0.011398s
Mbpp_88.py: 0.002330s
HumanEval_89.py: 1.357018s
HumanEval_90.py: 0.003016s
Mbpp_90.py: 0.001585s
Mbpp_94.py: 0.002762s
Mbpp_96.py: 0.152200s
Mbpp_97.py: 0.001316s
Mbpp_106.py: 0.000794s
HumanEval_113.py: 1.448369s
HumanEval_119.py: 0.000624s
HumanEval_120.py: 0.000037s
Mbpp_123.py: 0.146242s
Mbpp_128.py: 0.068808s
Mbpp_129.py: 0.014564s
Mbpp_130.py: 0.001440s
Mbpp_137.py: 0.026649s
Mbpp_141.py: 0.002892s
HumanEval_149.py: 0.074798s
Mbpp_166.py: 0.000119s
Mbpp_170.py: 0.020749s
Mbpp_226.py: 0.546318s
Mbpp_230.py: 0.000307s
Mbpp_239.py: 0.051194s
Mbpp_240.py: 0.001587s
Mbpp_251.py: 0.006026s
Mbpp_256.py: 0.000614s
Mbpp_265.py: 0.039770s
Mbpp_281.py: 0.000757s
Mbpp_296.py: 0.083923s
Mbpp_392.py: 0.000169s
Mbpp_395.py: 0.003148s
Mbpp_405.py: 0.000200s
Mbpp_414.py: 0.000517s
Mbpp_421.py: 0.046367s
Mbpp_424.py: 0.000192s
Mbpp_425.py: 0.003178s
Mbpp_428.py: 0.005559s
Mbpp_433.py: 0.015184s
Mbpp_437.py: 0.481838s
Mbpp_440.py: 0.000026s
Mbpp_446.py: 0.338397s
Mbpp_451.py: 0.005392s
Mbpp_456.py: 0.012910s
Mbpp_460.py: 0.001820s
Mbpp_474.py: 0.000178s
Mbpp_476.py: 0.023253s
Mbpp_477.py: 0.000729s
Mbpp_563.py: 0.006623s
Mbpp_572.py: 0.001024s
Mbpp_578.py: 0.005696s
Mbpp_586.py: 0.000383s
Mbpp_587.py: 0.001306s
Mbpp_588.py: 0.030436s
Mbpp_597.py: 0.008339s
Mbpp_604.py: 0.015137s
Mbpp_611.py: 0.003383s
Mbpp_631.py: 0.031595s
Mbpp_633.py: 0.048852s
Mbpp_644.py: 0.009491s
Mbpp_720.py: 0.010340s
Mbpp_725.py: 0.044934s
Mbpp_740.py: 0.001944s
Mbpp_744.py: 0.139302s
Mbpp_750.py: 0.015109s
Mbpp_753.py: 0.079885s
Mbpp_755.py: 0.005875s
Mbpp_757.py: 0.004181s
Mbpp_758.py: 0.003788s
Mbpp_760.py: 0.000134s
Mbpp_764.py: 0.563398s
Mbpp_766.py: 0.132873s
Mbpp_775.py: 0.187846s
Mbpp_781.py: 5.495100s
Mbpp_800.py: 0.001208s
Mbpp_805.py: 0.005839s
Mbpp_808.py: 0.001619s
