HumanEval_0.py: 0.013378s
Mbpp_3.py: 0.000429s
HumanEval_4.py: 0.014554s
HumanEval_9.py: 0.006712s
Mbpp_12.py: 0.005548s
Mbpp_19.py: 0.001691s
HumanEval_20.py: 31.086265s
HumanEval_31.py: 1.081356s
HumanEval_33.py: 0.002602s
HumanEval_34.py: 0.006099s
HumanEval_37.py: 0.001781s
HumanEval_49.py: 0.002042s
HumanEval_51.py: 0.368207s
HumanEval_54.py: 0.009727s
HumanEval_58.py: 65.161331s
HumanEval_64.py: 0.304993s
HumanEval_74.py: 0.001094s
Mbpp_75.py: 0.000458s
HumanEval_85.py: 0.023659s
HumanEval_86.py: 0.434498s
HumanEval_87.py: 0.016246s
Mbpp_88.py: 0.003960s
HumanEval_89.py: 0.741585s
Mbpp_90.py: 0.001331s
Mbpp_94.py: 0.002592s
Mbpp_96.py: 0.054347s
Mbpp_97.py: 0.002285s
Mbpp_106.py: 0.001317s
HumanEval_113.py: 1.980617s
HumanEval_121.py: 0.011171s
Mbpp_123.py: 0.359839s
Mbpp_128.py: 0.070528s
Mbpp_129.py: 0.225065s
Mbpp_137.py: 0.102367s
Mbpp_140.py: 0.010292s
Mbpp_141.py: 0.000725s
Mbpp_166.py: 0.112068s
Mbpp_170.py: 0.038097s
Mbpp_226.py: 0.351120s
Mbpp_230.py: 0.059185s
Mbpp_240.py: 0.001496s
Mbpp_256.py: 2.332290s
Mbpp_265.py: 0.063515s
Mbpp_281.py: 0.000788s
Mbpp_308.py: 0.046443s
Mbpp_392.py: 0.230051s
Mbpp_395.py: 0.002804s
Mbpp_405.py: 0.001001s
Mbpp_414.py: 0.000504s
Mbpp_421.py: 0.034593s
Mbpp_424.py: 0.000830s
Mbpp_425.py: 0.003115s
Mbpp_428.py: 0.006613s
Mbpp_433.py: 0.182878s
Mbpp_446.py: 0.001302s
Mbpp_451.py: 0.001373s
Mbpp_456.py: 0.014740s
Mbpp_460.py: 0.001759s
Mbpp_474.py: 0.029708s
Mbpp_477.py: 0.000758s
Mbpp_572.py: 0.968207s
Mbpp_578.py: 0.018661s
Mbpp_586.py: 0.000424s
Mbpp_587.py: 0.001359s
Mbpp_588.py: 0.033801s
Mbpp_604.py: 0.020107s
Mbpp_610.py: 0.013854s
Mbpp_611.py: 0.003792s
Mbpp_633.py: 0.024323s
Mbpp_644.py: 0.010670s
Mbpp_720.py: 0.012800s
Mbpp_732.py: 0.000191s
Mbpp_740.py: 0.004821s
Mbpp_744.py: 0.148679s
Mbpp_750.py: 0.011441s
Mbpp_753.py: 0.083398s
Mbpp_754.py: 0.002624s
Mbpp_755.py: 0.035914s
Mbpp_757.py: 54.629732s
Mbpp_758.py: 0.006614s
Mbpp_760.py: 0.000185s
Mbpp_764.py: 0.251074s
Mbpp_766.py: 0.221884s
Mbpp_775.py: 0.007623s
Mbpp_800.py: 0.001368s
Mbpp_805.py: 0.021677s
Mbpp_808.py: 0.004625s
