HumanEval_0.py: 0.013320s
Mbpp_3.py: 0.000429s
HumanEval_4.py: 0.014520s
HumanEval_9.py: 0.006801s
Mbpp_12.py: 0.004873s
Mbpp_19.py: 0.001694s
HumanEval_20.py: 30.823503s
HumanEval_31.py: 1.072070s
HumanEval_33.py: 0.002536s
HumanEval_34.py: 0.006042s
HumanEval_37.py: 0.001710s
HumanEval_49.py: 0.002015s
HumanEval_51.py: 0.360681s
HumanEval_54.py: 0.009539s
HumanEval_58.py: 64.827227s
HumanEval_64.py: 0.299645s
HumanEval_74.py: 0.001098s
Mbpp_75.py: 0.000448s
HumanEval_85.py: 0.023675s
HumanEval_86.py: 0.453695s
HumanEval_87.py: 0.017365s
Mbpp_88.py: 0.004077s
HumanEval_89.py: 0.752573s
Mbpp_90.py: 0.001549s
Mbpp_94.py: 0.002893s
Mbpp_96.py: 0.057700s
Mbpp_97.py: 0.002448s
Mbpp_106.py: 0.001324s
HumanEval_113.py: 1.945882s
HumanEval_121.py: 0.011343s
Mbpp_123.py: 0.357134s
Mbpp_128.py: 0.069625s
Mbpp_129.py: 0.217545s
Mbpp_137.py: 0.099155s
Mbpp_140.py: 0.010093s
Mbpp_141.py: 0.000707s
Mbpp_166.py: 0.108731s
Mbpp_170.py: 0.036991s
Mbpp_226.py: 0.347737s
Mbpp_230.py: 0.058298s
Mbpp_240.py: 0.001361s
Mbpp_256.py: 2.248705s
Mbpp_265.py: 0.063733s
Mbpp_281.py: 0.000813s
Mbpp_308.py: 0.046306s
Mbpp_392.py: 0.226067s
Mbpp_395.py: 0.002917s
Mbpp_405.py: 0.000972s
Mbpp_414.py: 0.000528s
Mbpp_421.py: 0.033739s
Mbpp_424.py: 0.000856s
Mbpp_425.py: 0.003131s
Mbpp_428.py: 0.006573s
Mbpp_433.py: 0.183486s
Mbpp_446.py: 0.001351s
Mbpp_451.py: 0.001415s
Mbpp_456.py: 0.014793s
Mbpp_460.py: 0.003257s
Mbpp_474.py: 0.031305s
Mbpp_477.py: 0.000771s
Mbpp_572.py: 0.987875s
Mbpp_578.py: 0.021540s
Mbpp_586.py: 0.000426s
Mbpp_587.py: 0.001620s
Mbpp_588.py: 0.034798s
Mbpp_604.py: 0.019461s
Mbpp_610.py: 0.013123s
Mbpp_611.py: 0.003752s
Mbpp_633.py: 0.024675s
Mbpp_644.py: 0.010037s
Mbpp_720.py: 0.012831s
Mbpp_732.py: 0.000190s
Mbpp_740.py: 0.004697s
Mbpp_744.py: 0.142403s
Mbpp_750.py: 0.011892s
Mbpp_753.py: 0.086327s
Mbpp_754.py: 0.002654s
Mbpp_755.py: 0.041490s
Mbpp_757.py: 54.173049s
Mbpp_758.py: 0.006427s
Mbpp_760.py: 0.000197s
Mbpp_764.py: 0.253396s
Mbpp_766.py: 0.214420s
Mbpp_775.py: 0.007368s
Mbpp_800.py: 0.001362s
Mbpp_805.py: 0.022727s
Mbpp_808.py: 0.004681s
