HumanEval_0.py: 0.013457s
Mbpp_3.py: 0.000422s
HumanEval_4.py: 0.015331s
HumanEval_9.py: 0.006898s
Mbpp_12.py: 0.004957s
Mbpp_19.py: 0.001613s
HumanEval_20.py: 31.161388s
HumanEval_31.py: 1.076512s
HumanEval_33.py: 0.002490s
HumanEval_34.py: 0.005584s
HumanEval_37.py: 0.001683s
HumanEval_49.py: 0.002039s
HumanEval_51.py: 0.370570s
HumanEval_54.py: 0.009640s
HumanEval_58.py: 66.447448s
HumanEval_64.py: 0.296507s
HumanEval_74.py: 0.001130s
Mbpp_75.py: 0.000435s
HumanEval_85.py: 0.023838s
HumanEval_86.py: 0.432111s
HumanEval_87.py: 0.016141s
Mbpp_88.py: 0.003844s
HumanEval_89.py: 0.736982s
Mbpp_90.py: 0.001308s
Mbpp_94.py: 0.002528s
Mbpp_96.py: 0.053160s
Mbpp_97.py: 0.002217s
Mbpp_106.py: 0.001283s
HumanEval_113.py: 1.989434s
HumanEval_121.py: 0.011158s
Mbpp_123.py: 0.359670s
Mbpp_128.py: 0.068674s
Mbpp_129.py: 0.215297s
Mbpp_137.py: 0.097706s
Mbpp_140.py: 0.009848s
Mbpp_141.py: 0.000699s
Mbpp_166.py: 0.108917s
Mbpp_170.py: 0.035503s
Mbpp_226.py: 0.352049s
Mbpp_230.py: 0.059249s
Mbpp_240.py: 0.000985s
Mbpp_256.py: 2.243729s
Mbpp_265.py: 0.043202s
Mbpp_281.py: 0.000792s
Mbpp_308.py: 0.045901s
Mbpp_392.py: 0.225697s
Mbpp_395.py: 0.002838s
Mbpp_405.py: 0.000916s
Mbpp_414.py: 0.000478s
Mbpp_421.py: 0.034347s
Mbpp_424.py: 0.000834s
Mbpp_425.py: 0.002960s
Mbpp_428.py: 0.006312s
Mbpp_433.py: 0.179556s
Mbpp_446.py: 0.001291s
Mbpp_451.py: 0.001388s
Mbpp_456.py: 0.014992s
Mbpp_460.py: 0.001980s
Mbpp_474.py: 0.029632s
Mbpp_477.py: 0.000757s
Mbpp_572.py: 0.966360s
Mbpp_578.py: 0.018714s
Mbpp_586.py: 0.000391s
Mbpp_587.py: 0.001331s
Mbpp_588.py: 0.035292s
Mbpp_604.py: 0.019545s
Mbpp_610.py: 0.013499s
Mbpp_611.py: 0.003766s
Mbpp_633.py: 0.024087s
Mbpp_644.py: 0.010167s
Mbpp_720.py: 0.012752s
Mbpp_732.py: 0.000190s
Mbpp_740.py: 0.004731s
Mbpp_744.py: 0.141442s
Mbpp_750.py: 0.010856s
Mbpp_753.py: 0.084883s
Mbpp_754.py: 0.002673s
Mbpp_755.py: 0.035149s
Mbpp_757.py: 54.083447s
Mbpp_758.py: 0.007340s
Mbpp_760.py: 0.000180s
Mbpp_764.py: 0.248706s
Mbpp_766.py: 0.231166s
Mbpp_775.py: 0.007401s
Mbpp_800.py: 0.001361s
Mbpp_805.py: 0.022005s
Mbpp_808.py: 0.004790s
