HumanEval_0.py: 0.013016s
Mbpp_3.py: 0.000433s
HumanEval_4.py: 0.014630s
HumanEval_9.py: 0.006753s
Mbpp_12.py: 0.005029s
Mbpp_19.py: 0.001560s
HumanEval_20.py: 31.021622s
HumanEval_31.py: 1.071324s
HumanEval_33.py: 0.002573s
HumanEval_34.py: 0.006154s
HumanEval_37.py: 0.001770s
HumanEval_49.py: 0.002091s
HumanEval_51.py: 0.377930s
HumanEval_54.py: 0.009891s
HumanEval_58.py: 65.382168s
HumanEval_64.py: 0.295741s
HumanEval_74.py: 0.001122s
Mbpp_75.py: 0.000444s
HumanEval_85.py: 0.023328s
HumanEval_86.py: 0.434369s
HumanEval_87.py: 0.015966s
Mbpp_88.py: 0.003922s
HumanEval_89.py: 0.753416s
Mbpp_90.py: 0.001349s
Mbpp_94.py: 0.002529s
Mbpp_96.py: 0.052065s
Mbpp_97.py: 0.002197s
Mbpp_106.py: 0.001263s
HumanEval_113.py: 1.951964s
HumanEval_121.py: 0.011059s
Mbpp_123.py: 0.360912s
Mbpp_128.py: 0.072878s
Mbpp_129.py: 0.215725s
Mbpp_137.py: 0.099582s
Mbpp_140.py: 0.010376s
Mbpp_141.py: 0.000727s
Mbpp_166.py: 0.111239s
Mbpp_170.py: 0.044651s
Mbpp_226.py: 0.368276s
Mbpp_230.py: 0.058553s
Mbpp_240.py: 0.001342s
Mbpp_256.py: 2.231625s
Mbpp_265.py: 0.059118s
Mbpp_281.py: 0.000776s
Mbpp_308.py: 0.047688s
Mbpp_392.py: 0.227093s
Mbpp_395.py: 0.002934s
Mbpp_405.py: 0.000943s
Mbpp_414.py: 0.000508s
Mbpp_421.py: 0.033433s
Mbpp_424.py: 0.000833s
Mbpp_425.py: 0.002802s
Mbpp_428.py: 0.006309s
Mbpp_433.py: 0.182730s
Mbpp_446.py: 0.001385s
Mbpp_451.py: 0.001394s
Mbpp_456.py: 0.014895s
Mbpp_460.py: 0.001808s
Mbpp_474.py: 0.029746s
Mbpp_477.py: 0.000752s
Mbpp_572.py: 0.962767s
Mbpp_578.py: 0.018510s
Mbpp_586.py: 0.000405s
Mbpp_587.py: 0.001459s
Mbpp_588.py: 0.032709s
Mbpp_604.py: 0.019237s
Mbpp_610.py: 0.012078s
Mbpp_611.py: 0.003681s
Mbpp_633.py: 0.024492s
Mbpp_644.py: 0.022185s
Mbpp_720.py: 0.015217s
Mbpp_732.py: 0.000201s
Mbpp_740.py: 0.004928s
Mbpp_744.py: 0.142132s
Mbpp_750.py: 0.009768s
Mbpp_753.py: 0.081814s
Mbpp_754.py: 0.002624s
Mbpp_755.py: 0.035350s
Mbpp_757.py: 54.123452s
Mbpp_758.py: 0.006845s
Mbpp_760.py: 0.000200s
Mbpp_764.py: 0.247805s
Mbpp_766.py: 0.213916s
Mbpp_775.py: 0.007173s
Mbpp_800.py: 0.001359s
Mbpp_805.py: 0.021647s
Mbpp_808.py: 0.004658s
