HumanEval_0.py: 0.014234s
Mbpp_3.py: 0.000445s
HumanEval_4.py: 0.014889s
HumanEval_9.py: 0.006652s
Mbpp_12.py: 0.005209s
Mbpp_19.py: 0.001764s
HumanEval_20.py: 31.542258s
HumanEval_31.py: 1.065295s
HumanEval_33.py: 0.002740s
HumanEval_34.py: 0.007325s
HumanEval_37.py: 0.001807s
HumanEval_49.py: 0.001962s
HumanEval_51.py: 0.383421s
HumanEval_54.py: 0.009872s
HumanEval_58.py: 65.730006s
HumanEval_64.py: 0.293180s
HumanEval_74.py: 0.001125s
Mbpp_75.py: 0.000483s
HumanEval_85.py: 0.023595s
HumanEval_86.py: 0.449181s
HumanEval_87.py: 0.018284s
Mbpp_88.py: 0.004636s
HumanEval_89.py: 0.759397s
Mbpp_90.py: 0.001401s
Mbpp_94.py: 0.002586s
Mbpp_96.py: 0.054936s
Mbpp_97.py: 0.002294s
Mbpp_106.py: 0.001498s
HumanEval_113.py: 1.999164s
HumanEval_121.py: 0.011032s
Mbpp_123.py: 0.364550s
Mbpp_128.py: 0.075964s
Mbpp_129.py: 0.208863s
Mbpp_137.py: 0.097596s
Mbpp_140.py: 0.009721s
Mbpp_141.py: 0.000701s
Mbpp_166.py: 0.108464s
Mbpp_170.py: 0.035595s
Mbpp_226.py: 0.346600s
Mbpp_230.py: 0.058024s
Mbpp_240.py: 0.001408s
Mbpp_256.py: 2.210365s
Mbpp_265.py: 0.063760s
Mbpp_281.py: 0.000773s
Mbpp_308.py: 0.046208s
Mbpp_392.py: 0.226838s
Mbpp_395.py: 0.002883s
Mbpp_405.py: 0.000950s
Mbpp_414.py: 0.000467s
Mbpp_421.py: 0.034555s
Mbpp_424.py: 0.000814s
Mbpp_425.py: 0.002800s
Mbpp_428.py: 0.006362s
Mbpp_433.py: 0.178928s
Mbpp_446.py: 0.001319s
Mbpp_451.py: 0.001360s
Mbpp_456.py: 0.014432s
Mbpp_460.py: 0.002275s
Mbpp_474.py: 0.028475s
Mbpp_477.py: 0.000786s
Mbpp_572.py: 1.005201s
Mbpp_578.py: 0.022145s
Mbpp_586.py: 0.000436s
Mbpp_587.py: 0.001547s
Mbpp_588.py: 0.033462s
Mbpp_604.py: 0.019497s
Mbpp_610.py: 0.013264s
Mbpp_611.py: 0.005424s
Mbpp_633.py: 0.024279s
Mbpp_644.py: 0.009942s
Mbpp_720.py: 0.012655s
Mbpp_732.py: 0.000190s
Mbpp_740.py: 0.004592s
Mbpp_744.py: 0.142096s
Mbpp_750.py: 0.011290s
Mbpp_753.py: 0.082097s
Mbpp_754.py: 0.002670s
Mbpp_755.py: 0.035198s
Mbpp_757.py: 54.875745s
Mbpp_758.py: 0.006993s
Mbpp_760.py: 0.000189s
Mbpp_764.py: 0.245550s
Mbpp_766.py: 0.211887s
Mbpp_775.py: 0.007473s
Mbpp_800.py: 0.001361s
Mbpp_805.py: 0.021796s
Mbpp_808.py: 0.004587s
