HumanEval_0.py: 0.014093s
Mbpp_3.py: 0.000434s
HumanEval_4.py: 0.014669s
HumanEval_9.py: 0.006622s
Mbpp_12.py: 0.004924s
Mbpp_19.py: 0.001609s
HumanEval_20.py: 31.314407s
HumanEval_31.py: 1.086614s
HumanEval_33.py: 0.002553s
HumanEval_34.py: 0.006057s
HumanEval_37.py: 0.001754s
HumanEval_49.py: 0.002042s
HumanEval_51.py: 0.371962s
HumanEval_54.py: 0.009704s
HumanEval_58.py: 67.415084s
HumanEval_64.py: 0.295010s
HumanEval_74.py: 0.001110s
Mbpp_75.py: 0.000454s
HumanEval_85.py: 0.025048s
HumanEval_86.py: 0.449074s
HumanEval_87.py: 0.016734s
Mbpp_88.py: 0.003894s
HumanEval_89.py: 0.772293s
Mbpp_90.py: 0.001364s
Mbpp_94.py: 0.002564s
Mbpp_96.py: 0.053052s
Mbpp_97.py: 0.002276s
Mbpp_106.py: 0.001265s
HumanEval_113.py: 2.069399s
HumanEval_121.py: 0.011748s
Mbpp_123.py: 0.381289s
Mbpp_128.py: 0.074707s
Mbpp_129.py: 0.236841s
Mbpp_137.py: 0.106178s
Mbpp_140.py: 0.010598s
Mbpp_141.py: 0.000752s
Mbpp_166.py: 0.116204s
Mbpp_170.py: 0.040604s
Mbpp_226.py: 0.378525s
Mbpp_230.py: 0.064275s
Mbpp_240.py: 0.001944s
Mbpp_256.py: 2.444169s
Mbpp_265.py: 0.073052s
Mbpp_281.py: 0.000832s
Mbpp_308.py: 0.049732s
Mbpp_392.py: 0.243100s
Mbpp_395.py: 0.003098s
Mbpp_405.py: 0.001021s
Mbpp_414.py: 0.000513s
Mbpp_421.py: 0.038199s
Mbpp_424.py: 0.000916s
Mbpp_425.py: 0.003220s
Mbpp_428.py: 0.006798s
Mbpp_433.py: 0.194164s
Mbpp_446.py: 0.001378s
Mbpp_451.py: 0.001558s
Mbpp_456.py: 0.016484s
Mbpp_460.py: 0.002088s
Mbpp_474.py: 0.027795s
Mbpp_477.py: 0.000803s
Mbpp_572.py: 1.047435s
Mbpp_578.py: 0.019416s
Mbpp_586.py: 0.000432s
Mbpp_587.py: 0.001482s
Mbpp_588.py: 0.038280s
Mbpp_604.py: 0.021773s
Mbpp_610.py: 0.019580s
Mbpp_611.py: 0.004119s
Mbpp_633.py: 0.025869s
Mbpp_644.py: 0.012448s
Mbpp_720.py: 0.014103s
Mbpp_732.py: 0.000195s
Mbpp_740.py: 0.004747s
Mbpp_744.py: 0.141097s
Mbpp_750.py: 0.010817s
Mbpp_753.py: 0.084214s
Mbpp_754.py: 0.002690s
Mbpp_755.py: 0.034592s
Mbpp_757.py: 54.136236s
Mbpp_758.py: 0.006345s
Mbpp_760.py: 0.000194s
Mbpp_764.py: 0.247169s
Mbpp_766.py: 0.216618s
Mbpp_775.py: 0.007373s
Mbpp_800.py: 0.001415s
Mbpp_805.py: 0.022499s
Mbpp_808.py: 0.004812s
