Mbpp_1.py: Kernel usage: 7.33%, CPU usage: 234.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_2.py: Kernel usage: 5.40%, CPU usage: 172.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 5.84%, CPU usage: 187.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 9.54%, CPU usage: 305.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_5.py: Kernel usage: 5.95%, CPU usage: 190.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_6.py: Kernel usage: 5.98%, CPU usage: 191.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_7.py: Kernel usage: 10.22%, CPU usage: 327.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_8.py: Kernel usage: 7.63%, CPU usage: 244.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_9.py: Kernel usage: 5.73%, CPU usage: 183.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_10.py: Kernel usage: 9.48%, CPU usage: 303.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_11.py: Kernel usage: 6.04%, CPU usage: 193.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.73%, CPU usage: 183.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_13.py: Kernel usage: 12.05%, CPU usage: 385.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_14.py: Kernel usage: 4.35%, CPU usage: 139.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_15.py: Kernel usage: 10.16%, CPU usage: 325.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_16.py: Kernel usage: 9.86%, CPU usage: 315.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_17.py: Kernel usage: 4.16%, CPU usage: 132.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_18.py: Kernel usage: 7.82%, CPU usage: 250.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.71%, CPU usage: 182.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_20.py: Kernel usage: 5.93%, CPU usage: 189.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_21.py: Kernel usage: 4.90%, CPU usage: 156.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_22.py: Kernel usage: 6.15%, CPU usage: 196.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_23.py: Kernel usage: 6.43%, CPU usage: 205.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_24.py: Kernel usage: 7.42%, CPU usage: 237.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_25.py: Kernel usage: 6.00%, CPU usage: 192.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_26.py: Kernel usage: 5.43%, CPU usage: 173.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_27.py: Kernel usage: 12.61%, CPU usage: 403.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_28.py: Kernel usage: 6.24%, CPU usage: 199.76%, CPU Runtime: 0.08s, Total Runtime: 0.04s
Mbpp_29.py: Kernel usage: 5.84%, CPU usage: 186.82%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_30.py: Kernel usage: 8.63%, CPU usage: 276.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_31.py: Kernel usage: 6.62%, CPU usage: 211.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_32.py: Kernel usage: 5.89%, CPU usage: 188.60%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_33.py: Kernel usage: 6.99%, CPU usage: 223.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_34.py: Kernel usage: 5.34%, CPU usage: 170.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_35.py: Kernel usage: 4.25%, CPU usage: 136.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_36.py: Kernel usage: 5.17%, CPU usage: 165.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_37.py: Kernel usage: 7.76%, CPU usage: 248.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_38.py: Kernel usage: 7.78%, CPU usage: 249.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_39.py: Kernel usage: 9.21%, CPU usage: 294.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_40.py: Kernel usage: 9.92%, CPU usage: 317.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_41.py: Kernel usage: 6.76%, CPU usage: 216.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_42.py: Kernel usage: 9.06%, CPU usage: 289.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_43.py: Kernel usage: 9.87%, CPU usage: 315.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_44.py: Kernel usage: 10.05%, CPU usage: 321.54%, CPU Runtime: 0.00s, Total Runtime: 0.00s
