Mbpp_1.py: Kernel usage: 6.95%, CPU usage: 222.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_2.py: Kernel usage: 6.12%, CPU usage: 195.70%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 4.99%, CPU usage: 159.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 9.67%, CPU usage: 309.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_5.py: Kernel usage: 5.50%, CPU usage: 175.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_6.py: Kernel usage: 4.69%, CPU usage: 150.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_7.py: Kernel usage: 10.13%, CPU usage: 324.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_8.py: Kernel usage: 6.40%, CPU usage: 204.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_9.py: Kernel usage: 5.84%, CPU usage: 186.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_10.py: Kernel usage: 5.86%, CPU usage: 187.38%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_11.py: Kernel usage: 6.42%, CPU usage: 205.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.83%, CPU usage: 186.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_13.py: Kernel usage: 11.30%, CPU usage: 361.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_14.py: Kernel usage: 4.55%, CPU usage: 145.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_16.py: Kernel usage: 9.59%, CPU usage: 306.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_17.py: Kernel usage: 3.96%, CPU usage: 126.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_18.py: Kernel usage: 10.95%, CPU usage: 350.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.76%, CPU usage: 184.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_20.py: Kernel usage: 6.15%, CPU usage: 196.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_21.py: Kernel usage: 6.29%, CPU usage: 201.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_22.py: Kernel usage: 6.00%, CPU usage: 192.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_23.py: Kernel usage: 6.36%, CPU usage: 203.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_24.py: Kernel usage: 4.85%, CPU usage: 155.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_26.py: Kernel usage: 11.61%, CPU usage: 371.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_27.py: Kernel usage: 12.71%, CPU usage: 406.80%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_28.py: Kernel usage: 6.10%, CPU usage: 195.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_29.py: Kernel usage: 5.34%, CPU usage: 170.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_30.py: Kernel usage: 10.54%, CPU usage: 337.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_32.py: Kernel usage: 5.95%, CPU usage: 190.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_33.py: Kernel usage: 5.72%, CPU usage: 182.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_34.py: Kernel usage: 5.02%, CPU usage: 160.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
