HumanEval_0.py: 0.000435s
HumanEval_1.py: 0.000408s
HumanEval_2.py: 0.000023s
HumanEval_3.py: 0.000046s
HumanEval_4.py: 0.000148s
HumanEval_5.py: 0.000051s
HumanEval_6.py: 0.000237s
HumanEval_7.py: 0.000051s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000105s
HumanEval_10.py: 0.000077s
HumanEval_11.py: 0.000113s
HumanEval_12.py: 0.000085s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000066s
HumanEval_15.py: 0.000072s
HumanEval_16.py: 0.000065s
HumanEval_17.py: 0.000102s
HumanEval_18.py: 0.000109s
HumanEval_19.py: 0.000223s
HumanEval_20.py: 0.000606s
HumanEval_21.py: 0.000127s
HumanEval_22.py: 0.000061s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000098s
HumanEval_25.py: 0.000586s
HumanEval_26.py: 0.000165s
HumanEval_27.py: 0.000030s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000046s
HumanEval_31.py: 0.010085s
HumanEval_32.py: 0.283933s
HumanEval_33.py: 0.000125s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000018s
HumanEval_36.py: 0.236917s
HumanEval_37.py: 0.000134s
HumanEval_38.py: 0.061506s
HumanEval_39.py: 0.023857s
HumanEval_40.py: 0.000370s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000033s
HumanEval_43.py: 0.000241s
HumanEval_44.py: 0.000129s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000185s
HumanEval_47.py: 0.000081s
HumanEval_48.py: 0.000103s
HumanEval_49.py: 0.000866s
HumanEval_50.py: 0.067703s
HumanEval_51.py: 0.000219s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005534s
HumanEval_54.py: 0.000061s
HumanEval_55.py: 0.002727s
HumanEval_56.py: 0.000145s
HumanEval_57.py: 0.000086s
HumanEval_58.py: 0.000123s
HumanEval_59.py: 0.009872s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000142s
HumanEval_62.py: 0.000081s
HumanEval_63.py: 0.014300s
HumanEval_64.py: 0.000153s
HumanEval_65.py: 0.000061s
HumanEval_66.py: 0.000399s
HumanEval_67.py: 0.000273s
HumanEval_68.py: 0.000279s
HumanEval_69.py: 0.000832s
HumanEval_70.py: 0.000563s
HumanEval_71.py: 0.000117s
HumanEval_72.py: 0.000068s
HumanEval_73.py: 0.000115s
HumanEval_74.py: 0.000131s
HumanEval_75.py: 3.630322s
HumanEval_76.py: 0.000050s
HumanEval_77.py: 0.000125s
HumanEval_78.py: 0.000141s
HumanEval_79.py: 0.000032s
HumanEval_80.py: 0.000118s
HumanEval_81.py: 0.000121s
HumanEval_82.py: 0.000128s
HumanEval_83.py: 0.000030s
HumanEval_84.py: 0.000144s
HumanEval_85.py: 0.000083s
HumanEval_86.py: 0.000309s
HumanEval_87.py: 0.000534s
HumanEval_88.py: 0.000093s
HumanEval_89.py: 0.000463s
HumanEval_90.py: 0.000100s
HumanEval_91.py: 0.000379s
HumanEval_92.py: 0.000087s
HumanEval_93.py: 0.000491s
HumanEval_94.py: 0.001054s
HumanEval_95.py: 0.000240s
HumanEval_96.py: 0.001664s
HumanEval_97.py: 0.000059s
HumanEval_98.py: 0.000064s
HumanEval_99.py: 0.000155s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000401s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001026s
HumanEval_104.py: 0.000357s
HumanEval_105.py: 0.000138s
HumanEval_106.py: 0.000110s
HumanEval_107.py: 0.001755s
HumanEval_108.py: 0.000801s
HumanEval_109.py: 0.000149s
HumanEval_110.py: 0.000083s
HumanEval_111.py: 0.000306s
HumanEval_112.py: 0.000167s
HumanEval_113.py: 0.000252s
HumanEval_114.py: 0.000359s
HumanEval_115.py: 0.000175s
HumanEval_116.py: 0.000559s
HumanEval_117.py: 0.000563s
HumanEval_118.py: 0.000175s
HumanEval_119.py: 0.000158s
HumanEval_120.py: 0.000105s
HumanEval_121.py: 0.000125s
HumanEval_122.py: 0.000150s
HumanEval_123.py: 0.000173s
HumanEval_124.py: 0.000276s
HumanEval_125.py: 0.000194s
HumanEval_126.py: 0.000840s
HumanEval_127.py: 0.000133s
HumanEval_128.py: 0.000336s
HumanEval_129.py: 0.000771s
HumanEval_130.py: 0.000304s
HumanEval_131.py: 0.000100s
HumanEval_132.py: 0.000550s
HumanEval_133.py: 0.000302s
HumanEval_134.py: 0.000134s
HumanEval_135.py: 0.000095s
HumanEval_136.py: 0.000524s
HumanEval_137.py: 0.000128s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000039s
HumanEval_140.py: 0.000421s
HumanEval_141.py: 0.000698s
HumanEval_142.py: 0.000621s
HumanEval_143.py: 0.000455s
HumanEval_144.py: 0.000217s
HumanEval_145.py: 0.000822s
HumanEval_146.py: 0.000120s
HumanEval_147.py: 0.366152s
HumanEval_148.py: 0.000080s
HumanEval_149.py: 0.000251s
HumanEval_150.py: 0.006271s
HumanEval_151.py: 0.000728s
HumanEval_152.py: 0.000108s
HumanEval_153.py: 0.002579s
HumanEval_154.py: 0.000202s
HumanEval_155.py: 0.000122s
HumanEval_156.py: 0.000377s
HumanEval_157.py: 0.000065s
HumanEval_158.py: 0.000366s
HumanEval_159.py: 0.000026s
HumanEval_160.py: 0.000290s
HumanEval_161.py: 0.000287s
HumanEval_162.py: 0.001233s
HumanEval_163.py: 0.000128s
