HumanEval_0.py: 0.000446s
HumanEval_1.py: 0.000416s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000143s
HumanEval_5.py: 0.000051s
HumanEval_6.py: 0.000235s
HumanEval_7.py: 0.000049s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000104s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000114s
HumanEval_12.py: 0.000089s
HumanEval_13.py: 0.000020s
HumanEval_14.py: 0.000066s
HumanEval_15.py: 0.000073s
HumanEval_16.py: 0.000060s
HumanEval_17.py: 0.000106s
HumanEval_18.py: 0.000111s
HumanEval_19.py: 0.000220s
HumanEval_20.py: 0.000604s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000062s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000096s
HumanEval_25.py: 0.000539s
HumanEval_26.py: 0.000160s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.009817s
HumanEval_32.py: 0.280846s
HumanEval_33.py: 0.000125s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.233276s
HumanEval_37.py: 0.000132s
HumanEval_38.py: 0.061770s
HumanEval_39.py: 0.023456s
HumanEval_40.py: 0.000356s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000032s
HumanEval_43.py: 0.000235s
HumanEval_44.py: 0.000132s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000174s
HumanEval_47.py: 0.000080s
HumanEval_48.py: 0.000104s
HumanEval_49.py: 0.000874s
HumanEval_50.py: 0.067850s
HumanEval_51.py: 0.000223s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005637s
HumanEval_54.py: 0.000072s
HumanEval_55.py: 0.002704s
HumanEval_56.py: 0.000146s
HumanEval_57.py: 0.000088s
HumanEval_58.py: 0.000126s
HumanEval_59.py: 0.009930s
HumanEval_60.py: 0.000047s
HumanEval_61.py: 0.000143s
HumanEval_62.py: 0.000070s
HumanEval_63.py: 0.013905s
HumanEval_64.py: 0.000161s
HumanEval_65.py: 0.000061s
HumanEval_66.py: 0.000385s
HumanEval_67.py: 0.000264s
HumanEval_68.py: 0.000268s
HumanEval_69.py: 0.000836s
HumanEval_70.py: 0.000546s
HumanEval_71.py: 0.000092s
HumanEval_72.py: 0.000066s
HumanEval_73.py: 0.000117s
HumanEval_74.py: 0.000134s
HumanEval_75.py: 3.652415s
HumanEval_76.py: 0.000054s
HumanEval_77.py: 0.000120s
HumanEval_78.py: 0.000144s
HumanEval_79.py: 0.000032s
HumanEval_80.py: 0.000125s
HumanEval_81.py: 0.000118s
HumanEval_82.py: 0.000129s
HumanEval_83.py: 0.000031s
HumanEval_84.py: 0.000150s
HumanEval_85.py: 0.000087s
HumanEval_86.py: 0.000304s
HumanEval_87.py: 0.000532s
HumanEval_88.py: 0.000093s
HumanEval_89.py: 0.000461s
HumanEval_90.py: 0.000102s
HumanEval_91.py: 0.000254s
HumanEval_92.py: 0.000088s
HumanEval_93.py: 0.000679s
HumanEval_94.py: 0.001080s
HumanEval_95.py: 0.000224s
HumanEval_96.py: 0.001600s
HumanEval_97.py: 0.000060s
HumanEval_98.py: 0.000064s
HumanEval_99.py: 0.000156s
HumanEval_100.py: 0.000070s
HumanEval_101.py: 0.000404s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.001035s
HumanEval_104.py: 0.000370s
HumanEval_105.py: 0.000137s
HumanEval_106.py: 0.000119s
HumanEval_107.py: 0.001816s
HumanEval_108.py: 0.000804s
HumanEval_109.py: 0.000147s
HumanEval_110.py: 0.000082s
HumanEval_111.py: 0.000315s
HumanEval_112.py: 0.000172s
HumanEval_113.py: 0.000251s
HumanEval_114.py: 0.000361s
HumanEval_115.py: 0.000175s
HumanEval_116.py: 0.000554s
HumanEval_117.py: 0.000545s
HumanEval_118.py: 0.000177s
HumanEval_119.py: 0.000159s
HumanEval_120.py: 0.000112s
HumanEval_121.py: 0.000125s
HumanEval_122.py: 0.000151s
HumanEval_123.py: 0.000174s
HumanEval_124.py: 0.000283s
HumanEval_125.py: 0.000197s
HumanEval_126.py: 0.000831s
HumanEval_127.py: 0.000133s
HumanEval_128.py: 0.000335s
HumanEval_129.py: 0.000757s
HumanEval_130.py: 0.000306s
HumanEval_131.py: 0.000101s
HumanEval_132.py: 0.000559s
HumanEval_133.py: 0.000301s
HumanEval_134.py: 0.000134s
HumanEval_135.py: 0.000093s
HumanEval_136.py: 0.000536s
HumanEval_137.py: 0.000126s
HumanEval_138.py: 0.000027s
HumanEval_139.py: 0.000038s
HumanEval_140.py: 0.000430s
HumanEval_141.py: 0.000709s
HumanEval_142.py: 0.000624s
HumanEval_143.py: 0.000448s
HumanEval_144.py: 0.000219s
HumanEval_145.py: 0.000814s
HumanEval_146.py: 0.000120s
HumanEval_147.py: 0.351858s
HumanEval_148.py: 0.000081s
HumanEval_149.py: 0.000249s
HumanEval_150.py: 0.006330s
HumanEval_151.py: 0.000745s
HumanEval_152.py: 0.000099s
HumanEval_153.py: 0.002632s
HumanEval_154.py: 0.000197s
HumanEval_155.py: 0.000119s
HumanEval_156.py: 0.000362s
HumanEval_157.py: 0.000063s
HumanEval_158.py: 0.000342s
HumanEval_159.py: 0.000027s
HumanEval_160.py: 0.000284s
HumanEval_161.py: 0.000290s
HumanEval_162.py: 0.000087s
HumanEval_163.py: 0.000127s
