HumanEval_0.py: 0.000445s
HumanEval_1.py: 0.000420s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000148s
HumanEval_5.py: 0.000051s
HumanEval_6.py: 0.000239s
HumanEval_7.py: 0.000050s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000104s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000115s
HumanEval_12.py: 0.000088s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000066s
HumanEval_15.py: 0.000071s
HumanEval_16.py: 0.000063s
HumanEval_17.py: 0.000106s
HumanEval_18.py: 0.000114s
HumanEval_19.py: 0.000225s
HumanEval_20.py: 0.000603s
HumanEval_21.py: 0.000125s
HumanEval_22.py: 0.000062s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000098s
HumanEval_25.py: 0.000550s
HumanEval_26.py: 0.000158s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000045s
HumanEval_31.py: 0.010142s
HumanEval_32.py: 0.281533s
HumanEval_33.py: 0.000127s
HumanEval_34.py: 0.000019s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.235805s
HumanEval_37.py: 0.000143s
HumanEval_38.py: 0.060681s
HumanEval_39.py: 0.023875s
HumanEval_40.py: 0.000357s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000036s
HumanEval_43.py: 0.000233s
HumanEval_44.py: 0.000131s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000188s
HumanEval_47.py: 0.000082s
HumanEval_48.py: 0.000102s
HumanEval_49.py: 0.000840s
HumanEval_50.py: 0.067872s
HumanEval_51.py: 0.000213s
HumanEval_52.py: 0.000033s
HumanEval_53.py: 0.005590s
HumanEval_54.py: 0.000061s
HumanEval_55.py: 0.002725s
HumanEval_56.py: 0.000143s
HumanEval_57.py: 0.000088s
HumanEval_58.py: 0.000125s
HumanEval_59.py: 0.010013s
HumanEval_60.py: 0.000047s
HumanEval_61.py: 0.000145s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014516s
HumanEval_64.py: 0.000154s
HumanEval_65.py: 0.000063s
HumanEval_66.py: 0.000400s
HumanEval_67.py: 0.000274s
HumanEval_68.py: 0.000284s
HumanEval_69.py: 0.000870s
HumanEval_70.py: 0.000565s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000065s
HumanEval_73.py: 0.000117s
HumanEval_74.py: 0.000131s
HumanEval_75.py: 3.631116s
HumanEval_76.py: 0.000051s
HumanEval_77.py: 0.000121s
HumanEval_78.py: 0.000144s
HumanEval_79.py: 0.000032s
HumanEval_80.py: 0.000116s
HumanEval_81.py: 0.000127s
HumanEval_82.py: 0.000136s
HumanEval_83.py: 0.000030s
HumanEval_84.py: 0.000159s
HumanEval_85.py: 0.000085s
HumanEval_86.py: 0.000306s
HumanEval_87.py: 0.000532s
HumanEval_88.py: 0.000092s
HumanEval_89.py: 0.000479s
HumanEval_90.py: 0.000099s
HumanEval_91.py: 0.000257s
HumanEval_92.py: 0.000086s
HumanEval_93.py: 0.000492s
HumanEval_94.py: 0.001080s
HumanEval_95.py: 0.000226s
HumanEval_96.py: 0.001641s
HumanEval_97.py: 0.000060s
HumanEval_98.py: 0.000065s
HumanEval_99.py: 0.000154s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000399s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.001000s
HumanEval_104.py: 0.000363s
HumanEval_105.py: 0.000141s
HumanEval_106.py: 0.000111s
HumanEval_107.py: 0.001755s
HumanEval_108.py: 0.000792s
HumanEval_109.py: 0.000149s
HumanEval_110.py: 0.000083s
HumanEval_111.py: 0.000313s
HumanEval_112.py: 0.000169s
HumanEval_113.py: 0.000253s
HumanEval_114.py: 0.000352s
HumanEval_115.py: 0.000172s
HumanEval_116.py: 0.000549s
HumanEval_117.py: 0.000560s
HumanEval_118.py: 0.000181s
HumanEval_119.py: 0.000274s
HumanEval_120.py: 0.000105s
HumanEval_121.py: 0.000124s
HumanEval_122.py: 0.000153s
HumanEval_123.py: 0.000175s
HumanEval_124.py: 0.000282s
HumanEval_125.py: 0.000191s
HumanEval_126.py: 0.000839s
HumanEval_127.py: 0.000139s
HumanEval_128.py: 0.000332s
HumanEval_129.py: 0.000767s
HumanEval_130.py: 0.000308s
HumanEval_131.py: 0.000103s
HumanEval_132.py: 0.000562s
HumanEval_133.py: 0.000297s
HumanEval_134.py: 0.000135s
HumanEval_135.py: 0.000094s
HumanEval_136.py: 0.000527s
HumanEval_137.py: 0.000127s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000037s
HumanEval_140.py: 0.000418s
HumanEval_141.py: 0.000706s
HumanEval_142.py: 0.000628s
HumanEval_143.py: 0.000448s
HumanEval_144.py: 0.000220s
HumanEval_145.py: 0.000822s
HumanEval_146.py: 0.000123s
HumanEval_147.py: 0.358237s
HumanEval_148.py: 0.000079s
HumanEval_149.py: 0.000247s
HumanEval_150.py: 0.006311s
HumanEval_151.py: 0.000758s
HumanEval_152.py: 0.000104s
HumanEval_153.py: 0.002608s
HumanEval_154.py: 0.000210s
HumanEval_155.py: 0.000128s
HumanEval_156.py: 0.000374s
HumanEval_157.py: 0.000065s
HumanEval_158.py: 0.000361s
HumanEval_159.py: 0.000027s
HumanEval_160.py: 0.000292s
HumanEval_161.py: 0.000283s
HumanEval_162.py: 0.000085s
HumanEval_163.py: 0.000129s
