HumanEval_0.py: 0.000454s
HumanEval_1.py: 0.000411s
HumanEval_2.py: 0.000020s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000145s
HumanEval_5.py: 0.000052s
HumanEval_6.py: 0.000239s
HumanEval_7.py: 0.000050s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000102s
HumanEval_10.py: 0.000077s
HumanEval_11.py: 0.000116s
HumanEval_12.py: 0.000086s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000064s
HumanEval_15.py: 0.000071s
HumanEval_16.py: 0.000062s
HumanEval_17.py: 0.000101s
HumanEval_18.py: 0.000109s
HumanEval_19.py: 0.000219s
HumanEval_20.py: 0.000603s
HumanEval_21.py: 0.000133s
HumanEval_22.py: 0.000063s
HumanEval_23.py: 0.000017s
HumanEval_24.py: 0.000098s
HumanEval_25.py: 0.000538s
HumanEval_26.py: 0.000157s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000022s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.009666s
HumanEval_32.py: 0.281259s
HumanEval_33.py: 0.000123s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000021s
HumanEval_36.py: 0.233139s
HumanEval_37.py: 0.000129s
HumanEval_38.py: 0.061230s
HumanEval_39.py: 0.024110s
HumanEval_40.py: 0.000352s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000032s
HumanEval_43.py: 0.000234s
HumanEval_44.py: 0.000127s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000188s
HumanEval_47.py: 0.000081s
HumanEval_48.py: 0.000101s
HumanEval_49.py: 0.000861s
HumanEval_50.py: 0.067468s
HumanEval_51.py: 0.000213s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005594s
HumanEval_54.py: 0.000062s
HumanEval_55.py: 0.002796s
HumanEval_56.py: 0.000143s
HumanEval_57.py: 0.000084s
HumanEval_58.py: 0.000129s
HumanEval_59.py: 0.010112s
HumanEval_60.py: 0.000048s
HumanEval_61.py: 0.000145s
HumanEval_62.py: 0.000070s
HumanEval_63.py: 0.014341s
HumanEval_64.py: 0.000156s
HumanEval_65.py: 0.000062s
HumanEval_66.py: 0.000398s
HumanEval_67.py: 0.000272s
HumanEval_68.py: 0.000285s
HumanEval_69.py: 0.000885s
HumanEval_70.py: 0.000561s
HumanEval_71.py: 0.000104s
HumanEval_72.py: 0.000068s
HumanEval_73.py: 0.000118s
HumanEval_74.py: 0.000133s
HumanEval_75.py: 3.697939s
HumanEval_76.py: 0.000051s
HumanEval_77.py: 0.000116s
HumanEval_78.py: 0.000142s
HumanEval_79.py: 0.000033s
HumanEval_80.py: 0.000114s
HumanEval_81.py: 0.000121s
HumanEval_82.py: 0.000128s
HumanEval_83.py: 0.000029s
HumanEval_84.py: 0.000143s
HumanEval_85.py: 0.000083s
HumanEval_86.py: 0.000297s
HumanEval_87.py: 0.000520s
HumanEval_88.py: 0.000090s
HumanEval_89.py: 0.000464s
HumanEval_90.py: 0.000101s
HumanEval_91.py: 0.000262s
HumanEval_92.py: 0.000085s
HumanEval_93.py: 0.000665s
HumanEval_94.py: 0.001050s
HumanEval_95.py: 0.000227s
HumanEval_96.py: 0.001619s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000065s
HumanEval_99.py: 0.000154s
HumanEval_100.py: 0.000075s
HumanEval_101.py: 0.000415s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.001029s
HumanEval_104.py: 0.000358s
HumanEval_105.py: 0.000138s
HumanEval_106.py: 0.000109s
HumanEval_107.py: 0.001791s
HumanEval_108.py: 0.000794s
HumanEval_109.py: 0.000151s
HumanEval_110.py: 0.000083s
HumanEval_111.py: 0.000312s
HumanEval_112.py: 0.000169s
HumanEval_113.py: 0.000253s
HumanEval_114.py: 0.000354s
HumanEval_115.py: 0.000177s
HumanEval_116.py: 0.000551s
HumanEval_117.py: 0.000566s
HumanEval_118.py: 0.000174s
HumanEval_119.py: 0.000285s
HumanEval_120.py: 0.000104s
HumanEval_121.py: 0.000124s
HumanEval_122.py: 0.000151s
HumanEval_123.py: 0.000178s
HumanEval_124.py: 0.000282s
HumanEval_125.py: 0.000198s
HumanEval_126.py: 0.000830s
HumanEval_127.py: 0.000128s
HumanEval_128.py: 0.000340s
HumanEval_129.py: 0.000761s
HumanEval_130.py: 0.000299s
HumanEval_131.py: 0.000103s
HumanEval_132.py: 0.000553s
HumanEval_133.py: 0.000300s
HumanEval_134.py: 0.000137s
HumanEval_135.py: 0.000095s
HumanEval_136.py: 0.000526s
HumanEval_137.py: 0.000130s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000037s
HumanEval_140.py: 0.000457s
HumanEval_141.py: 0.000689s
HumanEval_142.py: 0.000623s
HumanEval_143.py: 0.000455s
HumanEval_144.py: 0.000219s
HumanEval_145.py: 0.000835s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.350076s
HumanEval_148.py: 0.000081s
HumanEval_149.py: 0.000242s
HumanEval_150.py: 0.006323s
HumanEval_151.py: 0.000750s
HumanEval_152.py: 0.000102s
HumanEval_153.py: 0.002586s
HumanEval_154.py: 0.000195s
HumanEval_155.py: 0.000122s
HumanEval_156.py: 0.000361s
HumanEval_157.py: 0.000065s
HumanEval_158.py: 0.000356s
HumanEval_159.py: 0.000028s
HumanEval_160.py: 0.000296s
HumanEval_161.py: 0.000288s
HumanEval_162.py: 0.000084s
HumanEval_163.py: 0.000123s
