HumanEval_0.py: 0.000438s
HumanEval_1.py: 0.000397s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000144s
HumanEval_5.py: 0.000051s
HumanEval_6.py: 0.000238s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000031s
HumanEval_9.py: 0.000101s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000116s
HumanEval_12.py: 0.000085s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000064s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000065s
HumanEval_17.py: 0.000103s
HumanEval_18.py: 0.000111s
HumanEval_19.py: 0.000222s
HumanEval_20.py: 0.000603s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000062s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000096s
HumanEval_25.py: 0.000536s
HumanEval_26.py: 0.000161s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.009717s
HumanEval_32.py: 0.281472s
HumanEval_33.py: 0.000132s
HumanEval_34.py: 0.000018s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.233218s
HumanEval_37.py: 0.000135s
HumanEval_38.py: 0.062002s
HumanEval_39.py: 0.023390s
HumanEval_40.py: 0.000352s
HumanEval_41.py: 0.000031s
HumanEval_42.py: 0.000034s
HumanEval_43.py: 0.000233s
HumanEval_44.py: 0.000134s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000179s
HumanEval_47.py: 0.000082s
HumanEval_48.py: 0.000107s
HumanEval_49.py: 0.000893s
HumanEval_50.py: 0.066854s
HumanEval_51.py: 0.000213s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005581s
HumanEval_54.py: 0.000060s
HumanEval_55.py: 0.002705s
HumanEval_56.py: 0.000140s
HumanEval_57.py: 0.000084s
HumanEval_58.py: 0.000124s
HumanEval_59.py: 0.009867s
HumanEval_60.py: 0.000046s
HumanEval_61.py: 0.000141s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.013995s
HumanEval_64.py: 0.000158s
HumanEval_65.py: 0.000062s
HumanEval_66.py: 0.000399s
HumanEval_67.py: 0.000264s
HumanEval_68.py: 0.000270s
HumanEval_69.py: 0.000829s
HumanEval_70.py: 0.000533s
HumanEval_71.py: 0.000092s
HumanEval_72.py: 0.000066s
HumanEval_73.py: 0.000116s
HumanEval_74.py: 0.000133s
HumanEval_75.py: 3.645851s
HumanEval_76.py: 0.000052s
HumanEval_77.py: 0.000117s
HumanEval_78.py: 0.000145s
HumanEval_79.py: 0.000033s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000122s
HumanEval_82.py: 0.000129s
HumanEval_83.py: 0.000030s
HumanEval_84.py: 0.000143s
HumanEval_85.py: 0.000086s
HumanEval_86.py: 0.000308s
HumanEval_87.py: 0.000530s
HumanEval_88.py: 0.000089s
HumanEval_89.py: 0.000466s
HumanEval_90.py: 0.000100s
HumanEval_91.py: 0.000254s
HumanEval_92.py: 0.000087s
HumanEval_93.py: 0.000693s
HumanEval_94.py: 0.001063s
HumanEval_95.py: 0.000230s
HumanEval_96.py: 0.001644s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000064s
HumanEval_99.py: 0.000154s
HumanEval_100.py: 0.000070s
HumanEval_101.py: 0.000409s
HumanEval_102.py: 0.000028s
HumanEval_103.py: 0.001028s
HumanEval_104.py: 0.000365s
HumanEval_105.py: 0.000136s
HumanEval_106.py: 0.000109s
HumanEval_107.py: 0.001755s
HumanEval_108.py: 0.000805s
HumanEval_109.py: 0.000157s
HumanEval_110.py: 0.000083s
HumanEval_111.py: 0.000306s
HumanEval_112.py: 0.000174s
HumanEval_113.py: 0.000249s
HumanEval_114.py: 0.000351s
HumanEval_115.py: 0.000174s
HumanEval_116.py: 0.000553s
HumanEval_117.py: 0.000565s
HumanEval_118.py: 0.000178s
HumanEval_119.py: 0.000161s
HumanEval_120.py: 0.000103s
HumanEval_121.py: 0.000124s
HumanEval_122.py: 0.000151s
HumanEval_123.py: 0.000174s
HumanEval_124.py: 0.000282s
HumanEval_125.py: 0.000194s
HumanEval_126.py: 0.000867s
HumanEval_127.py: 0.000131s
HumanEval_128.py: 0.000330s
HumanEval_129.py: 0.000769s
HumanEval_130.py: 0.000309s
HumanEval_131.py: 0.000103s
HumanEval_132.py: 0.000563s
HumanEval_133.py: 0.000297s
HumanEval_134.py: 0.000135s
HumanEval_135.py: 0.000097s
HumanEval_136.py: 0.000533s
HumanEval_137.py: 0.000130s
HumanEval_138.py: 0.000025s
HumanEval_139.py: 0.000037s
HumanEval_140.py: 0.000435s
HumanEval_141.py: 0.000711s
HumanEval_142.py: 0.000608s
HumanEval_143.py: 0.000464s
HumanEval_144.py: 0.000218s
HumanEval_145.py: 0.000824s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.350438s
HumanEval_148.py: 0.000079s
HumanEval_149.py: 0.000241s
HumanEval_150.py: 0.006262s
HumanEval_151.py: 0.000740s
HumanEval_152.py: 0.000103s
HumanEval_153.py: 0.002614s
HumanEval_154.py: 0.000199s
HumanEval_155.py: 0.000119s
HumanEval_156.py: 0.000359s
HumanEval_157.py: 0.000064s
HumanEval_158.py: 0.000348s
HumanEval_159.py: 0.000026s
HumanEval_160.py: 0.000296s
HumanEval_161.py: 0.000286s
HumanEval_162.py: 0.000085s
HumanEval_163.py: 0.000126s
