HumanEval_0.py: 0.000451s
HumanEval_1.py: 0.000409s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000046s
HumanEval_4.py: 0.000145s
HumanEval_5.py: 0.000050s
HumanEval_6.py: 0.000242s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000111s
HumanEval_10.py: 0.000075s
HumanEval_11.py: 0.000115s
HumanEval_12.py: 0.000087s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000065s
HumanEval_15.py: 0.000071s
HumanEval_16.py: 0.000061s
HumanEval_17.py: 0.000103s
HumanEval_18.py: 0.000110s
HumanEval_19.py: 0.000228s
HumanEval_20.py: 0.000606s
HumanEval_21.py: 0.000127s
HumanEval_22.py: 0.000063s
HumanEval_23.py: 0.000017s
HumanEval_24.py: 0.000097s
HumanEval_25.py: 0.000533s
HumanEval_26.py: 0.000157s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000021s
HumanEval_29.py: 0.000045s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.009849s
HumanEval_32.py: 0.282281s
HumanEval_33.py: 0.000124s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.234348s
HumanEval_37.py: 0.000138s
HumanEval_38.py: 0.061025s
HumanEval_39.py: 0.023419s
HumanEval_40.py: 0.000358s
HumanEval_41.py: 0.000032s
HumanEval_42.py: 0.000033s
HumanEval_43.py: 0.000236s
HumanEval_44.py: 0.000127s
HumanEval_45.py: 0.000012s
HumanEval_46.py: 0.000180s
HumanEval_47.py: 0.000079s
HumanEval_48.py: 0.000100s
HumanEval_49.py: 0.000871s
HumanEval_50.py: 0.066918s
HumanEval_51.py: 0.000226s
HumanEval_52.py: 0.000032s
HumanEval_53.py: 0.005680s
HumanEval_54.py: 0.000062s
HumanEval_55.py: 0.002772s
HumanEval_56.py: 0.000147s
HumanEval_57.py: 0.000087s
HumanEval_58.py: 0.000126s
HumanEval_59.py: 0.010184s
HumanEval_60.py: 0.000047s
HumanEval_61.py: 0.000146s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014413s
HumanEval_64.py: 0.000167s
HumanEval_65.py: 0.000062s
HumanEval_66.py: 0.000400s
HumanEval_67.py: 0.000273s
HumanEval_68.py: 0.000290s
HumanEval_69.py: 0.000853s
HumanEval_70.py: 0.000590s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000067s
HumanEval_73.py: 0.000118s
HumanEval_74.py: 0.000136s
HumanEval_75.py: 3.641331s
HumanEval_76.py: 0.000050s
HumanEval_77.py: 0.000120s
HumanEval_78.py: 0.000144s
HumanEval_79.py: 0.000032s
HumanEval_80.py: 0.000115s
HumanEval_81.py: 0.000125s
HumanEval_82.py: 0.000131s
HumanEval_83.py: 0.000030s
HumanEval_84.py: 0.000147s
HumanEval_85.py: 0.000087s
HumanEval_86.py: 0.000306s
HumanEval_87.py: 0.000529s
HumanEval_88.py: 0.000093s
HumanEval_89.py: 0.000468s
HumanEval_90.py: 0.000100s
HumanEval_91.py: 0.000258s
HumanEval_92.py: 0.000086s
HumanEval_93.py: 0.000505s
HumanEval_94.py: 0.001093s
HumanEval_95.py: 0.000235s
HumanEval_96.py: 0.001614s
HumanEval_97.py: 0.000059s
HumanEval_98.py: 0.000065s
HumanEval_99.py: 0.000153s
HumanEval_100.py: 0.000074s
HumanEval_101.py: 0.000402s
HumanEval_102.py: 0.000031s
HumanEval_103.py: 0.000991s
HumanEval_104.py: 0.000370s
HumanEval_105.py: 0.000137s
HumanEval_106.py: 0.000108s
HumanEval_107.py: 0.001813s
HumanEval_108.py: 0.000803s
HumanEval_109.py: 0.000150s
HumanEval_110.py: 0.000082s
HumanEval_111.py: 0.000308s
HumanEval_112.py: 0.000167s
HumanEval_113.py: 0.000249s
HumanEval_114.py: 0.000354s
HumanEval_115.py: 0.000174s
HumanEval_116.py: 0.000545s
HumanEval_117.py: 0.000558s
HumanEval_118.py: 0.000175s
HumanEval_119.py: 0.000161s
HumanEval_120.py: 0.000103s
HumanEval_121.py: 0.000124s
HumanEval_122.py: 0.000160s
HumanEval_123.py: 0.000175s
HumanEval_124.py: 0.000282s
HumanEval_125.py: 0.000196s
HumanEval_126.py: 0.000833s
HumanEval_127.py: 0.000126s
HumanEval_128.py: 0.000331s
HumanEval_129.py: 0.000780s
HumanEval_130.py: 0.000302s
HumanEval_131.py: 0.000102s
HumanEval_132.py: 0.000568s
HumanEval_133.py: 0.000301s
HumanEval_134.py: 0.000134s
HumanEval_135.py: 0.000096s
HumanEval_136.py: 0.000530s
HumanEval_137.py: 0.000129s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000039s
HumanEval_140.py: 0.000428s
HumanEval_141.py: 0.000695s
HumanEval_142.py: 0.000622s
HumanEval_143.py: 0.000462s
HumanEval_144.py: 0.000225s
HumanEval_145.py: 0.000830s
HumanEval_146.py: 0.000119s
HumanEval_147.py: 0.352554s
HumanEval_148.py: 0.000080s
HumanEval_149.py: 0.000243s
HumanEval_150.py: 0.006281s
HumanEval_151.py: 0.000741s
HumanEval_152.py: 0.000101s
HumanEval_153.py: 0.002578s
HumanEval_154.py: 0.000200s
HumanEval_155.py: 0.000121s
HumanEval_156.py: 0.000368s
HumanEval_157.py: 0.000063s
HumanEval_158.py: 0.000332s
HumanEval_159.py: 0.000026s
HumanEval_160.py: 0.000293s
HumanEval_161.py: 0.000290s
HumanEval_162.py: 0.000083s
HumanEval_163.py: 0.000124s
