HumanEval_0.py: 0.000433s
HumanEval_1.py: 0.000212s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000150s
HumanEval_5.py: 0.000079s
HumanEval_6.py: 0.000238s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000061s
HumanEval_10.py: 0.000094s
HumanEval_11.py: 0.000077s
HumanEval_12.py: 0.000046s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000055s
HumanEval_15.py: 0.000100s
HumanEval_16.py: 0.000061s
HumanEval_17.py: 0.000096s
HumanEval_18.py: 0.000108s
HumanEval_19.py: 0.000170s
HumanEval_20.py: 0.000178s
HumanEval_21.py: 0.000134s
HumanEval_22.py: 0.000040s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000041s
HumanEval_25.py: 0.000205s
HumanEval_26.py: 0.000083s
HumanEval_27.py: 0.000026s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.000200s
HumanEval_33.py: 0.000403s
HumanEval_34.py: 0.000015s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.208597s
HumanEval_37.py: 0.000152s
HumanEval_38.py: 0.054296s
HumanEval_39.py: 0.021870s
HumanEval_40.py: 0.000231s
HumanEval_41.py: 0.000013s
HumanEval_42.py: 0.000034s
HumanEval_43.py: 0.000217s
HumanEval_44.py: 0.000136s
HumanEval_45.py: 0.000010s
HumanEval_46.py: 0.000186s
HumanEval_47.py: 0.000065s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000096s
HumanEval_50.py: 0.067618s
HumanEval_51.py: 0.000193s
HumanEval_52.py: 0.000117s
HumanEval_53.py: 0.005515s
HumanEval_54.py: 0.000060s
HumanEval_55.py: 0.000049s
HumanEval_56.py: 0.000153s
HumanEval_57.py: 0.000086s
HumanEval_58.py: 0.000059s
HumanEval_59.py: 0.000081s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000152s
HumanEval_62.py: 0.000078s
HumanEval_63.py: 0.000077s
HumanEval_64.py: 0.000145s
HumanEval_66.py: 0.000296s
HumanEval_67.py: 0.000226s
HumanEval_68.py: 0.000094s
HumanEval_69.py: 0.001847s
HumanEval_70.py: 0.000560s
HumanEval_71.py: 0.000092s
HumanEval_72.py: 0.000043s
HumanEval_73.py: 0.000088s
HumanEval_74.py: 0.000342s
HumanEval_76.py: 0.000050s
HumanEval_77.py: 0.000105s
HumanEval_78.py: 0.000173s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000149s
HumanEval_81.py: 0.000124s
HumanEval_82.py: 0.000141s
HumanEval_83.py: 0.000029s
HumanEval_84.py: 0.000142s
HumanEval_85.py: 0.000090s
HumanEval_86.py: 0.000304s
HumanEval_87.py: 0.000483s
HumanEval_88.py: 0.000071s
HumanEval_89.py: 0.000465s
HumanEval_90.py: 0.000099s
HumanEval_92.py: 0.000083s
HumanEval_94.py: 0.001091s
HumanEval_95.py: 0.000370s
HumanEval_96.py: 0.001662s
HumanEval_97.py: 0.000056s
HumanEval_98.py: 0.000151s
HumanEval_99.py: 0.000062s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000119s
HumanEval_102.py: 0.000034s
HumanEval_103.py: 0.000150s
HumanEval_104.py: 0.000355s
HumanEval_105.py: 0.000147s
HumanEval_106.py: 0.000161s
HumanEval_107.py: 0.000753s
HumanEval_109.py: 0.000104s
HumanEval_110.py: 0.000239s
HumanEval_111.py: 0.000745s
HumanEval_112.py: 0.000171s
HumanEval_113.py: 0.000211s
HumanEval_114.py: 0.000380s
HumanEval_115.py: 0.000133s
HumanEval_116.py: 0.000803s
HumanEval_117.py: 0.000671s
HumanEval_118.py: 0.000130s
HumanEval_119.py: 0.000280s
HumanEval_120.py: 0.000144s
HumanEval_121.py: 0.000136s
HumanEval_122.py: 0.000123s
HumanEval_123.py: 0.000149s
HumanEval_124.py: 0.000289s
HumanEval_125.py: 0.000236s
HumanEval_126.py: 0.001394s
HumanEval_127.py: 0.000153s
HumanEval_128.py: 0.000205s
HumanEval_130.py: 0.000941s
HumanEval_131.py: 0.000096s
HumanEval_133.py: 0.000465s
HumanEval_136.py: 0.000291s
HumanEval_137.py: 0.000158s
HumanEval_138.py: 0.000025s
HumanEval_139.py: 0.000036s
HumanEval_140.py: 0.000234s
HumanEval_142.py: 0.000343s
HumanEval_143.py: 0.000396s
HumanEval_144.py: 0.000236s
HumanEval_146.py: 0.000281s
HumanEval_147.py: 0.276797s
HumanEval_148.py: 0.000102s
HumanEval_149.py: 0.000256s
HumanEval_150.py: 0.000147s
HumanEval_151.py: 0.000954s
HumanEval_152.py: 0.000085s
HumanEval_153.py: 0.003136s
HumanEval_154.py: 0.000086s
HumanEval_155.py: 0.000365s
HumanEval_156.py: 0.000480s
HumanEval_157.py: 0.000064s
HumanEval_158.py: 0.000355s
HumanEval_159.py: 0.000027s
HumanEval_161.py: 0.000486s
HumanEval_162.py: 0.001307s
HumanEval_163.py: 0.000253s
