HumanEval_0.py: 0.000436s
HumanEval_1.py: 0.000213s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000148s
HumanEval_5.py: 0.000078s
HumanEval_6.py: 0.000233s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000061s
HumanEval_10.py: 0.000099s
HumanEval_11.py: 0.000077s
HumanEval_12.py: 0.000045s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000057s
HumanEval_15.py: 0.000099s
HumanEval_16.py: 0.000061s
HumanEval_17.py: 0.000101s
HumanEval_18.py: 0.000107s
HumanEval_19.py: 0.000171s
HumanEval_20.py: 0.000180s
HumanEval_21.py: 0.000125s
HumanEval_22.py: 0.000039s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000040s
HumanEval_25.py: 0.000200s
HumanEval_26.py: 0.000083s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000043s
HumanEval_30.py: 0.000043s
HumanEval_31.py: 0.000195s
HumanEval_33.py: 0.000409s
HumanEval_34.py: 0.000015s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.209510s
HumanEval_37.py: 0.000156s
HumanEval_38.py: 0.053115s
HumanEval_39.py: 0.021872s
HumanEval_40.py: 0.000255s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000033s
HumanEval_43.py: 0.000188s
HumanEval_44.py: 0.000138s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000184s
HumanEval_47.py: 0.000065s
HumanEval_48.py: 0.000026s
HumanEval_49.py: 0.000095s
HumanEval_50.py: 0.066371s
HumanEval_51.py: 0.000195s
HumanEval_52.py: 0.000118s
HumanEval_53.py: 0.005484s
HumanEval_54.py: 0.000058s
HumanEval_55.py: 0.000049s
HumanEval_56.py: 0.000150s
HumanEval_57.py: 0.000084s
HumanEval_58.py: 0.000056s
HumanEval_59.py: 0.000079s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000153s
HumanEval_62.py: 0.000078s
HumanEval_63.py: 0.000076s
HumanEval_64.py: 0.000150s
HumanEval_66.py: 0.000303s
HumanEval_67.py: 0.000233s
HumanEval_68.py: 0.000093s
HumanEval_69.py: 0.001802s
HumanEval_70.py: 0.000572s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000043s
HumanEval_73.py: 0.000088s
HumanEval_74.py: 0.000351s
HumanEval_76.py: 0.000050s
HumanEval_77.py: 0.000108s
HumanEval_78.py: 0.000180s
HumanEval_79.py: 0.000030s
HumanEval_80.py: 0.000147s
HumanEval_81.py: 0.000126s
HumanEval_82.py: 0.000141s
HumanEval_83.py: 0.000029s
HumanEval_84.py: 0.000140s
HumanEval_85.py: 0.000091s
HumanEval_86.py: 0.000306s
HumanEval_87.py: 0.000491s
HumanEval_88.py: 0.000071s
HumanEval_89.py: 0.000459s
HumanEval_90.py: 0.000099s
HumanEval_92.py: 0.000084s
HumanEval_94.py: 0.001108s
HumanEval_95.py: 0.000375s
HumanEval_96.py: 0.001623s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000153s
HumanEval_99.py: 0.000062s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000118s
HumanEval_102.py: 0.000034s
HumanEval_103.py: 0.000148s
HumanEval_104.py: 0.000354s
HumanEval_105.py: 0.000151s
HumanEval_106.py: 0.000163s
HumanEval_107.py: 0.000758s
HumanEval_109.py: 0.000108s
HumanEval_110.py: 0.000244s
HumanEval_111.py: 0.000730s
HumanEval_112.py: 0.000165s
HumanEval_113.py: 0.000210s
HumanEval_114.py: 0.000377s
HumanEval_115.py: 0.000134s
HumanEval_116.py: 0.000810s
HumanEval_117.py: 0.000687s
HumanEval_118.py: 0.000132s
HumanEval_119.py: 0.000273s
HumanEval_120.py: 0.000143s
HumanEval_121.py: 0.000136s
HumanEval_122.py: 0.000125s
HumanEval_123.py: 0.000146s
HumanEval_124.py: 0.000287s
HumanEval_125.py: 0.000234s
HumanEval_126.py: 0.001394s
HumanEval_127.py: 0.000151s
HumanEval_128.py: 0.000210s
HumanEval_130.py: 0.000939s
HumanEval_131.py: 0.000098s
HumanEval_133.py: 0.000461s
HumanEval_136.py: 0.000292s
HumanEval_137.py: 0.000163s
HumanEval_138.py: 0.000025s
HumanEval_139.py: 0.000037s
HumanEval_140.py: 0.000170s
HumanEval_142.py: 0.000347s
HumanEval_143.py: 0.000398s
HumanEval_144.py: 0.000237s
HumanEval_146.py: 0.000279s
HumanEval_147.py: 0.277116s
HumanEval_148.py: 0.000096s
HumanEval_149.py: 0.000245s
HumanEval_150.py: 0.000151s
HumanEval_151.py: 0.000954s
HumanEval_152.py: 0.000083s
HumanEval_153.py: 0.003226s
HumanEval_154.py: 0.000086s
HumanEval_155.py: 0.000352s
HumanEval_156.py: 0.000471s
HumanEval_157.py: 0.000066s
HumanEval_158.py: 0.000355s
HumanEval_159.py: 0.000027s
HumanEval_161.py: 0.000469s
HumanEval_162.py: 0.000081s
HumanEval_163.py: 0.000257s
