HumanEval_0.py: 0.000436s
HumanEval_1.py: 0.000218s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000148s
HumanEval_5.py: 0.000077s
HumanEval_6.py: 0.000242s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000060s
HumanEval_10.py: 0.000098s
HumanEval_11.py: 0.000077s
HumanEval_12.py: 0.000046s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000057s
HumanEval_15.py: 0.000100s
HumanEval_16.py: 0.000061s
HumanEval_17.py: 0.000098s
HumanEval_18.py: 0.000107s
HumanEval_19.py: 0.000173s
HumanEval_20.py: 0.000182s
HumanEval_21.py: 0.000124s
HumanEval_22.py: 0.000038s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000042s
HumanEval_25.py: 0.000202s
HumanEval_26.py: 0.000086s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.000197s
HumanEval_33.py: 0.000402s
HumanEval_34.py: 0.000015s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.213265s
HumanEval_37.py: 0.000154s
HumanEval_38.py: 0.053485s
HumanEval_39.py: 0.021682s
HumanEval_40.py: 0.000231s
HumanEval_41.py: 0.000013s
HumanEval_42.py: 0.000033s
HumanEval_43.py: 0.000193s
HumanEval_44.py: 0.000136s
HumanEval_45.py: 0.000010s
HumanEval_46.py: 0.000176s
HumanEval_47.py: 0.000065s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000094s
HumanEval_50.py: 0.067972s
HumanEval_51.py: 0.000190s
HumanEval_52.py: 0.000115s
HumanEval_53.py: 0.005439s
HumanEval_54.py: 0.000059s
HumanEval_55.py: 0.000049s
HumanEval_56.py: 0.000148s
HumanEval_57.py: 0.000085s
HumanEval_58.py: 0.000061s
HumanEval_59.py: 0.000078s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000154s
HumanEval_62.py: 0.000083s
HumanEval_63.py: 0.000076s
HumanEval_64.py: 0.000147s
HumanEval_66.py: 0.000313s
HumanEval_67.py: 0.000234s
HumanEval_68.py: 0.000093s
HumanEval_69.py: 0.001793s
HumanEval_70.py: 0.000571s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000043s
HumanEval_73.py: 0.000088s
HumanEval_74.py: 0.000352s
HumanEval_76.py: 0.000052s
HumanEval_77.py: 0.000106s
HumanEval_78.py: 0.000181s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000146s
HumanEval_81.py: 0.000125s
HumanEval_82.py: 0.000142s
HumanEval_83.py: 0.000029s
HumanEval_84.py: 0.000144s
HumanEval_85.py: 0.000090s
HumanEval_86.py: 0.000311s
HumanEval_87.py: 0.000490s
HumanEval_88.py: 0.000069s
HumanEval_89.py: 0.000471s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000082s
HumanEval_94.py: 0.001097s
HumanEval_95.py: 0.000379s
HumanEval_96.py: 0.001699s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000155s
HumanEval_99.py: 0.000062s
HumanEval_100.py: 0.000073s
HumanEval_101.py: 0.000118s
HumanEval_102.py: 0.000034s
HumanEval_103.py: 0.000150s
HumanEval_104.py: 0.000354s
HumanEval_105.py: 0.000150s
HumanEval_106.py: 0.000160s
HumanEval_107.py: 0.000744s
HumanEval_109.py: 0.000105s
HumanEval_110.py: 0.000245s
HumanEval_111.py: 0.000731s
HumanEval_112.py: 0.000169s
HumanEval_113.py: 0.000214s
HumanEval_114.py: 0.000376s
HumanEval_115.py: 0.000133s
HumanEval_116.py: 0.000808s
HumanEval_117.py: 0.000680s
HumanEval_118.py: 0.000130s
HumanEval_119.py: 0.000273s
HumanEval_120.py: 0.000151s
HumanEval_121.py: 0.000135s
HumanEval_122.py: 0.000125s
HumanEval_123.py: 0.000148s
HumanEval_124.py: 0.000294s
HumanEval_125.py: 0.000237s
HumanEval_126.py: 0.001379s
HumanEval_127.py: 0.000151s
HumanEval_128.py: 0.000216s
HumanEval_130.py: 0.000930s
HumanEval_131.py: 0.000096s
HumanEval_133.py: 0.000453s
HumanEval_136.py: 0.000298s
HumanEval_137.py: 0.000161s
HumanEval_138.py: 0.000025s
HumanEval_139.py: 0.000037s
HumanEval_140.py: 0.000177s
HumanEval_142.py: 0.000340s
HumanEval_143.py: 0.000392s
HumanEval_144.py: 0.000236s
HumanEval_146.py: 0.000283s
HumanEval_147.py: 0.275717s
HumanEval_148.py: 0.000101s
HumanEval_149.py: 0.000251s
HumanEval_150.py: 0.000154s
HumanEval_151.py: 0.000982s
HumanEval_152.py: 0.000086s
HumanEval_153.py: 0.003090s
HumanEval_154.py: 0.000090s
HumanEval_155.py: 0.000363s
HumanEval_156.py: 0.000463s
HumanEval_157.py: 0.000062s
HumanEval_158.py: 0.000361s
HumanEval_159.py: 0.000039s
HumanEval_161.py: 0.000487s
HumanEval_162.py: 0.000084s
HumanEval_163.py: 0.000249s
