HumanEval_0.py: 0.000439s
HumanEval_1.py: 0.000217s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000146s
HumanEval_5.py: 0.000080s
HumanEval_6.py: 0.000233s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000030s
HumanEval_9.py: 0.000063s
HumanEval_10.py: 0.000099s
HumanEval_11.py: 0.000076s
HumanEval_12.py: 0.000045s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000056s
HumanEval_15.py: 0.000101s
HumanEval_16.py: 0.000061s
HumanEval_17.py: 0.000098s
HumanEval_18.py: 0.000105s
HumanEval_19.py: 0.000174s
HumanEval_20.py: 0.000184s
HumanEval_21.py: 0.000126s
HumanEval_22.py: 0.000040s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000041s
HumanEval_25.py: 0.000204s
HumanEval_26.py: 0.000085s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000020s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.000202s
HumanEval_33.py: 0.000414s
HumanEval_34.py: 0.000015s
HumanEval_35.py: 0.000018s
HumanEval_36.py: 0.210996s
HumanEval_37.py: 0.000152s
HumanEval_38.py: 0.054774s
HumanEval_39.py: 0.021909s
HumanEval_40.py: 0.000237s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000032s
HumanEval_43.py: 0.000185s
HumanEval_44.py: 0.000131s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000182s
HumanEval_47.py: 0.000068s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000094s
HumanEval_50.py: 0.066285s
HumanEval_51.py: 0.000189s
HumanEval_52.py: 0.000119s
HumanEval_53.py: 0.005573s
HumanEval_54.py: 0.000054s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000155s
HumanEval_57.py: 0.000082s
HumanEval_58.py: 0.000060s
HumanEval_59.py: 0.000081s
HumanEval_60.py: 0.000017s
HumanEval_61.py: 0.000153s
HumanEval_62.py: 0.000080s
HumanEval_63.py: 0.000076s
HumanEval_64.py: 0.000151s
HumanEval_66.py: 0.000303s
HumanEval_67.py: 0.000231s
HumanEval_68.py: 0.000094s
HumanEval_69.py: 0.001830s
HumanEval_70.py: 0.000568s
HumanEval_71.py: 0.000090s
HumanEval_72.py: 0.000045s
HumanEval_73.py: 0.000088s
HumanEval_74.py: 0.000353s
HumanEval_76.py: 0.000050s
HumanEval_77.py: 0.000108s
HumanEval_78.py: 0.000178s
HumanEval_79.py: 0.000032s
HumanEval_80.py: 0.000145s
HumanEval_81.py: 0.000126s
HumanEval_82.py: 0.000146s
HumanEval_83.py: 0.000029s
HumanEval_84.py: 0.000140s
HumanEval_85.py: 0.000088s
HumanEval_86.py: 0.000301s
HumanEval_87.py: 0.000489s
HumanEval_88.py: 0.000069s
HumanEval_89.py: 0.000474s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000084s
HumanEval_94.py: 0.001116s
HumanEval_95.py: 0.000373s
HumanEval_96.py: 0.001663s
HumanEval_97.py: 0.000056s
HumanEval_98.py: 0.000153s
HumanEval_99.py: 0.000062s
HumanEval_100.py: 0.000072s
HumanEval_101.py: 0.000120s
HumanEval_102.py: 0.000033s
HumanEval_103.py: 0.000152s
HumanEval_104.py: 0.000360s
HumanEval_105.py: 0.000157s
HumanEval_106.py: 0.000165s
HumanEval_107.py: 0.000767s
HumanEval_109.py: 0.000106s
HumanEval_110.py: 0.000246s
HumanEval_111.py: 0.000726s
HumanEval_112.py: 0.000168s
HumanEval_113.py: 0.000208s
HumanEval_114.py: 0.000402s
HumanEval_115.py: 0.000135s
HumanEval_116.py: 0.000803s
HumanEval_117.py: 0.000681s
HumanEval_118.py: 0.000130s
HumanEval_119.py: 0.000274s
HumanEval_120.py: 0.000142s
HumanEval_121.py: 0.000134s
HumanEval_122.py: 0.000122s
HumanEval_123.py: 0.000147s
HumanEval_124.py: 0.000287s
HumanEval_125.py: 0.000233s
HumanEval_126.py: 0.001381s
HumanEval_127.py: 0.000148s
HumanEval_128.py: 0.000211s
HumanEval_130.py: 0.000953s
HumanEval_131.py: 0.000096s
HumanEval_133.py: 0.000457s
HumanEval_136.py: 0.000298s
HumanEval_137.py: 0.000159s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000037s
HumanEval_140.py: 0.000168s
HumanEval_142.py: 0.000339s
HumanEval_143.py: 0.000406s
HumanEval_144.py: 0.000238s
HumanEval_146.py: 0.000282s
HumanEval_147.py: 0.277706s
HumanEval_148.py: 0.000099s
HumanEval_149.py: 0.000242s
HumanEval_150.py: 0.000148s
HumanEval_151.py: 0.000943s
HumanEval_152.py: 0.000085s
HumanEval_153.py: 0.003136s
HumanEval_154.py: 0.000087s
HumanEval_155.py: 0.000364s
HumanEval_156.py: 0.000466s
HumanEval_157.py: 0.000064s
HumanEval_158.py: 0.000357s
HumanEval_159.py: 0.000028s
HumanEval_161.py: 0.000472s
HumanEval_162.py: 0.000082s
HumanEval_163.py: 0.000241s
