HumanEval_0.py: 0.000434s
HumanEval_1.py: 0.000213s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000044s
HumanEval_4.py: 0.000148s
HumanEval_5.py: 0.000080s
HumanEval_6.py: 0.000237s
HumanEval_7.py: 0.000046s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000060s
HumanEval_10.py: 0.000100s
HumanEval_11.py: 0.000077s
HumanEval_12.py: 0.000046s
HumanEval_13.py: 0.000019s
HumanEval_14.py: 0.000059s
HumanEval_15.py: 0.000100s
HumanEval_16.py: 0.000062s
HumanEval_17.py: 0.000098s
HumanEval_18.py: 0.000108s
HumanEval_19.py: 0.000171s
HumanEval_20.py: 0.000181s
HumanEval_21.py: 0.000123s
HumanEval_22.py: 0.000039s
HumanEval_23.py: 0.000015s
HumanEval_24.py: 0.000041s
HumanEval_25.py: 0.000201s
HumanEval_26.py: 0.000085s
HumanEval_27.py: 0.000025s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000044s
HumanEval_30.py: 0.000044s
HumanEval_31.py: 0.000201s
HumanEval_33.py: 0.000407s
HumanEval_34.py: 0.000015s
HumanEval_35.py: 0.000017s
HumanEval_36.py: 0.214026s
HumanEval_37.py: 0.000147s
HumanEval_38.py: 0.060190s
HumanEval_39.py: 0.023114s
HumanEval_40.py: 0.000239s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000032s
HumanEval_43.py: 0.000193s
HumanEval_44.py: 0.000136s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000185s
HumanEval_47.py: 0.000067s
HumanEval_48.py: 0.000027s
HumanEval_49.py: 0.000095s
HumanEval_50.py: 0.068110s
HumanEval_51.py: 0.000195s
HumanEval_52.py: 0.000117s
HumanEval_53.py: 0.005566s
HumanEval_54.py: 0.000060s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000150s
HumanEval_57.py: 0.000084s
HumanEval_58.py: 0.000060s
HumanEval_59.py: 0.000078s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000154s
HumanEval_62.py: 0.000080s
HumanEval_63.py: 0.000078s
HumanEval_64.py: 0.000147s
HumanEval_66.py: 0.000303s
HumanEval_67.py: 0.000229s
HumanEval_68.py: 0.000090s
HumanEval_69.py: 0.001731s
HumanEval_70.py: 0.000576s
HumanEval_71.py: 0.000094s
HumanEval_72.py: 0.000045s
HumanEval_73.py: 0.000090s
HumanEval_74.py: 0.000338s
HumanEval_76.py: 0.000052s
HumanEval_77.py: 0.000106s
HumanEval_78.py: 0.000182s
HumanEval_79.py: 0.000031s
HumanEval_80.py: 0.000143s
HumanEval_81.py: 0.000125s
HumanEval_82.py: 0.000143s
HumanEval_83.py: 0.000029s
HumanEval_84.py: 0.000139s
HumanEval_85.py: 0.000091s
HumanEval_86.py: 0.000310s
HumanEval_87.py: 0.000502s
HumanEval_88.py: 0.000068s
HumanEval_89.py: 0.000459s
HumanEval_90.py: 0.000098s
HumanEval_92.py: 0.000083s
HumanEval_94.py: 0.001120s
HumanEval_95.py: 0.000367s
HumanEval_96.py: 0.001682s
HumanEval_97.py: 0.000055s
HumanEval_98.py: 0.000154s
HumanEval_99.py: 0.000062s
HumanEval_100.py: 0.000070s
HumanEval_101.py: 0.000125s
HumanEval_102.py: 0.000033s
HumanEval_103.py: 0.000152s
HumanEval_104.py: 0.000349s
HumanEval_105.py: 0.000151s
HumanEval_106.py: 0.000159s
HumanEval_107.py: 0.000753s
HumanEval_109.py: 0.000109s
HumanEval_110.py: 0.000245s
HumanEval_111.py: 0.000739s
HumanEval_112.py: 0.000169s
HumanEval_113.py: 0.000205s
HumanEval_114.py: 0.000381s
HumanEval_115.py: 0.000133s
HumanEval_116.py: 0.000809s
HumanEval_117.py: 0.000678s
HumanEval_118.py: 0.000132s
HumanEval_119.py: 0.000272s
HumanEval_120.py: 0.000142s
HumanEval_121.py: 0.000135s
HumanEval_122.py: 0.000124s
HumanEval_123.py: 0.000149s
HumanEval_124.py: 0.000290s
HumanEval_125.py: 0.000238s
HumanEval_126.py: 0.001405s
HumanEval_127.py: 0.000151s
HumanEval_128.py: 0.000208s
HumanEval_130.py: 0.000902s
HumanEval_131.py: 0.000098s
HumanEval_133.py: 0.000453s
HumanEval_136.py: 0.000305s
HumanEval_137.py: 0.000174s
HumanEval_138.py: 0.000024s
HumanEval_139.py: 0.000037s
HumanEval_140.py: 0.000172s
HumanEval_142.py: 0.000341s
HumanEval_143.py: 0.000401s
HumanEval_144.py: 0.000237s
HumanEval_146.py: 0.000286s
HumanEval_147.py: 0.276933s
HumanEval_148.py: 0.000105s
HumanEval_149.py: 0.000249s
HumanEval_150.py: 0.000155s
HumanEval_151.py: 0.000936s
HumanEval_152.py: 0.000084s
HumanEval_153.py: 0.003109s
HumanEval_154.py: 0.000085s
HumanEval_155.py: 0.000360s
HumanEval_156.py: 0.000443s
HumanEval_157.py: 0.000063s
HumanEval_158.py: 0.000357s
HumanEval_159.py: 0.000027s
HumanEval_161.py: 0.000474s
HumanEval_162.py: 0.000082s
HumanEval_163.py: 0.000241s
