Mbpp_2.py: Kernel usage: 5.17%, CPU usage: 165.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 5.83%, CPU usage: 186.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_7.py: Kernel usage: 8.07%, CPU usage: 258.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_8.py: Kernel usage: 7.62%, CPU usage: 243.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.49%, CPU usage: 175.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_14.py: Kernel usage: 4.19%, CPU usage: 134.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_17.py: Kernel usage: 4.11%, CPU usage: 131.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.75%, CPU usage: 183.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_20.py: Kernel usage: 5.88%, CPU usage: 188.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_21.py: Kernel usage: 6.32%, CPU usage: 202.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_22.py: Kernel usage: 6.18%, CPU usage: 197.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_23.py: Kernel usage: 6.42%, CPU usage: 205.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_24.py: Kernel usage: 7.49%, CPU usage: 239.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_28.py: Kernel usage: 6.25%, CPU usage: 199.95%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_30.py: Kernel usage: 6.06%, CPU usage: 193.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_31.py: Kernel usage: 6.72%, CPU usage: 214.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_37.py: Kernel usage: 7.82%, CPU usage: 250.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_38.py: Kernel usage: 7.74%, CPU usage: 247.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_40.py: Kernel usage: 5.79%, CPU usage: 185.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_41.py: Kernel usage: 6.89%, CPU usage: 220.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_42.py: Kernel usage: 6.96%, CPU usage: 222.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_46.py: Kernel usage: 5.82%, CPU usage: 186.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_49.py: Kernel usage: 5.64%, CPU usage: 180.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_50.py: Kernel usage: 10.00%, CPU usage: 320.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_51.py: Kernel usage: 4.37%, CPU usage: 139.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_53.py: Kernel usage: 4.31%, CPU usage: 137.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_54.py: Kernel usage: 6.07%, CPU usage: 194.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_55.py: Kernel usage: 5.24%, CPU usage: 167.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_57.py: Kernel usage: 5.94%, CPU usage: 189.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_58.py: Kernel usage: 4.22%, CPU usage: 135.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_60.py: Kernel usage: 6.55%, CPU usage: 209.70%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_61.py: Kernel usage: 6.85%, CPU usage: 219.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_63.py: Kernel usage: 8.20%, CPU usage: 262.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_64.py: Kernel usage: 7.94%, CPU usage: 253.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_65.py: Kernel usage: 5.72%, CPU usage: 183.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_66.py: Kernel usage: 5.07%, CPU usage: 162.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_68.py: Kernel usage: 8.16%, CPU usage: 261.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_69.py: Kernel usage: 6.19%, CPU usage: 198.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_70.py: Kernel usage: 9.00%, CPU usage: 287.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_71.py: Kernel usage: 6.54%, CPU usage: 209.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_74.py: Kernel usage: 6.69%, CPU usage: 214.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 7.89%, CPU usage: 252.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_76.py: Kernel usage: 4.96%, CPU usage: 158.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_79.py: Kernel usage: 6.05%, CPU usage: 193.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_80.py: Kernel usage: 4.50%, CPU usage: 143.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_81.py: Kernel usage: 6.57%, CPU usage: 210.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_82.py: Kernel usage: 4.39%, CPU usage: 140.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_84.py: Kernel usage: 6.24%, CPU usage: 199.84%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_85.py: Kernel usage: 4.14%, CPU usage: 132.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_86.py: Kernel usage: 4.47%, CPU usage: 143.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_88.py: Kernel usage: 5.37%, CPU usage: 171.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_89.py: Kernel usage: 3.98%, CPU usage: 127.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 6.37%, CPU usage: 203.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_91.py: Kernel usage: 4.78%, CPU usage: 152.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_92.py: Kernel usage: 5.97%, CPU usage: 191.11%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_93.py: Kernel usage: 5.75%, CPU usage: 184.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 8.22%, CPU usage: 263.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_95.py: Kernel usage: 5.93%, CPU usage: 189.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 5.79%, CPU usage: 185.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 6.16%, CPU usage: 197.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_98.py: Kernel usage: 5.62%, CPU usage: 179.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_102.py: Kernel usage: 9.53%, CPU usage: 305.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_103.py: Kernel usage: 6.04%, CPU usage: 193.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_104.py: Kernel usage: 10.08%, CPU usage: 322.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_105.py: Kernel usage: 5.60%, CPU usage: 179.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 4.54%, CPU usage: 145.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_107.py: Kernel usage: 5.57%, CPU usage: 178.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_109.py: Kernel usage: 5.55%, CPU usage: 177.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_110.py: Kernel usage: 6.16%, CPU usage: 197.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_112.py: Kernel usage: 4.09%, CPU usage: 130.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_113.py: Kernel usage: 7.82%, CPU usage: 250.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_115.py: Kernel usage: 4.25%, CPU usage: 135.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_116.py: Kernel usage: 5.01%, CPU usage: 160.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_117.py: Kernel usage: 6.62%, CPU usage: 212.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_118.py: Kernel usage: 6.25%, CPU usage: 200.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_121.py: Kernel usage: 6.15%, CPU usage: 196.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_126.py: Kernel usage: 6.15%, CPU usage: 196.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_127.py: Kernel usage: 6.05%, CPU usage: 193.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_128.py: Kernel usage: 6.54%, CPU usage: 209.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_129.py: Kernel usage: 8.27%, CPU usage: 264.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_131.py: Kernel usage: 5.58%, CPU usage: 178.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_132.py: Kernel usage: 5.89%, CPU usage: 188.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_133.py: Kernel usage: 6.89%, CPU usage: 220.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_134.py: Kernel usage: 5.01%, CPU usage: 160.20%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_135.py: Kernel usage: 4.26%, CPU usage: 136.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_136.py: Kernel usage: 4.95%, CPU usage: 158.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 6.41%, CPU usage: 205.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_139.py: Kernel usage: 4.16%, CPU usage: 133.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_140.py: Kernel usage: 6.64%, CPU usage: 212.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_141.py: Kernel usage: 6.84%, CPU usage: 218.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_142.py: Kernel usage: 5.67%, CPU usage: 181.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_143.py: Kernel usage: 5.56%, CPU usage: 178.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_147.py: Kernel usage: 5.57%, CPU usage: 178.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_149.py: Kernel usage: 6.69%, CPU usage: 214.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_150.py: Kernel usage: 4.72%, CPU usage: 151.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_152.py: Kernel usage: 8.73%, CPU usage: 279.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_153.py: Kernel usage: 4.64%, CPU usage: 148.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_154.py: Kernel usage: 5.66%, CPU usage: 181.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_156.py: Kernel usage: 6.66%, CPU usage: 213.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_157.py: Kernel usage: 8.30%, CPU usage: 265.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_158.py: Kernel usage: 6.05%, CPU usage: 193.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_159.py: Kernel usage: 5.16%, CPU usage: 165.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_160.py: Kernel usage: 5.45%, CPU usage: 174.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_161.py: Kernel usage: 6.26%, CPU usage: 200.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_162.py: Kernel usage: 5.79%, CPU usage: 185.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_166.py: Kernel usage: 5.97%, CPU usage: 190.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_167.py: Kernel usage: 5.55%, CPU usage: 177.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_168.py: Kernel usage: 4.93%, CPU usage: 157.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_169.py: Kernel usage: 5.47%, CPU usage: 175.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_170.py: Kernel usage: 5.13%, CPU usage: 164.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_171.py: Kernel usage: 4.10%, CPU usage: 131.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_172.py: Kernel usage: 6.05%, CPU usage: 193.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_173.py: Kernel usage: 12.27%, CPU usage: 392.60%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_174.py: Kernel usage: 5.65%, CPU usage: 180.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_175.py: Kernel usage: 6.70%, CPU usage: 214.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_176.py: Kernel usage: 4.16%, CPU usage: 133.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_177.py: Kernel usage: 4.40%, CPU usage: 140.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
