Mbpp_2.py: Kernel usage: 5.21%, CPU usage: 166.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 5.31%, CPU usage: 169.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_6.py: Kernel usage: 6.33%, CPU usage: 202.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_7.py: Kernel usage: 8.02%, CPU usage: 256.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_8.py: Kernel usage: 7.73%, CPU usage: 247.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_10.py: Kernel usage: 6.21%, CPU usage: 198.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 6.52%, CPU usage: 208.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_14.py: Kernel usage: 4.30%, CPU usage: 137.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_17.py: Kernel usage: 4.12%, CPU usage: 131.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_18.py: Kernel usage: 7.34%, CPU usage: 234.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.76%, CPU usage: 184.48%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_20.py: Kernel usage: 5.88%, CPU usage: 188.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_21.py: Kernel usage: 6.27%, CPU usage: 200.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_22.py: Kernel usage: 6.18%, CPU usage: 197.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_23.py: Kernel usage: 6.43%, CPU usage: 205.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_24.py: Kernel usage: 7.48%, CPU usage: 239.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_28.py: Kernel usage: 6.25%, CPU usage: 199.95%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_29.py: Kernel usage: 5.93%, CPU usage: 189.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_30.py: Kernel usage: 6.03%, CPU usage: 193.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_31.py: Kernel usage: 6.71%, CPU usage: 214.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_34.py: Kernel usage: 5.04%, CPU usage: 161.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_37.py: Kernel usage: 7.72%, CPU usage: 247.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_38.py: Kernel usage: 7.78%, CPU usage: 248.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_40.py: Kernel usage: 5.79%, CPU usage: 185.37%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_41.py: Kernel usage: 6.84%, CPU usage: 218.80%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_42.py: Kernel usage: 6.96%, CPU usage: 222.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_46.py: Kernel usage: 5.85%, CPU usage: 187.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_49.py: Kernel usage: 5.61%, CPU usage: 179.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_50.py: Kernel usage: 10.01%, CPU usage: 320.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_51.py: Kernel usage: 4.25%, CPU usage: 136.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_53.py: Kernel usage: 4.38%, CPU usage: 140.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
