HumanEval_1.py: Kernel usage: 6.87%, CPU usage: 219.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_3.py: Kernel usage: 5.09%, CPU usage: 162.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_5.py: Kernel usage: 6.12%, CPU usage: 195.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_7.py: Kernel usage: 6.28%, CPU usage: 201.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 6.75%, CPU usage: 215.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_10.py: Kernel usage: 6.66%, CPU usage: 213.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_11.py: Kernel usage: 10.12%, CPU usage: 323.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_13.py: Kernel usage: 5.25%, CPU usage: 167.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_14.py: Kernel usage: 6.54%, CPU usage: 209.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.21%, CPU usage: 198.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_21.py: Kernel usage: 10.10%, CPU usage: 323.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_22.py: Kernel usage: 8.20%, CPU usage: 262.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_27.py: Kernel usage: 6.46%, CPU usage: 206.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_28.py: Kernel usage: 4.74%, CPU usage: 151.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_29.py: Kernel usage: 8.28%, CPU usage: 265.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_30.py: Kernel usage: 6.28%, CPU usage: 200.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.24%, CPU usage: 199.73%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_32.py: Kernel usage: 11.36%, CPU usage: 363.57%, CPU Runtime: 1.03s, Total Runtime: 0.28s
HumanEval_33.py: Kernel usage: 5.55%, CPU usage: 177.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 5.62%, CPU usage: 179.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_35.py: Kernel usage: 5.00%, CPU usage: 160.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_38.py: Kernel usage: 11.43%, CPU usage: 365.61%, CPU Runtime: 0.19s, Total Runtime: 0.05s
HumanEval_42.py: Kernel usage: 6.23%, CPU usage: 199.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_45.py: Kernel usage: 4.17%, CPU usage: 133.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_47.py: Kernel usage: 6.49%, CPU usage: 207.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_48.py: Kernel usage: 4.74%, CPU usage: 151.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_52.py: Kernel usage: 4.87%, CPU usage: 155.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_53.py: Kernel usage: 9.31%, CPU usage: 297.91%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_55.py: Kernel usage: 6.24%, CPU usage: 199.64%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_57.py: Kernel usage: 6.52%, CPU usage: 208.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_58.py: Kernel usage: 5.93%, CPU usage: 189.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_62.py: Kernel usage: 6.39%, CPU usage: 204.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_65.py: Kernel usage: 5.99%, CPU usage: 191.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_67.py: Kernel usage: 6.90%, CPU usage: 220.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_71.py: Kernel usage: 6.40%, CPU usage: 204.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_76.py: Kernel usage: 5.11%, CPU usage: 163.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_77.py: Kernel usage: 6.32%, CPU usage: 202.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_78.py: Kernel usage: 6.03%, CPU usage: 192.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_79.py: Kernel usage: 5.71%, CPU usage: 182.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_80.py: Kernel usage: 6.10%, CPU usage: 195.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.78%, CPU usage: 216.80%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.04%, CPU usage: 225.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_93.py: Kernel usage: 8.85%, CPU usage: 283.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_95.py: Kernel usage: 6.62%, CPU usage: 211.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_98.py: Kernel usage: 5.78%, CPU usage: 185.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_102.py: Kernel usage: 4.72%, CPU usage: 151.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_103.py: Kernel usage: 6.25%, CPU usage: 200.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_111.py: Kernel usage: 6.90%, CPU usage: 220.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_112.py: Kernel usage: 6.96%, CPU usage: 222.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 8.66%, CPU usage: 277.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_121.py: Kernel usage: 7.06%, CPU usage: 225.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_128.py: Kernel usage: 7.62%, CPU usage: 243.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
