HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 102.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 11.66s, Total Runtime: 5.83s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.50%, CPU Runtime: 0.24s, Total Runtime: 0.08s
HumanEval_4.py: Kernel usage: 11.99%, CPU usage: 383.66%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.50%, CPU usage: 240.11%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.27%, CPU usage: 296.55%, CPU Runtime: 6.78s, Total Runtime: 2.29s
HumanEval_16.py: Kernel usage: 7.24%, CPU usage: 231.68%, CPU Runtime: 0.16s, Total Runtime: 0.07s
Mbpp_19.py: Kernel usage: 6.01%, CPU usage: 192.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 220.96%, CPU Runtime: 57.05s, Total Runtime: 25.82s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.91s, Total Runtime: 0.96s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.63s, Total Runtime: 0.82s
HumanEval_34.py: Kernel usage: 6.26%, CPU usage: 200.36%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.34%, CPU usage: 235.04%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.31%, CPU usage: 330.05%, CPU Runtime: 1.02s, Total Runtime: 0.31s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.07s, Total Runtime: 0.04s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 98.86s, Total Runtime: 49.43s
Mbpp_62.py: Kernel usage: 5.84%, CPU usage: 186.79%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_74.py: Kernel usage: 6.98%, CPU usage: 223.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.06%, CPU usage: 257.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.08%, CPU usage: 194.45%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 8.98%, CPU usage: 287.43%, CPU Runtime: 1.22s, Total Runtime: 0.43s
HumanEval_87.py: Kernel usage: 6.02%, CPU usage: 192.67%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.79%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.25%, CPU usage: 232.11%, CPU Runtime: 1.38s, Total Runtime: 0.59s
HumanEval_90.py: Kernel usage: 6.70%, CPU usage: 214.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.10%, CPU usage: 227.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.42%, CPU usage: 333.37%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.08%, CPU usage: 226.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 4.82%, CPU usage: 154.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 7.39%, CPU usage: 236.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.51%, CPU usage: 368.35%, CPU Runtime: 6.42s, Total Runtime: 1.74s
HumanEval_120.py: Kernel usage: 7.98%, CPU usage: 255.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_121.py: Kernel usage: 6.16%, CPU usage: 197.11%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 12.46%, CPU usage: 398.79%, CPU Runtime: 1.16s, Total Runtime: 0.29s
Mbpp_128.py: Kernel usage: 7.69%, CPU usage: 246.17%, CPU Runtime: 0.19s, Total Runtime: 0.08s
Mbpp_129.py: Kernel usage: 10.67%, CPU usage: 341.55%, CPU Runtime: 0.32s, Total Runtime: 0.09s
Mbpp_130.py: Kernel usage: 9.37%, CPU usage: 299.92%, CPU Runtime: 9.60s, Total Runtime: 3.20s
Mbpp_137.py: Kernel usage: 5.85%, CPU usage: 187.30%, CPU Runtime: 0.16s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 8.48%, CPU usage: 271.50%, CPU Runtime: 4.09s, Total Runtime: 1.51s
Mbpp_141.py: Kernel usage: 7.27%, CPU usage: 232.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.34%, CPU usage: 266.87%, CPU Runtime: 0.10s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.04%, CPU Runtime: 0.21s, Total Runtime: 0.10s
Mbpp_170.py: Kernel usage: 5.81%, CPU usage: 185.83%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.52s, Total Runtime: 0.26s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 199.97%, CPU Runtime: 0.07s, Total Runtime: 0.03s
Mbpp_239.py: Kernel usage: 7.11%, CPU usage: 227.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.89%, CPU usage: 124.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 8.85%, CPU usage: 283.30%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 3.56s, Total Runtime: 1.78s
Mbpp_265.py: Kernel usage: 8.64%, CPU usage: 276.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 6.00%, CPU usage: 192.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 8.26s, Total Runtime: 4.13s
Mbpp_308.py: Kernel usage: 7.90%, CPU usage: 252.75%, CPU Runtime: 0.09s, Total Runtime: 0.03s
Mbpp_392.py: Kernel usage: 6.87%, CPU usage: 219.71%, CPU Runtime: 0.41s, Total Runtime: 0.19s
Mbpp_395.py: Kernel usage: 6.29%, CPU usage: 201.19%, CPU Runtime: 0.25s, Total Runtime: 0.12s
Mbpp_405.py: Kernel usage: 6.18%, CPU usage: 197.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_414.py: Kernel usage: 5.93%, CPU usage: 189.80%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 9.16%, CPU usage: 293.15%, CPU Runtime: 0.08s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 9.05%, CPU usage: 289.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.66%, CPU usage: 148.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_428.py: Kernel usage: 6.24%, CPU usage: 199.81%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_433.py: Kernel usage: 5.63%, CPU usage: 180.10%, CPU Runtime: 0.03s, Total Runtime: 0.02s
Mbpp_437.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.58s, Total Runtime: 0.29s
Mbpp_446.py: Kernel usage: 6.22%, CPU usage: 199.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 12.49%, CPU usage: 399.70%, CPU Runtime: 0.02s, Total Runtime: 0.00s
Mbpp_456.py: Kernel usage: 6.24%, CPU usage: 199.57%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.23%, CPU usage: 103.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 6.25%, CPU usage: 199.96%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_476.py: Kernel usage: 7.73%, CPU usage: 247.26%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_477.py: Kernel usage: 9.33%, CPU usage: 298.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_572.py: Kernel usage: 9.37%, CPU usage: 299.80%, CPU Runtime: 2.40s, Total Runtime: 0.80s
Mbpp_578.py: Kernel usage: 6.99%, CPU usage: 223.80%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_586.py: Kernel usage: 4.72%, CPU usage: 151.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 4.04%, CPU usage: 129.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_588.py: Kernel usage: 7.80%, CPU usage: 249.69%, CPU Runtime: 0.48s, Total Runtime: 0.19s
Mbpp_597.py: Kernel usage: 5.29%, CPU usage: 169.38%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_604.py: Kernel usage: 9.37%, CPU usage: 299.85%, CPU Runtime: 0.06s, Total Runtime: 0.02s
Mbpp_610.py: Kernel usage: 3.38%, CPU usage: 108.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_611.py: Kernel usage: 3.15%, CPU usage: 100.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_631.py: Kernel usage: 9.32%, CPU usage: 298.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_632.py: Kernel usage: 8.97%, CPU usage: 286.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_644.py: Kernel usage: 3.96%, CPU usage: 126.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_720.py: Kernel usage: 3.31%, CPU usage: 105.84%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_725.py: Kernel usage: 12.03%, CPU usage: 384.85%, CPU Runtime: 0.17s, Total Runtime: 0.04s
Mbpp_740.py: Kernel usage: 7.88%, CPU usage: 252.27%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_744.py: Kernel usage: 10.66%, CPU usage: 340.96%, CPU Runtime: 0.44s, Total Runtime: 0.13s
Mbpp_750.py: Kernel usage: 6.93%, CPU usage: 221.62%, CPU Runtime: 0.08s, Total Runtime: 0.04s
Mbpp_753.py: Kernel usage: 9.30%, CPU usage: 297.67%, CPU Runtime: 0.22s, Total Runtime: 0.07s
