HumanEval_0.py: Kernel usage: 3.20%, CPU usage: 102.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 11.59s, Total Runtime: 5.79s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.52%, CPU Runtime: 0.24s, Total Runtime: 0.08s
HumanEval_4.py: Kernel usage: 12.00%, CPU usage: 383.94%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.50%, CPU usage: 240.14%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.27%, CPU usage: 296.57%, CPU Runtime: 6.91s, Total Runtime: 2.33s
HumanEval_16.py: Kernel usage: 7.25%, CPU usage: 232.01%, CPU Runtime: 0.16s, Total Runtime: 0.07s
Mbpp_19.py: Kernel usage: 6.03%, CPU usage: 192.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.92%, CPU usage: 221.29%, CPU Runtime: 57.37s, Total Runtime: 25.92s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.84s, Total Runtime: 0.92s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.53s, Total Runtime: 0.76s
HumanEval_34.py: Kernel usage: 6.27%, CPU usage: 200.55%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.33%, CPU usage: 234.69%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.94%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.32%, CPU usage: 330.25%, CPU Runtime: 1.04s, Total Runtime: 0.32s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.07s, Total Runtime: 0.04s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 100.46s, Total Runtime: 50.23s
Mbpp_62.py: Kernel usage: 5.81%, CPU usage: 186.07%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_74.py: Kernel usage: 7.00%, CPU usage: 223.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.03%, CPU usage: 256.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.08%, CPU usage: 194.57%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 8.98%, CPU usage: 287.47%, CPU Runtime: 1.22s, Total Runtime: 0.42s
HumanEval_87.py: Kernel usage: 6.01%, CPU usage: 192.24%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.68%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.26%, CPU usage: 232.42%, CPU Runtime: 1.38s, Total Runtime: 0.59s
