HumanEval_0.py: Kernel usage: 3.20%, CPU usage: 102.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 11.79s, Total Runtime: 5.89s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.51%, CPU Runtime: 0.25s, Total Runtime: 0.08s
HumanEval_4.py: Kernel usage: 11.97%, CPU usage: 382.98%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.51%, CPU usage: 240.31%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.27%, CPU usage: 296.61%, CPU Runtime: 6.98s, Total Runtime: 2.35s
HumanEval_16.py: Kernel usage: 7.24%, CPU usage: 231.77%, CPU Runtime: 0.16s, Total Runtime: 0.07s
Mbpp_19.py: Kernel usage: 6.03%, CPU usage: 192.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 221.12%, CPU Runtime: 57.06s, Total Runtime: 25.81s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.83s, Total Runtime: 0.92s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.58s, Total Runtime: 0.79s
HumanEval_34.py: Kernel usage: 6.26%, CPU usage: 200.48%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.35%, CPU usage: 235.32%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.34%, CPU usage: 330.77%, CPU Runtime: 1.03s, Total Runtime: 0.31s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.07s, Total Runtime: 0.04s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 100.95s, Total Runtime: 50.47s
Mbpp_62.py: Kernel usage: 5.82%, CPU usage: 186.13%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_74.py: Kernel usage: 7.01%, CPU usage: 224.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.02%, CPU usage: 256.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.08%, CPU usage: 194.52%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 8.98%, CPU usage: 287.49%, CPU Runtime: 1.22s, Total Runtime: 0.42s
HumanEval_87.py: Kernel usage: 6.01%, CPU usage: 192.33%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.12%, CPU usage: 195.70%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.25%, CPU usage: 232.05%, CPU Runtime: 1.38s, Total Runtime: 0.59s
HumanEval_90.py: Kernel usage: 6.74%, CPU usage: 215.84%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.08%, CPU usage: 226.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.46%, CPU usage: 334.78%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.09%, CPU usage: 226.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 4.73%, CPU usage: 151.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 7.37%, CPU usage: 235.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.51%, CPU usage: 368.44%, CPU Runtime: 6.55s, Total Runtime: 1.78s
HumanEval_120.py: Kernel usage: 7.88%, CPU usage: 252.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_121.py: Kernel usage: 6.15%, CPU usage: 196.74%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 12.46%, CPU usage: 398.78%, CPU Runtime: 1.12s, Total Runtime: 0.28s
Mbpp_128.py: Kernel usage: 7.73%, CPU usage: 247.51%, CPU Runtime: 0.18s, Total Runtime: 0.07s
