HumanEval_0.py: Kernel usage: 3.20%, CPU usage: 102.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 12.01s, Total Runtime: 6.00s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.52%, CPU Runtime: 0.24s, Total Runtime: 0.08s
HumanEval_4.py: Kernel usage: 12.00%, CPU usage: 383.97%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.50%, CPU usage: 239.87%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.26%, CPU usage: 296.42%, CPU Runtime: 6.68s, Total Runtime: 2.25s
HumanEval_16.py: Kernel usage: 7.25%, CPU usage: 231.94%, CPU Runtime: 0.16s, Total Runtime: 0.07s
Mbpp_19.py: Kernel usage: 6.00%, CPU usage: 192.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.89%, CPU usage: 220.55%, CPU Runtime: 57.82s, Total Runtime: 26.22s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.85s, Total Runtime: 0.92s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.70s, Total Runtime: 0.85s
HumanEval_34.py: Kernel usage: 6.26%, CPU usage: 200.34%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.34%, CPU usage: 234.93%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.32%, CPU usage: 330.09%, CPU Runtime: 1.02s, Total Runtime: 0.31s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.07s, Total Runtime: 0.04s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 98.72s, Total Runtime: 49.36s
Mbpp_62.py: Kernel usage: 5.83%, CPU usage: 186.54%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_74.py: Kernel usage: 6.99%, CPU usage: 223.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.08%, CPU usage: 258.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.07%, CPU usage: 194.28%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 8.98%, CPU usage: 287.38%, CPU Runtime: 1.22s, Total Runtime: 0.43s
HumanEval_87.py: Kernel usage: 6.00%, CPU usage: 191.97%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.11%, CPU usage: 195.58%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.26%, CPU usage: 232.39%, CPU Runtime: 1.38s, Total Runtime: 0.59s
HumanEval_90.py: Kernel usage: 6.74%, CPU usage: 215.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.05%, CPU usage: 225.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.42%, CPU usage: 333.41%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.10%, CPU usage: 227.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 4.78%, CPU usage: 152.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 7.36%, CPU usage: 235.60%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.51%, CPU usage: 368.39%, CPU Runtime: 6.46s, Total Runtime: 1.75s
HumanEval_120.py: Kernel usage: 7.80%, CPU usage: 249.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_121.py: Kernel usage: 6.16%, CPU usage: 197.21%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 12.46%, CPU usage: 398.78%, CPU Runtime: 1.13s, Total Runtime: 0.28s
Mbpp_128.py: Kernel usage: 7.72%, CPU usage: 247.09%, CPU Runtime: 0.18s, Total Runtime: 0.07s
Mbpp_129.py: Kernel usage: 10.68%, CPU usage: 341.64%, CPU Runtime: 0.32s, Total Runtime: 0.09s
Mbpp_130.py: Kernel usage: 9.37%, CPU usage: 299.92%, CPU Runtime: 9.59s, Total Runtime: 3.20s
Mbpp_137.py: Kernel usage: 5.85%, CPU usage: 187.04%, CPU Runtime: 0.16s, Total Runtime: 0.09s
Mbpp_140.py: Kernel usage: 8.52%, CPU usage: 272.57%, CPU Runtime: 4.09s, Total Runtime: 1.50s
Mbpp_141.py: Kernel usage: 7.29%, CPU usage: 233.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.34%, CPU usage: 266.91%, CPU Runtime: 0.09s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.04%, CPU Runtime: 0.21s, Total Runtime: 0.11s
Mbpp_170.py: Kernel usage: 5.81%, CPU usage: 185.77%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.57s, Total Runtime: 0.28s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 199.97%, CPU Runtime: 0.07s, Total Runtime: 0.03s
Mbpp_239.py: Kernel usage: 7.11%, CPU usage: 227.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.86%, CPU usage: 123.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 8.85%, CPU usage: 283.05%, CPU Runtime: 0.01s, Total Runtime: 0.00s
