HumanEval_0.py: Kernel usage: 3.20%, CPU usage: 102.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 11.56s, Total Runtime: 5.78s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.49%, CPU Runtime: 0.24s, Total Runtime: 0.08s
HumanEval_4.py: Kernel usage: 11.99%, CPU usage: 383.70%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.49%, CPU usage: 239.67%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.26%, CPU usage: 296.22%, CPU Runtime: 6.51s, Total Runtime: 2.20s
HumanEval_16.py: Kernel usage: 7.24%, CPU usage: 231.61%, CPU Runtime: 0.16s, Total Runtime: 0.07s
Mbpp_19.py: Kernel usage: 6.01%, CPU usage: 192.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 220.96%, CPU Runtime: 56.84s, Total Runtime: 25.72s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.92s, Total Runtime: 0.96s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.64s, Total Runtime: 0.82s
HumanEval_34.py: Kernel usage: 6.26%, CPU usage: 200.35%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.36%, CPU usage: 235.59%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.32%, CPU usage: 330.16%, CPU Runtime: 1.03s, Total Runtime: 0.31s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.07s, Total Runtime: 0.04s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 99.49s, Total Runtime: 49.75s
Mbpp_62.py: Kernel usage: 5.82%, CPU usage: 186.35%, CPU Runtime: 0.04s, Total Runtime: 0.02s
