HumanEval_0.py: Kernel usage: 3.19%, CPU usage: 102.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 12.15s, Total Runtime: 6.08s
Mbpp_4.py: Kernel usage: 9.36%, CPU usage: 299.51%, CPU Runtime: 0.25s, Total Runtime: 0.08s
HumanEval_4.py: Kernel usage: 12.00%, CPU usage: 383.96%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_9.py: Kernel usage: 7.50%, CPU usage: 239.93%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_12.py: Kernel usage: 9.26%, CPU usage: 296.48%, CPU Runtime: 6.75s, Total Runtime: 2.28s
HumanEval_16.py: Kernel usage: 7.25%, CPU usage: 231.93%, CPU Runtime: 0.16s, Total Runtime: 0.07s
Mbpp_19.py: Kernel usage: 6.01%, CPU usage: 192.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.91%, CPU usage: 220.98%, CPU Runtime: 56.70s, Total Runtime: 25.66s
HumanEval_24.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.83s, Total Runtime: 0.92s
HumanEval_31.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.57s, Total Runtime: 0.79s
HumanEval_34.py: Kernel usage: 6.26%, CPU usage: 200.34%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.32%, CPU usage: 234.10%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.25%, CPU usage: 199.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_51.py: Kernel usage: 10.31%, CPU usage: 330.01%, CPU Runtime: 1.04s, Total Runtime: 0.31s
HumanEval_54.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.07s, Total Runtime: 0.04s
HumanEval_58.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 100.85s, Total Runtime: 50.42s
Mbpp_62.py: Kernel usage: 5.82%, CPU usage: 186.34%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_74.py: Kernel usage: 7.02%, CPU usage: 224.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 8.03%, CPU usage: 257.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_85.py: Kernel usage: 6.07%, CPU usage: 194.30%, CPU Runtime: 0.04s, Total Runtime: 0.02s
HumanEval_86.py: Kernel usage: 8.98%, CPU usage: 287.39%, CPU Runtime: 1.22s, Total Runtime: 0.43s
HumanEval_87.py: Kernel usage: 5.96%, CPU usage: 190.82%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_88.py: Kernel usage: 6.11%, CPU usage: 195.36%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_89.py: Kernel usage: 7.25%, CPU usage: 232.13%, CPU Runtime: 1.38s, Total Runtime: 0.59s
HumanEval_90.py: Kernel usage: 6.76%, CPU usage: 216.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 7.17%, CPU usage: 229.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 10.40%, CPU usage: 332.73%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.11%, CPU usage: 227.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 4.83%, CPU usage: 154.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_108.py: Kernel usage: 7.37%, CPU usage: 235.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.51%, CPU usage: 368.36%, CPU Runtime: 6.44s, Total Runtime: 1.75s
HumanEval_120.py: Kernel usage: 8.07%, CPU usage: 258.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_121.py: Kernel usage: 6.16%, CPU usage: 197.03%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 12.46%, CPU usage: 398.83%, CPU Runtime: 1.16s, Total Runtime: 0.29s
Mbpp_128.py: Kernel usage: 7.73%, CPU usage: 247.41%, CPU Runtime: 0.18s, Total Runtime: 0.07s
Mbpp_129.py: Kernel usage: 10.66%, CPU usage: 341.22%, CPU Runtime: 0.32s, Total Runtime: 0.09s
Mbpp_130.py: Kernel usage: 9.37%, CPU usage: 299.92%, CPU Runtime: 9.58s, Total Runtime: 3.19s
Mbpp_137.py: Kernel usage: 6.02%, CPU usage: 192.63%, CPU Runtime: 0.16s, Total Runtime: 0.08s
Mbpp_140.py: Kernel usage: 8.52%, CPU usage: 272.48%, CPU Runtime: 4.07s, Total Runtime: 1.50s
Mbpp_141.py: Kernel usage: 7.32%, CPU usage: 234.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.34%, CPU usage: 267.01%, CPU Runtime: 0.09s, Total Runtime: 0.04s
Mbpp_166.py: Kernel usage: 6.25%, CPU usage: 200.04%, CPU Runtime: 0.20s, Total Runtime: 0.10s
Mbpp_170.py: Kernel usage: 5.80%, CPU usage: 185.56%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.52s, Total Runtime: 0.26s
Mbpp_230.py: Kernel usage: 6.25%, CPU usage: 199.97%, CPU Runtime: 0.07s, Total Runtime: 0.03s
Mbpp_239.py: Kernel usage: 7.09%, CPU usage: 226.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.86%, CPU usage: 123.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
