HumanEval_0.py: Kernel usage: 6.75%, CPU usage: 216.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_1.py: Kernel usage: 6.89%, CPU usage: 220.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_2.py: Kernel usage: 4.22%, CPU usage: 135.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_3.py: Kernel usage: 5.10%, CPU usage: 163.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_4.py: Kernel usage: 6.34%, CPU usage: 203.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_7.py: Kernel usage: 6.27%, CPU usage: 200.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_8.py: Kernel usage: 4.73%, CPU usage: 151.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 6.79%, CPU usage: 217.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_10.py: Kernel usage: 6.63%, CPU usage: 212.29%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_11.py: Kernel usage: 9.01%, CPU usage: 288.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_12.py: Kernel usage: 6.28%, CPU usage: 201.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_13.py: Kernel usage: 5.26%, CPU usage: 168.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_14.py: Kernel usage: 6.29%, CPU usage: 201.28%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_15.py: Kernel usage: 7.37%, CPU usage: 235.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 8.70%, CPU usage: 278.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_18.py: Kernel usage: 6.98%, CPU usage: 223.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_19.py: Kernel usage: 7.96%, CPU usage: 254.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_20.py: Kernel usage: 6.10%, CPU usage: 195.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_21.py: Kernel usage: 6.90%, CPU usage: 220.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_22.py: Kernel usage: 6.47%, CPU usage: 207.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_23.py: Kernel usage: 4.75%, CPU usage: 152.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 5.87%, CPU usage: 187.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_25.py: Kernel usage: 6.25%, CPU usage: 199.99%, CPU Runtime: 0.25s, Total Runtime: 0.12s
HumanEval_27.py: Kernel usage: 7.04%, CPU usage: 225.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_28.py: Kernel usage: 4.71%, CPU usage: 150.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_29.py: Kernel usage: 8.27%, CPU usage: 264.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.22%, CPU usage: 198.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_32.py: Kernel usage: 11.36%, CPU usage: 363.42%, CPU Runtime: 1.01s, Total Runtime: 0.28s
HumanEval_34.py: Kernel usage: 5.81%, CPU usage: 185.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_35.py: Kernel usage: 5.58%, CPU usage: 178.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_37.py: Kernel usage: 7.11%, CPU usage: 227.61%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_38.py: Kernel usage: 11.46%, CPU usage: 366.85%, CPU Runtime: 0.19s, Total Runtime: 0.05s
HumanEval_40.py: Kernel usage: 6.46%, CPU usage: 206.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_41.py: Kernel usage: 4.07%, CPU usage: 130.14%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_42.py: Kernel usage: 6.26%, CPU usage: 200.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_44.py: Kernel usage: 6.29%, CPU usage: 201.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_45.py: Kernel usage: 4.19%, CPU usage: 134.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_46.py: Kernel usage: 6.80%, CPU usage: 217.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_47.py: Kernel usage: 6.06%, CPU usage: 193.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_48.py: Kernel usage: 5.81%, CPU usage: 186.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_49.py: Kernel usage: 6.19%, CPU usage: 198.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_50.py: Kernel usage: 11.26%, CPU usage: 360.17%, CPU Runtime: 0.24s, Total Runtime: 0.07s
HumanEval_51.py: Kernel usage: 8.56%, CPU usage: 273.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_52.py: Kernel usage: 6.13%, CPU usage: 196.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_53.py: Kernel usage: 9.35%, CPU usage: 299.08%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_55.py: Kernel usage: 5.48%, CPU usage: 175.44%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_56.py: Kernel usage: 6.82%, CPU usage: 218.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_57.py: Kernel usage: 6.45%, CPU usage: 206.37%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_58.py: Kernel usage: 5.77%, CPU usage: 184.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_60.py: Kernel usage: 4.40%, CPU usage: 140.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_61.py: Kernel usage: 5.76%, CPU usage: 184.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_62.py: Kernel usage: 6.33%, CPU usage: 202.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_63.py: Kernel usage: 6.25%, CPU usage: 199.90%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_65.py: Kernel usage: 6.07%, CPU usage: 194.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_66.py: Kernel usage: 11.28%, CPU usage: 360.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_67.py: Kernel usage: 8.53%, CPU usage: 272.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_68.py: Kernel usage: 6.56%, CPU usage: 210.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_70.py: Kernel usage: 7.47%, CPU usage: 239.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_71.py: Kernel usage: 6.35%, CPU usage: 203.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_73.py: Kernel usage: 6.09%, CPU usage: 194.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
