HumanEval_1.py: Kernel usage: 6.89%, CPU usage: 220.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_2.py: Kernel usage: 4.04%, CPU usage: 129.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_3.py: Kernel usage: 5.18%, CPU usage: 165.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_5.py: Kernel usage: 6.13%, CPU usage: 196.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_7.py: Kernel usage: 6.39%, CPU usage: 204.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_8.py: Kernel usage: 4.89%, CPU usage: 156.61%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_9.py: Kernel usage: 6.74%, CPU usage: 215.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_10.py: Kernel usage: 6.67%, CPU usage: 213.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_11.py: Kernel usage: 10.09%, CPU usage: 322.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_12.py: Kernel usage: 9.35%, CPU usage: 299.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_13.py: Kernel usage: 4.91%, CPU usage: 157.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_14.py: Kernel usage: 6.64%, CPU usage: 212.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_15.py: Kernel usage: 7.38%, CPU usage: 236.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_16.py: Kernel usage: 6.14%, CPU usage: 196.40%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_17.py: Kernel usage: 7.00%, CPU usage: 223.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_18.py: Kernel usage: 6.84%, CPU usage: 218.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_21.py: Kernel usage: 7.02%, CPU usage: 224.60%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_22.py: Kernel usage: 8.10%, CPU usage: 259.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_23.py: Kernel usage: 5.22%, CPU usage: 167.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_24.py: Kernel usage: 5.92%, CPU usage: 189.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_25.py: Kernel usage: 6.17%, CPU usage: 197.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_26.py: Kernel usage: 8.50%, CPU usage: 271.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_27.py: Kernel usage: 6.55%, CPU usage: 209.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_28.py: Kernel usage: 4.81%, CPU usage: 153.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_29.py: Kernel usage: 8.38%, CPU usage: 268.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_30.py: Kernel usage: 6.44%, CPU usage: 206.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_31.py: Kernel usage: 6.24%, CPU usage: 199.76%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_32.py: Kernel usage: 11.45%, CPU usage: 366.47%, CPU Runtime: 1.04s, Total Runtime: 0.28s
HumanEval_33.py: Kernel usage: 5.66%, CPU usage: 181.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_34.py: Kernel usage: 5.75%, CPU usage: 183.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_35.py: Kernel usage: 5.19%, CPU usage: 166.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_38.py: Kernel usage: 11.45%, CPU usage: 366.41%, CPU Runtime: 0.19s, Total Runtime: 0.05s
HumanEval_42.py: Kernel usage: 6.29%, CPU usage: 201.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_44.py: Kernel usage: 5.34%, CPU usage: 171.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_45.py: Kernel usage: 4.15%, CPU usage: 132.88%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_47.py: Kernel usage: 6.38%, CPU usage: 204.26%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_48.py: Kernel usage: 6.16%, CPU usage: 197.13%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_50.py: Kernel usage: 11.26%, CPU usage: 360.34%, CPU Runtime: 0.24s, Total Runtime: 0.07s
HumanEval_51.py: Kernel usage: 6.47%, CPU usage: 207.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_52.py: Kernel usage: 8.54%, CPU usage: 273.33%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_53.py: Kernel usage: 9.32%, CPU usage: 298.12%, CPU Runtime: 0.02s, Total Runtime: 0.01s
HumanEval_55.py: Kernel usage: 6.24%, CPU usage: 199.63%, CPU Runtime: 0.01s, Total Runtime: 0.00s
HumanEval_57.py: Kernel usage: 6.59%, CPU usage: 210.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_58.py: Kernel usage: 5.93%, CPU usage: 189.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_60.py: Kernel usage: 6.15%, CPU usage: 196.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_62.py: Kernel usage: 6.46%, CPU usage: 206.73%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_63.py: Kernel usage: 6.25%, CPU usage: 199.89%, CPU Runtime: 0.03s, Total Runtime: 0.01s
HumanEval_64.py: Kernel usage: 8.76%, CPU usage: 280.39%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_65.py: Kernel usage: 5.95%, CPU usage: 190.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
