HumanEval_0.py: 0.009100s
Mbpp_3.py: 0.000425s
HumanEval_4.py: 8.646790s
HumanEval_9.py: 0.005802s
Mbpp_12.py: 1.538712s
HumanEval_16.py: 0.004730s
Mbpp_19.py: 0.001414s
HumanEval_20.py: 27.407416s
HumanEval_31.py: 0.948377s
HumanEval_33.py: 0.002121s
HumanEval_34.py: 0.004126s
HumanEval_37.py: 0.001531s
HumanEval_49.py: 0.001803s
HumanEval_51.py: 0.325398s
HumanEval_54.py: 0.007708s
HumanEval_58.py: 56.653013s
HumanEval_59.py: 0.000008s
Mbpp_62.py: 0.017973s
HumanEval_64.py: 0.261804s
HumanEval_74.py: 0.000788s
Mbpp_75.py: 0.000529s
HumanEval_85.py: 0.021492s
HumanEval_86.py: 0.388275s
HumanEval_87.py: 0.014197s
Mbpp_88.py: 0.003193s
HumanEval_89.py: 0.654236s
HumanEval_90.py: 0.002451s
Mbpp_90.py: 0.000965s
Mbpp_94.py: 0.002310s
Mbpp_96.py: 0.035821s
Mbpp_97.py: 0.002212s
Mbpp_106.py: 0.000942s
HumanEval_113.py: 1.713724s
HumanEval_121.py: 0.010132s
Mbpp_123.py: 0.324240s
Mbpp_128.py: 0.061840s
Mbpp_129.py: 0.149132s
Mbpp_130.py: 0.003084s
Mbpp_137.py: 0.086437s
Mbpp_140.py: 0.008504s
Mbpp_141.py: 0.000634s
HumanEval_149.py: 0.034494s
Mbpp_166.py: 0.095088s
Mbpp_170.py: 0.017629s
Mbpp_226.py: 0.234739s
Mbpp_230.py: 0.039673s
Mbpp_240.py: 0.000775s
Mbpp_256.py: 1.944161s
Mbpp_265.py: 0.037743s
Mbpp_281.py: 0.000722s
Mbpp_308.py: 0.037602s
Mbpp_392.py: 0.218286s
Mbpp_395.py: 0.002753s
Mbpp_405.py: 0.001573s
Mbpp_414.py: 0.000308s
Mbpp_421.py: 0.030576s
Mbpp_424.py: 0.000688s
Mbpp_425.py: 0.002853s
Mbpp_428.py: 0.005985s
Mbpp_433.py: 0.159155s
Mbpp_446.py: 0.001201s
Mbpp_451.py: 0.001287s
Mbpp_456.py: 0.013860s
Mbpp_460.py: 0.002440s
Mbpp_474.py: 0.023050s
Mbpp_476.py: 0.024912s
Mbpp_477.py: 0.000664s
Mbpp_572.py: 0.868926s
Mbpp_578.py: 0.017668s
Mbpp_586.py: 0.000387s
Mbpp_587.py: 0.001228s
Mbpp_588.py: 0.026814s
Mbpp_592.py: 0.402253s
Mbpp_604.py: 0.011412s
Mbpp_610.py: 0.028046s
Mbpp_611.py: 0.003048s
Mbpp_631.py: 0.000303s
Mbpp_632.py: 0.001826s
Mbpp_633.py: 0.021317s
Mbpp_644.py: 0.007620s
Mbpp_720.py: 0.009187s
Mbpp_732.py: 0.000161s
Mbpp_740.py: 0.004287s
Mbpp_744.py: 0.127607s
Mbpp_750.py: 0.007775s
Mbpp_754.py: 0.002780s
Mbpp_755.py: 0.030861s
Mbpp_757.py: 49.256811s
Mbpp_758.py: 0.007998s
Mbpp_760.py: 0.000208s
Mbpp_764.py: 0.557981s
Mbpp_766.py: 0.194620s
Mbpp_775.py: 0.006313s
Mbpp_777.py: 12.899490s
Mbpp_800.py: 0.001305s
Mbpp_805.py: 0.019753s
Mbpp_808.py: 0.001701s
