HumanEval_0.py: 0.009138s
Mbpp_3.py: 0.000421s
HumanEval_4.py: 8.304967s
HumanEval_9.py: 0.005732s
Mbpp_12.py: 1.494780s
HumanEval_16.py: 0.004501s
Mbpp_19.py: 0.001186s
HumanEval_20.py: 27.657432s
HumanEval_31.py: 0.934610s
HumanEval_33.py: 0.002116s
HumanEval_34.py: 0.004167s
HumanEval_37.py: 0.001383s
HumanEval_49.py: 0.001778s
HumanEval_51.py: 0.323744s
HumanEval_54.py: 0.007763s
HumanEval_58.py: 56.782450s
HumanEval_59.py: 0.000008s
Mbpp_62.py: 0.018080s
HumanEval_64.py: 0.260914s
HumanEval_74.py: 0.000876s
Mbpp_75.py: 0.000541s
HumanEval_85.py: 0.021569s
HumanEval_86.py: 0.397590s
HumanEval_87.py: 0.014746s
Mbpp_88.py: 0.003429s
HumanEval_89.py: 0.668297s
HumanEval_90.py: 0.002505s
Mbpp_90.py: 0.000983s
Mbpp_94.py: 0.002320s
Mbpp_96.py: 0.037500s
Mbpp_97.py: 0.002215s
Mbpp_106.py: 0.000998s
HumanEval_113.py: 1.750621s
HumanEval_121.py: 0.009847s
Mbpp_123.py: 0.318829s
Mbpp_128.py: 0.061847s
Mbpp_129.py: 0.150665s
Mbpp_130.py: 0.003182s
Mbpp_137.py: 0.092091s
Mbpp_140.py: 0.008928s
Mbpp_141.py: 0.000655s
HumanEval_149.py: 0.036832s
Mbpp_166.py: 0.098241s
Mbpp_170.py: 0.018680s
Mbpp_226.py: 0.243295s
Mbpp_230.py: 0.040884s
Mbpp_240.py: 0.001043s
Mbpp_256.py: 2.002618s
Mbpp_265.py: 0.039091s
Mbpp_281.py: 0.000713s
Mbpp_308.py: 0.037892s
Mbpp_392.py: 0.204485s
Mbpp_395.py: 0.002790s
Mbpp_405.py: 0.000901s
Mbpp_414.py: 0.000315s
Mbpp_421.py: 0.028105s
Mbpp_424.py: 0.000653s
Mbpp_425.py: 0.002513s
Mbpp_428.py: 0.005627s
Mbpp_433.py: 0.143771s
Mbpp_446.py: 0.001218s
Mbpp_451.py: 0.001223s
Mbpp_456.py: 0.012278s
Mbpp_460.py: 0.002369s
Mbpp_474.py: 0.025877s
Mbpp_476.py: 0.024749s
Mbpp_477.py: 0.000658s
Mbpp_572.py: 0.858007s
Mbpp_578.py: 0.016343s
Mbpp_586.py: 0.000336s
Mbpp_587.py: 0.001259s
Mbpp_588.py: 0.027185s
Mbpp_592.py: 0.394475s
Mbpp_604.py: 0.011683s
Mbpp_610.py: 0.027392s
Mbpp_611.py: 0.003170s
Mbpp_631.py: 0.000328s
Mbpp_632.py: 0.001982s
Mbpp_633.py: 0.021999s
Mbpp_644.py: 0.008511s
Mbpp_720.py: 0.009873s
Mbpp_732.py: 0.000177s
Mbpp_740.py: 0.004355s
Mbpp_744.py: 0.131790s
Mbpp_750.py: 0.007509s
Mbpp_754.py: 0.002952s
Mbpp_755.py: 0.032346s
Mbpp_757.py: 49.340727s
Mbpp_758.py: 0.006539s
Mbpp_760.py: 0.000151s
Mbpp_764.py: 0.530564s
Mbpp_766.py: 0.195269s
Mbpp_775.py: 0.006119s
Mbpp_777.py: 12.338258s
Mbpp_800.py: 0.001253s
Mbpp_805.py: 0.019321s
Mbpp_808.py: 0.001410s
