HumanEval_0.py: 0.010618s
Mbpp_3.py: 0.000416s
HumanEval_4.py: 10.046827s
HumanEval_9.py: 0.006169s
Mbpp_12.py: 1.583173s
HumanEval_16.py: 0.004700s
Mbpp_19.py: 0.001535s
HumanEval_20.py: 28.453327s
HumanEval_31.py: 0.942878s
HumanEval_33.py: 0.002285s
HumanEval_34.py: 0.004958s
HumanEval_37.py: 0.001513s
HumanEval_49.py: 0.001805s
HumanEval_51.py: 0.342694s
HumanEval_54.py: 0.008236s
HumanEval_58.py: 61.098287s
HumanEval_59.py: 0.000009s
Mbpp_62.py: 0.022051s
HumanEval_64.py: 0.263661s
HumanEval_74.py: 0.001001s
Mbpp_75.py: 0.000433s
HumanEval_85.py: 0.020953s
HumanEval_86.py: 0.390788s
HumanEval_87.py: 0.014431s
Mbpp_88.py: 0.003379s
HumanEval_89.py: 0.660237s
HumanEval_90.py: 0.003035s
Mbpp_90.py: 0.001213s
Mbpp_94.py: 0.002321s
Mbpp_96.py: 0.040816s
Mbpp_97.py: 0.002300s
Mbpp_106.py: 0.001417s
HumanEval_113.py: 1.750211s
HumanEval_121.py: 0.009706s
Mbpp_123.py: 0.333597s
Mbpp_128.py: 0.064292s
Mbpp_129.py: 0.210294s
Mbpp_130.py: 0.003365s
Mbpp_137.py: 0.091678s
Mbpp_140.py: 0.009371s
Mbpp_141.py: 0.000633s
HumanEval_149.py: 0.037376s
Mbpp_166.py: 0.098097s
Mbpp_170.py: 0.022917s
Mbpp_226.py: 0.236207s
Mbpp_230.py: 0.040849s
Mbpp_240.py: 0.000956s
Mbpp_256.py: 2.067718s
Mbpp_265.py: 0.043960s
Mbpp_281.py: 0.000685s
Mbpp_308.py: 0.040247s
Mbpp_392.py: 0.205943s
Mbpp_395.py: 0.002669s
Mbpp_405.py: 0.000888s
Mbpp_414.py: 0.000299s
Mbpp_421.py: 0.030891s
Mbpp_424.py: 0.000740s
Mbpp_425.py: 0.002735s
Mbpp_428.py: 0.005962s
Mbpp_433.py: 0.166302s
Mbpp_446.py: 0.001276s
Mbpp_451.py: 0.001375s
Mbpp_456.py: 0.013688s
Mbpp_460.py: 0.001798s
Mbpp_474.py: 0.024989s
Mbpp_476.py: 0.032280s
Mbpp_477.py: 0.000787s
Mbpp_572.py: 0.897777s
Mbpp_578.py: 0.017802s
Mbpp_586.py: 0.000405s
Mbpp_587.py: 0.001309s
Mbpp_588.py: 0.033445s
Mbpp_592.py: 0.417038s
Mbpp_604.py: 0.013400s
Mbpp_610.py: 0.030706s
Mbpp_611.py: 0.004960s
Mbpp_631.py: 0.000336s
Mbpp_632.py: 0.001680s
Mbpp_633.py: 0.022406s
Mbpp_644.py: 0.008413s
Mbpp_720.py: 0.011374s
Mbpp_732.py: 0.000183s
Mbpp_740.py: 0.004265s
Mbpp_744.py: 0.132460s
Mbpp_750.py: 0.008838s
Mbpp_754.py: 0.003038s
Mbpp_755.py: 0.035502s
Mbpp_757.py: 50.432476s
Mbpp_758.py: 0.005860s
Mbpp_760.py: 0.000178s
Mbpp_764.py: 0.550347s
Mbpp_766.py: 0.212304s
Mbpp_775.py: 0.006356s
Mbpp_777.py: 14.374213s
Mbpp_800.py: 0.001310s
Mbpp_805.py: 0.020297s
Mbpp_808.py: 0.001886s
