HumanEval_0.py: 0.010189s
Mbpp_3.py: 0.000387s
HumanEval_4.py: 10.751693s
HumanEval_9.py: 0.006184s
Mbpp_12.py: 1.523217s
HumanEval_16.py: 0.004538s
Mbpp_19.py: 0.001254s
HumanEval_20.py: 27.688554s
HumanEval_31.py: 0.902104s
HumanEval_33.py: 0.002137s
HumanEval_34.py: 0.004143s
HumanEval_37.py: 0.001541s
HumanEval_49.py: 0.001881s
HumanEval_51.py: 0.322928s
HumanEval_54.py: 0.007661s
HumanEval_58.py: 56.716070s
HumanEval_59.py: 0.000008s
Mbpp_62.py: 0.018096s
HumanEval_64.py: 0.267400s
HumanEval_74.py: 0.000800s
Mbpp_75.py: 0.000508s
HumanEval_85.py: 0.020576s
HumanEval_86.py: 0.388527s
HumanEval_87.py: 0.014108s
Mbpp_88.py: 0.003442s
HumanEval_89.py: 0.659786s
HumanEval_90.py: 0.002548s
Mbpp_90.py: 0.000953s
Mbpp_94.py: 0.002292s
Mbpp_96.py: 0.036126s
Mbpp_97.py: 0.002154s
Mbpp_106.py: 0.000934s
HumanEval_113.py: 1.715162s
HumanEval_121.py: 0.009767s
Mbpp_123.py: 0.321119s
Mbpp_128.py: 0.062485s
Mbpp_129.py: 0.151399s
Mbpp_130.py: 0.003100s
Mbpp_137.py: 0.086060s
Mbpp_140.py: 0.008682s
Mbpp_141.py: 0.000628s
HumanEval_149.py: 0.034323s
Mbpp_166.py: 0.094763s
Mbpp_170.py: 0.018794s
Mbpp_226.py: 0.234586s
Mbpp_230.py: 0.039990s
Mbpp_240.py: 0.000762s
Mbpp_256.py: 1.937716s
Mbpp_265.py: 0.037916s
Mbpp_281.py: 0.000625s
Mbpp_308.py: 0.035715s
Mbpp_392.py: 0.195609s
Mbpp_395.py: 0.002557s
Mbpp_405.py: 0.000818s
Mbpp_414.py: 0.000297s
Mbpp_421.py: 0.027895s
Mbpp_424.py: 0.000643s
Mbpp_425.py: 0.002553s
Mbpp_428.py: 0.005743s
Mbpp_433.py: 0.142632s
Mbpp_446.py: 0.001138s
Mbpp_451.py: 0.001266s
Mbpp_456.py: 0.012299s
Mbpp_460.py: 0.002134s
Mbpp_474.py: 0.024568s
Mbpp_476.py: 0.021687s
Mbpp_477.py: 0.000662s
Mbpp_572.py: 0.874772s
Mbpp_578.py: 0.016345s
Mbpp_586.py: 0.000312s
Mbpp_587.py: 0.001109s
Mbpp_588.py: 0.028961s
Mbpp_592.py: 0.397963s
Mbpp_604.py: 0.011490s
Mbpp_610.py: 0.027995s
Mbpp_611.py: 0.003094s
Mbpp_631.py: 0.000315s
Mbpp_632.py: 0.001836s
Mbpp_633.py: 0.021589s
Mbpp_644.py: 0.007695s
Mbpp_720.py: 0.009311s
Mbpp_732.py: 0.000161s
Mbpp_740.py: 0.003949s
Mbpp_744.py: 0.125094s
Mbpp_750.py: 0.007820s
Mbpp_754.py: 0.002909s
Mbpp_755.py: 0.030986s
Mbpp_757.py: 48.322828s
Mbpp_758.py: 0.006819s
Mbpp_760.py: 0.000153s
Mbpp_764.py: 0.525864s
Mbpp_766.py: 0.211300s
Mbpp_775.py: 0.006069s
Mbpp_777.py: 13.048795s
Mbpp_800.py: 0.001444s
Mbpp_805.py: 0.018639s
Mbpp_808.py: 0.001489s
