HumanEval_0.py: 0.010998s
Mbpp_3.py: 0.000447s
HumanEval_4.py: 11.408504s
HumanEval_9.py: 0.006128s
Mbpp_12.py: 1.639486s
HumanEval_16.py: 0.004884s
Mbpp_19.py: 0.001448s
HumanEval_20.py: 29.812194s
HumanEval_31.py: 1.028018s
HumanEval_33.py: 0.002449s
HumanEval_34.py: 0.005331s
HumanEval_37.py: 0.001718s
HumanEval_49.py: 0.001941s
HumanEval_51.py: 0.352666s
HumanEval_54.py: 0.008547s
HumanEval_58.py: 62.166393s
HumanEval_59.py: 0.000008s
Mbpp_62.py: 0.021100s
HumanEval_64.py: 0.273118s
HumanEval_74.py: 0.001004s
Mbpp_75.py: 0.000426s
HumanEval_85.py: 0.021983s
HumanEval_86.py: 0.405355s
HumanEval_87.py: 0.015017s
Mbpp_88.py: 0.003559s
HumanEval_89.py: 0.679042s
HumanEval_90.py: 0.003209s
Mbpp_90.py: 0.001208s
Mbpp_94.py: 0.002503s
Mbpp_96.py: 0.038018s
Mbpp_97.py: 0.002252s
Mbpp_106.py: 0.001126s
HumanEval_113.py: 1.798723s
HumanEval_121.py: 0.010166s
Mbpp_123.py: 0.328228s
Mbpp_128.py: 0.071187s
Mbpp_129.py: 0.203737s
Mbpp_130.py: 0.003495s
Mbpp_137.py: 0.091824s
Mbpp_140.py: 0.009570s
Mbpp_141.py: 0.000652s
HumanEval_149.py: 0.038468s
Mbpp_166.py: 0.100846s
Mbpp_170.py: 0.024583s
Mbpp_226.py: 0.246960s
Mbpp_230.py: 0.040899s
Mbpp_240.py: 0.001310s
Mbpp_256.py: 2.071577s
Mbpp_265.py: 0.066796s
Mbpp_281.py: 0.000746s
Mbpp_308.py: 0.040782s
Mbpp_392.py: 0.242663s
Mbpp_395.py: 0.003297s
Mbpp_405.py: 0.000904s
Mbpp_414.py: 0.000287s
Mbpp_421.py: 0.029888s
Mbpp_424.py: 0.000691s
Mbpp_425.py: 0.002704s
Mbpp_428.py: 0.006043s
Mbpp_433.py: 0.167855s
Mbpp_446.py: 0.001180s
Mbpp_451.py: 0.001287s
Mbpp_456.py: 0.013811s
Mbpp_460.py: 0.002288s
Mbpp_474.py: 0.034516s
Mbpp_476.py: 0.035926s
Mbpp_477.py: 0.000876s
Mbpp_572.py: 0.996362s
Mbpp_578.py: 0.017992s
Mbpp_586.py: 0.000409s
Mbpp_587.py: 0.001336s
Mbpp_588.py: 0.033094s
Mbpp_592.py: 0.417823s
Mbpp_604.py: 0.012950s
Mbpp_610.py: 0.030455s
Mbpp_611.py: 0.003325s
Mbpp_631.py: 0.000337s
Mbpp_632.py: 0.002044s
Mbpp_633.py: 0.022370s
Mbpp_644.py: 0.008649s
Mbpp_720.py: 0.011207s
Mbpp_732.py: 0.000181s
Mbpp_740.py: 0.004390s
Mbpp_744.py: 0.139942s
Mbpp_750.py: 0.008924s
Mbpp_754.py: 0.003035s
Mbpp_755.py: 0.035653s
Mbpp_757.py: 50.707749s
Mbpp_758.py: 0.005547s
Mbpp_760.py: 0.000182s
Mbpp_764.py: 0.549142s
Mbpp_766.py: 0.198884s
Mbpp_775.py: 0.006632s
Mbpp_777.py: 14.332531s
Mbpp_800.py: 0.001293s
Mbpp_805.py: 0.020551s
Mbpp_808.py: 0.001831s
