HumanEval_0.py: 0.008622s
Mbpp_3.py: 0.000423s
HumanEval_4.py: 10.626207s
HumanEval_9.py: 0.006057s
Mbpp_12.py: 1.711972s
HumanEval_16.py: 0.004911s
Mbpp_19.py: 0.001465s
HumanEval_20.py: 30.389436s
HumanEval_31.py: 1.091478s
HumanEval_33.py: 0.002395s
HumanEval_34.py: 0.004698s
HumanEval_37.py: 0.001480s
HumanEval_49.py: 0.001949s
HumanEval_51.py: 0.366493s
HumanEval_54.py: 0.008133s
HumanEval_58.py: 63.002584s
HumanEval_59.py: 0.000015s
Mbpp_62.py: 0.019144s
HumanEval_64.py: 0.284578s
HumanEval_74.py: 0.000979s
Mbpp_75.py: 0.000444s
HumanEval_85.py: 0.023108s
HumanEval_86.py: 0.462720s
HumanEval_87.py: 0.015402s
Mbpp_88.py: 0.003548s
HumanEval_89.py: 0.702409s
HumanEval_90.py: 0.002900s
Mbpp_90.py: 0.001349s
Mbpp_94.py: 0.002537s
Mbpp_96.py: 0.039597s
Mbpp_97.py: 0.002356s
Mbpp_106.py: 0.001486s
HumanEval_113.py: 1.843659s
HumanEval_121.py: 0.010418s
Mbpp_123.py: 0.341701s
Mbpp_128.py: 0.076873s
Mbpp_129.py: 0.207408s
Mbpp_130.py: 0.003582s
Mbpp_137.py: 0.095497s
Mbpp_140.py: 0.009475s
Mbpp_141.py: 0.000653s
HumanEval_149.py: 0.044509s
Mbpp_166.py: 0.103886s
Mbpp_170.py: 0.027121s
Mbpp_226.py: 0.249560s
Mbpp_230.py: 0.042188s
Mbpp_240.py: 0.001293s
Mbpp_256.py: 2.148719s
Mbpp_265.py: 0.060506s
Mbpp_281.py: 0.000713s
Mbpp_308.py: 0.040320s
Mbpp_392.py: 0.213080s
Mbpp_395.py: 0.002827s
Mbpp_405.py: 0.000895s
Mbpp_414.py: 0.000296s
Mbpp_421.py: 0.034425s
Mbpp_424.py: 0.000694s
Mbpp_425.py: 0.002673s
Mbpp_428.py: 0.006075s
Mbpp_433.py: 0.163366s
Mbpp_446.py: 0.001222s
Mbpp_451.py: 0.001324s
Mbpp_456.py: 0.013527s
Mbpp_460.py: 0.001656s
Mbpp_474.py: 0.026426s
Mbpp_476.py: 0.027418s
Mbpp_477.py: 0.000705s
Mbpp_572.py: 0.926641s
Mbpp_578.py: 0.018153s
Mbpp_586.py: 0.000408s
Mbpp_587.py: 0.001425s
Mbpp_588.py: 0.030723s
Mbpp_592.py: 0.439134s
Mbpp_604.py: 0.013169s
Mbpp_610.py: 0.031982s
Mbpp_611.py: 0.003314s
Mbpp_631.py: 0.000375s
Mbpp_632.py: 0.002101s
Mbpp_633.py: 0.023468s
Mbpp_644.py: 0.008491s
Mbpp_720.py: 0.011017s
Mbpp_732.py: 0.000182s
Mbpp_740.py: 0.004371s
Mbpp_744.py: 0.136474s
Mbpp_750.py: 0.008761s
Mbpp_754.py: 0.003291s
Mbpp_755.py: 0.035574s
Mbpp_757.py: 53.328294s
Mbpp_758.py: 0.005987s
Mbpp_760.py: 0.000220s
Mbpp_764.py: 0.571128s
Mbpp_766.py: 0.221962s
Mbpp_775.py: 0.007293s
Mbpp_777.py: 14.945246s
Mbpp_800.py: 0.001351s
Mbpp_805.py: 0.020626s
Mbpp_808.py: 0.001799s
