Mbpp_1.py: Kernel usage: 7.44%, CPU usage: 238.18%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_2.py: Kernel usage: 6.11%, CPU usage: 195.63%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 5.07%, CPU usage: 162.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 9.75%, CPU usage: 312.08%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_5.py: Kernel usage: 5.48%, CPU usage: 175.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_6.py: Kernel usage: 4.60%, CPU usage: 147.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_7.py: Kernel usage: 9.98%, CPU usage: 319.37%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_8.py: Kernel usage: 6.40%, CPU usage: 204.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_9.py: Kernel usage: 5.82%, CPU usage: 186.34%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_10.py: Kernel usage: 9.55%, CPU usage: 305.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_11.py: Kernel usage: 6.12%, CPU usage: 195.99%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.83%, CPU usage: 186.72%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_14.py: Kernel usage: 4.19%, CPU usage: 134.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_16.py: Kernel usage: 9.73%, CPU usage: 311.35%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_17.py: Kernel usage: 4.02%, CPU usage: 128.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_18.py: Kernel usage: 8.40%, CPU usage: 268.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.75%, CPU usage: 184.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_20.py: Kernel usage: 6.15%, CPU usage: 196.86%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_21.py: Kernel usage: 6.26%, CPU usage: 200.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_22.py: Kernel usage: 5.98%, CPU usage: 191.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_23.py: Kernel usage: 6.28%, CPU usage: 201.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_24.py: Kernel usage: 4.95%, CPU usage: 158.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_26.py: Kernel usage: 11.65%, CPU usage: 372.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_27.py: Kernel usage: 12.72%, CPU usage: 407.05%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_28.py: Kernel usage: 6.05%, CPU usage: 193.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
