Mbpp_1.py: Kernel usage: 7.43%, CPU usage: 237.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_2.py: Kernel usage: 6.21%, CPU usage: 198.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_3.py: Kernel usage: 5.00%, CPU usage: 160.01%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_4.py: Kernel usage: 9.71%, CPU usage: 310.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_5.py: Kernel usage: 5.50%, CPU usage: 175.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_6.py: Kernel usage: 4.69%, CPU usage: 150.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_7.py: Kernel usage: 10.02%, CPU usage: 320.79%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_8.py: Kernel usage: 6.44%, CPU usage: 206.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_9.py: Kernel usage: 5.81%, CPU usage: 186.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_10.py: Kernel usage: 9.60%, CPU usage: 307.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_11.py: Kernel usage: 6.28%, CPU usage: 200.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_12.py: Kernel usage: 5.76%, CPU usage: 184.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_14.py: Kernel usage: 4.31%, CPU usage: 137.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_16.py: Kernel usage: 9.71%, CPU usage: 310.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_17.py: Kernel usage: 4.09%, CPU usage: 130.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_18.py: Kernel usage: 8.48%, CPU usage: 271.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_19.py: Kernel usage: 5.80%, CPU usage: 185.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_20.py: Kernel usage: 6.15%, CPU usage: 196.89%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_21.py: Kernel usage: 6.32%, CPU usage: 202.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_22.py: Kernel usage: 5.99%, CPU usage: 191.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_23.py: Kernel usage: 6.31%, CPU usage: 202.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_24.py: Kernel usage: 4.91%, CPU usage: 157.22%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_26.py: Kernel usage: 11.61%, CPU usage: 371.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_27.py: Kernel usage: 12.74%, CPU usage: 407.56%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_28.py: Kernel usage: 6.10%, CPU usage: 195.09%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_29.py: Kernel usage: 5.90%, CPU usage: 188.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_30.py: Kernel usage: 10.45%, CPU usage: 334.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_32.py: Kernel usage: 5.14%, CPU usage: 164.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_33.py: Kernel usage: 5.70%, CPU usage: 182.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_34.py: Kernel usage: 5.98%, CPU usage: 191.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_36.py: Kernel usage: 6.23%, CPU usage: 199.42%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_37.py: Kernel usage: 9.02%, CPU usage: 288.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_38.py: Kernel usage: 7.71%, CPU usage: 246.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_39.py: Kernel usage: 8.72%, CPU usage: 278.96%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_40.py: Kernel usage: 9.89%, CPU usage: 316.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_41.py: Kernel usage: 6.87%, CPU usage: 219.80%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_43.py: Kernel usage: 9.63%, CPU usage: 308.01%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_44.py: Kernel usage: 9.58%, CPU usage: 306.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_45.py: Kernel usage: 6.19%, CPU usage: 197.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_46.py: Kernel usage: 5.85%, CPU usage: 187.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_48.py: Kernel usage: 5.86%, CPU usage: 187.67%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_49.py: Kernel usage: 5.64%, CPU usage: 180.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_50.py: Kernel usage: 9.44%, CPU usage: 302.19%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_51.py: Kernel usage: 4.14%, CPU usage: 132.41%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_52.py: Kernel usage: 4.04%, CPU usage: 129.17%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_53.py: Kernel usage: 4.45%, CPU usage: 142.43%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_54.py: Kernel usage: 6.75%, CPU usage: 215.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_56.py: Kernel usage: 5.22%, CPU usage: 166.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_57.py: Kernel usage: 7.06%, CPU usage: 226.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_58.py: Kernel usage: 4.38%, CPU usage: 140.01%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_59.py: Kernel usage: 4.28%, CPU usage: 136.81%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_61.py: Kernel usage: 7.48%, CPU usage: 239.31%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_62.py: Kernel usage: 5.90%, CPU usage: 188.95%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_63.py: Kernel usage: 10.16%, CPU usage: 325.15%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_64.py: Kernel usage: 8.08%, CPU usage: 258.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_65.py: Kernel usage: 6.57%, CPU usage: 210.30%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_66.py: Kernel usage: 8.67%, CPU usage: 277.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_67.py: Kernel usage: 7.80%, CPU usage: 249.59%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_68.py: Kernel usage: 8.16%, CPU usage: 261.07%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_69.py: Kernel usage: 5.84%, CPU usage: 186.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_70.py: Kernel usage: 8.88%, CPU usage: 284.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_73.py: Kernel usage: 9.96%, CPU usage: 318.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_74.py: Kernel usage: 6.05%, CPU usage: 193.45%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_75.py: Kernel usage: 9.64%, CPU usage: 308.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_76.py: Kernel usage: 8.28%, CPU usage: 265.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_78.py: Kernel usage: 7.32%, CPU usage: 234.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_79.py: Kernel usage: 5.37%, CPU usage: 171.75%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_80.py: Kernel usage: 4.44%, CPU usage: 141.93%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_81.py: Kernel usage: 6.70%, CPU usage: 214.50%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_82.py: Kernel usage: 5.33%, CPU usage: 170.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_84.py: Kernel usage: 6.24%, CPU usage: 199.81%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_85.py: Kernel usage: 5.27%, CPU usage: 168.71%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_86.py: Kernel usage: 4.33%, CPU usage: 138.57%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_88.py: Kernel usage: 6.44%, CPU usage: 205.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_89.py: Kernel usage: 4.00%, CPU usage: 127.92%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_90.py: Kernel usage: 9.66%, CPU usage: 309.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_91.py: Kernel usage: 8.43%, CPU usage: 269.77%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_92.py: Kernel usage: 6.02%, CPU usage: 192.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_93.py: Kernel usage: 5.21%, CPU usage: 166.70%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_94.py: Kernel usage: 8.25%, CPU usage: 263.90%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_95.py: Kernel usage: 9.17%, CPU usage: 293.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_96.py: Kernel usage: 9.82%, CPU usage: 314.25%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 6.12%, CPU usage: 195.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_98.py: Kernel usage: 5.59%, CPU usage: 178.76%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_99.py: Kernel usage: 5.63%, CPU usage: 180.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_100.py: Kernel usage: 6.19%, CPU usage: 198.12%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_101.py: Kernel usage: 3.99%, CPU usage: 127.68%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_102.py: Kernel usage: 9.66%, CPU usage: 309.24%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_103.py: Kernel usage: 6.06%, CPU usage: 193.98%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_105.py: Kernel usage: 8.62%, CPU usage: 275.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 4.32%, CPU usage: 138.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_109.py: Kernel usage: 5.91%, CPU usage: 189.04%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_112.py: Kernel usage: 4.12%, CPU usage: 131.82%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_113.py: Kernel usage: 5.50%, CPU usage: 175.97%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_114.py: Kernel usage: 9.31%, CPU usage: 298.06%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_115.py: Kernel usage: 8.32%, CPU usage: 266.27%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_116.py: Kernel usage: 6.69%, CPU usage: 214.21%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_117.py: Kernel usage: 8.77%, CPU usage: 280.61%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_118.py: Kernel usage: 5.42%, CPU usage: 173.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_119.py: Kernel usage: 10.45%, CPU usage: 334.46%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_120.py: Kernel usage: 8.79%, CPU usage: 281.32%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_123.py: Kernel usage: 15.53%, CPU usage: 497.07%, CPU Runtime: 125.66s, Total Runtime: 25.28s
Mbpp_124.py: Kernel usage: 5.61%, CPU usage: 179.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_126.py: Kernel usage: 6.20%, CPU usage: 198.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_127.py: Kernel usage: 6.74%, CPU usage: 215.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_128.py: Kernel usage: 7.66%, CPU usage: 245.03%, CPU Runtime: 0.00s, Total Runtime: 0.00s
