HumanEval_0.py: 0.010102s
Mbpp_3.py: 0.000438s
Mbpp_4.py: 0.001044s
HumanEval_4.py: 0.009100s
HumanEval_9.py: 0.003267s
Mbpp_9.py: 0.002219s
Mbpp_11.py: 0.000135s
Mbpp_12.py: 0.005561s
HumanEval_16.py: 0.003652s
Mbpp_16.py: 0.000015s
Mbpp_19.py: 0.001565s
HumanEval_20.py: 0.002039s
HumanEval_24.py: 0.530538s
HumanEval_26.py: 0.004765s
HumanEval_31.py: 0.000152s
HumanEval_33.py: 0.005535s
HumanEval_34.py: 0.004873s
HumanEval_36.py: 0.068930s
HumanEval_37.py: 0.001933s
HumanEval_49.py: 0.000004s
HumanEval_51.py: 0.364068s
HumanEval_54.py: 0.006931s
HumanEval_58.py: 0.005116s
HumanEval_59.py: 0.000008s
Mbpp_62.py: 0.018424s
HumanEval_64.py: 0.327497s
HumanEval_74.py: 0.001444s
Mbpp_75.py: 0.000431s
HumanEval_85.py: 0.056070s
HumanEval_86.py: 0.472137s
HumanEval_87.py: 0.011978s
Mbpp_88.py: 0.007918s
HumanEval_89.py: 1.424933s
HumanEval_90.py: 0.002846s
Mbpp_90.py: 0.001714s
Mbpp_94.py: 0.002762s
Mbpp_96.py: 0.044587s
Mbpp_97.py: 0.001602s
Mbpp_106.py: 0.000920s
HumanEval_113.py: 1.511152s
HumanEval_119.py: 0.000650s
HumanEval_120.py: 0.000039s
HumanEval_121.py: 0.013796s
Mbpp_123.py: 0.249223s
Mbpp_128.py: 0.072572s
Mbpp_129.py: 0.015203s
Mbpp_130.py: 0.001478s
Mbpp_137.py: 0.027712s
Mbpp_141.py: 0.000636s
HumanEval_149.py: 0.075481s
Mbpp_166.py: 0.118503s
Mbpp_170.py: 0.022324s
Mbpp_226.py: 0.001299s
Mbpp_230.py: 0.000312s
Mbpp_239.py: 0.051252s
Mbpp_240.py: 0.001546s
Mbpp_251.py: 0.010692s
Mbpp_256.py: 0.001569s
Mbpp_265.py: 0.040386s
Mbpp_281.py: 0.000761s
Mbpp_296.py: 4.821111s
Mbpp_392.py: 0.000175s
Mbpp_395.py: 0.003265s
Mbpp_405.py: 0.000200s
Mbpp_414.py: 0.000452s
Mbpp_421.py: 0.049278s
Mbpp_424.py: 0.000202s
Mbpp_425.py: 0.003147s
Mbpp_428.py: 0.005755s
Mbpp_433.py: 0.017206s
Mbpp_437.py: 0.001286s
Mbpp_440.py: 0.000025s
Mbpp_446.py: 0.353736s
Mbpp_451.py: 0.005669s
Mbpp_456.py: 0.013207s
Mbpp_460.py: 0.001861s
Mbpp_474.py: 0.000200s
Mbpp_476.py: 0.025400s
Mbpp_477.py: 0.000800s
Mbpp_563.py: 0.007018s
Mbpp_572.py: 0.001049s
Mbpp_578.py: 0.006125s
Mbpp_586.py: 0.000375s
Mbpp_587.py: 0.001350s
Mbpp_588.py: 0.029174s
Mbpp_597.py: 0.024976s
Mbpp_604.py: 0.016187s
Mbpp_611.py: 0.003542s
Mbpp_631.py: 0.001389s
Mbpp_632.py: 0.002604s
Mbpp_633.py: 0.023278s
Mbpp_644.py: 0.008223s
Mbpp_720.py: 0.010313s
Mbpp_725.py: 0.027830s
Mbpp_740.py: 0.001938s
Mbpp_744.py: 0.008169s
Mbpp_750.py: 0.014918s
Mbpp_753.py: 0.083158s
Mbpp_755.py: 0.006201s
Mbpp_757.py: 0.004422s
Mbpp_758.py: 0.004640s
Mbpp_760.py: 0.000160s
Mbpp_764.py: 0.584224s
Mbpp_766.py: 0.124445s
Mbpp_775.py: 0.196313s
Mbpp_781.py: 5.770133s
Mbpp_800.py: 0.001271s
Mbpp_805.py: 0.005510s
Mbpp_808.py: 0.001855s
