HumanEval_0.py: 0.008363s
Mbpp_3.py: 0.000368s
Mbpp_4.py: 0.000951s
HumanEval_4.py: 0.008020s
HumanEval_9.py: 0.002854s
Mbpp_9.py: 0.001547s
Mbpp_11.py: 0.000122s
Mbpp_12.py: 0.005178s
HumanEval_16.py: 0.003354s
Mbpp_16.py: 0.000129s
Mbpp_19.py: 0.001370s
HumanEval_20.py: 0.001704s
HumanEval_24.py: 0.507892s
HumanEval_26.py: 0.004122s
HumanEval_31.py: 0.000142s
HumanEval_33.py: 0.004593s
HumanEval_34.py: 0.004539s
HumanEval_36.py: 0.062077s
HumanEval_37.py: 0.001541s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.322017s
HumanEval_54.py: 0.006400s
HumanEval_58.py: 0.004307s
HumanEval_59.py: 0.000008s
Mbpp_62.py: 0.021801s
HumanEval_64.py: 0.310287s
HumanEval_74.py: 0.001324s
Mbpp_75.py: 0.000419s
HumanEval_85.py: 0.051120s
HumanEval_86.py: 0.429884s
HumanEval_87.py: 0.011325s
Mbpp_88.py: 0.007049s
HumanEval_89.py: 1.306815s
HumanEval_90.py: 0.002531s
Mbpp_90.py: 0.001546s
Mbpp_94.py: 0.002522s
Mbpp_96.py: 0.041695s
Mbpp_97.py: 0.001470s
Mbpp_106.py: 0.000857s
HumanEval_113.py: 1.367782s
HumanEval_119.py: 0.000652s
HumanEval_120.py: 0.000037s
HumanEval_121.py: 0.012624s
Mbpp_123.py: 0.227006s
Mbpp_128.py: 0.079897s
Mbpp_129.py: 0.014836s
Mbpp_130.py: 0.001367s
Mbpp_137.py: 0.025623s
Mbpp_141.py: 0.000571s
HumanEval_149.py: 0.073019s
Mbpp_166.py: 0.105021s
Mbpp_170.py: 0.019702s
Mbpp_226.py: 0.001225s
Mbpp_230.py: 0.000297s
Mbpp_239.py: 0.046871s
Mbpp_240.py: 0.001400s
Mbpp_251.py: 0.009614s
Mbpp_256.py: 0.001379s
Mbpp_265.py: 0.039020s
Mbpp_281.py: 0.000706s
Mbpp_296.py: 4.454598s
Mbpp_392.py: 0.000159s
Mbpp_395.py: 0.003016s
Mbpp_405.py: 0.000181s
Mbpp_414.py: 0.000456s
Mbpp_421.py: 0.044257s
Mbpp_424.py: 0.000175s
Mbpp_425.py: 0.002854s
Mbpp_428.py: 0.005318s
Mbpp_433.py: 0.015209s
Mbpp_437.py: 0.001219s
Mbpp_440.py: 0.000168s
Mbpp_446.py: 0.320232s
Mbpp_451.py: 0.005162s
Mbpp_456.py: 0.012404s
Mbpp_460.py: 0.001652s
Mbpp_474.py: 0.000185s
Mbpp_476.py: 0.024117s
Mbpp_477.py: 0.000691s
Mbpp_563.py: 0.006594s
Mbpp_572.py: 0.000981s
Mbpp_578.py: 0.005653s
Mbpp_586.py: 0.000354s
Mbpp_587.py: 0.001217s
Mbpp_588.py: 0.031526s
Mbpp_597.py: 0.024921s
Mbpp_604.py: 0.017612s
Mbpp_611.py: 0.003445s
Mbpp_631.py: 0.001281s
Mbpp_632.py: 0.002438s
Mbpp_633.py: 0.021350s
Mbpp_644.py: 0.008039s
Mbpp_720.py: 0.010114s
Mbpp_725.py: 0.023758s
Mbpp_740.py: 0.001835s
Mbpp_744.py: 0.007436s
Mbpp_750.py: 0.014350s
Mbpp_753.py: 0.084662s
Mbpp_755.py: 0.006194s
Mbpp_757.py: 0.004375s
Mbpp_758.py: 0.004419s
Mbpp_760.py: 0.000139s
Mbpp_764.py: 0.593944s
Mbpp_766.py: 0.149170s
Mbpp_775.py: 0.177667s
Mbpp_781.py: 5.281993s
Mbpp_800.py: 0.001219s
Mbpp_805.py: 0.006034s
Mbpp_808.py: 0.001692s
