HumanEval_0.py: 0.166164s
Mbpp_3.py: 0.000389s
Mbpp_4.py: 0.000983s
HumanEval_4.py: 0.008522s
HumanEval_9.py: 0.002940s
Mbpp_12.py: 0.005439s
HumanEval_16.py: 0.005228s
Mbpp_19.py: 0.001469s
HumanEval_20.py: 0.001902s
HumanEval_24.py: 1.045434s
HumanEval_31.py: 0.000077s
HumanEval_34.py: 0.004988s
HumanEval_37.py: 0.002122s
HumanEval_49.py: 0.000004s
HumanEval_51.py: 0.050206s
HumanEval_58.py: 0.004778s
Mbpp_62.py: 0.019919s
HumanEval_74.py: 0.001332s
Mbpp_75.py: 0.000410s
HumanEval_85.py: 0.052662s
HumanEval_86.py: 0.432745s
HumanEval_87.py: 0.011187s
Mbpp_88.py: 10.146727s
HumanEval_90.py: 0.002961s
Mbpp_90.py: 0.001574s
Mbpp_94.py: 0.002707s
Mbpp_97.py: 0.001310s
Mbpp_106.py: 0.000791s
Mbpp_108.py: 0.005867s
HumanEval_113.py: 1.445666s
HumanEval_120.py: 0.000036s
HumanEval_121.py: 0.009586s
Mbpp_123.py: 0.009602s
Mbpp_128.py: 0.078188s
Mbpp_129.py: 0.014261s
Mbpp_130.py: 0.001394s
Mbpp_141.py: 0.000591s
HumanEval_149.py: 0.063321s
Mbpp_166.py: 0.000124s
Mbpp_170.py: 0.021682s
Mbpp_226.py: 0.001216s
Mbpp_230.py: 0.000293s
Mbpp_240.py: 0.000906s
Mbpp_251.py: 0.005477s
Mbpp_256.py: 0.001425s
Mbpp_265.py: 0.044078s
Mbpp_281.py: 0.000130s
Mbpp_296.py: 0.033412s
Mbpp_308.py: 0.039712s
Mbpp_392.py: 0.000164s
Mbpp_395.py: 0.008616s
Mbpp_405.py: 0.000194s
Mbpp_414.py: 0.002042s
Mbpp_421.py: 0.011060s
Mbpp_424.py: 0.000187s
Mbpp_425.py: 0.002891s
Mbpp_428.py: 0.005601s
Mbpp_433.py: 0.091252s
Mbpp_437.py: 0.001270s
Mbpp_446.py: 0.343324s
Mbpp_451.py: 0.005556s
Mbpp_456.py: 0.012804s
Mbpp_460.py: 0.001784s
Mbpp_474.py: 0.000194s
Mbpp_476.py: 0.027328s
Mbpp_477.py: 0.000760s
Mbpp_572.py: 0.000823s
Mbpp_578.py: 0.005879s
Mbpp_586.py: 0.000366s
Mbpp_587.py: 0.001336s
Mbpp_588.py: 0.028015s
Mbpp_597.py: 0.026301s
Mbpp_604.py: 0.015917s
Mbpp_610.py: 0.028572s
Mbpp_611.py: 0.003532s
Mbpp_631.py: 0.032457s
Mbpp_632.py: 0.001953s
Mbpp_644.py: 0.008712s
Mbpp_720.py: 0.010467s
Mbpp_725.py: 0.043419s
Mbpp_740.py: 0.001934s
Mbpp_744.py: 0.007624s
Mbpp_750.py: 0.014703s
Mbpp_753.py: 0.079286s
Mbpp_754.py: 0.001670s
Mbpp_755.py: 0.005928s
Mbpp_757.py: 0.004485s
Mbpp_758.py: 0.004001s
Mbpp_760.py: 0.000150s
Mbpp_764.py: 0.582907s
Mbpp_766.py: 0.127296s
Mbpp_775.py: 0.064473s
Mbpp_777.py: 42.889125s
Mbpp_781.py: 0.000352s
Mbpp_800.py: 0.001221s
Mbpp_805.py: 0.005368s
Mbpp_808.py: 0.001867s
