HumanEval_0.py: 0.166580s
Mbpp_3.py: 0.000361s
Mbpp_4.py: 0.000928s
HumanEval_4.py: 0.008297s
HumanEval_9.py: 0.002916s
Mbpp_12.py: 0.005256s
HumanEval_16.py: 0.005037s
Mbpp_19.py: 0.001432s
HumanEval_20.py: 0.001735s
HumanEval_24.py: 1.023818s
HumanEval_31.py: 0.000073s
HumanEval_34.py: 0.004367s
HumanEval_37.py: 0.001957s
HumanEval_49.py: 0.000004s
HumanEval_51.py: 0.047503s
HumanEval_58.py: 0.004664s
Mbpp_62.py: 0.020179s
HumanEval_74.py: 0.001320s
Mbpp_75.py: 0.000398s
HumanEval_85.py: 0.051153s
HumanEval_86.py: 0.417692s
HumanEval_87.py: 0.010732s
Mbpp_88.py: 10.278412s
HumanEval_90.py: 0.003170s
Mbpp_90.py: 0.001183s
Mbpp_94.py: 0.002672s
Mbpp_97.py: 0.001281s
Mbpp_106.py: 0.000782s
Mbpp_108.py: 0.005681s
HumanEval_113.py: 1.398004s
HumanEval_120.py: 0.000035s
HumanEval_121.py: 0.008296s
Mbpp_123.py: 0.008593s
Mbpp_128.py: 0.066094s
Mbpp_129.py: 0.016029s
Mbpp_130.py: 0.001544s
Mbpp_141.py: 0.000590s
HumanEval_149.py: 0.061369s
Mbpp_166.py: 0.000129s
Mbpp_170.py: 0.020801s
Mbpp_226.py: 0.001228s
Mbpp_230.py: 0.000301s
Mbpp_240.py: 0.000959s
Mbpp_251.py: 0.005642s
Mbpp_256.py: 0.001456s
Mbpp_265.py: 0.039331s
Mbpp_281.py: 0.000133s
Mbpp_296.py: 0.034488s
Mbpp_308.py: 0.039721s
Mbpp_392.py: 0.000163s
Mbpp_395.py: 0.008317s
Mbpp_405.py: 0.000193s
Mbpp_414.py: 0.002024s
Mbpp_421.py: 0.011208s
Mbpp_424.py: 0.000190s
Mbpp_425.py: 0.002888s
Mbpp_428.py: 0.005585s
Mbpp_433.py: 0.098144s
Mbpp_437.py: 0.001256s
Mbpp_446.py: 0.340757s
Mbpp_451.py: 0.005545s
Mbpp_456.py: 0.012865s
Mbpp_460.py: 0.001656s
Mbpp_474.py: 0.000195s
Mbpp_476.py: 0.026132s
Mbpp_477.py: 0.000730s
Mbpp_572.py: 0.000846s
Mbpp_578.py: 0.005929s
Mbpp_586.py: 0.000396s
Mbpp_587.py: 0.001304s
Mbpp_588.py: 0.030437s
Mbpp_597.py: 0.026309s
Mbpp_604.py: 0.016778s
Mbpp_610.py: 0.031564s
Mbpp_611.py: 0.003477s
Mbpp_631.py: 0.032699s
Mbpp_632.py: 0.001951s
Mbpp_644.py: 0.008549s
Mbpp_720.py: 0.010331s
Mbpp_725.py: 0.045112s
Mbpp_740.py: 0.001887s
Mbpp_744.py: 0.008506s
Mbpp_750.py: 0.016631s
Mbpp_753.py: 0.081524s
Mbpp_754.py: 0.001628s
Mbpp_755.py: 0.006033s
Mbpp_757.py: 0.004526s
Mbpp_758.py: 0.004066s
Mbpp_760.py: 0.000151s
Mbpp_764.py: 0.562517s
Mbpp_766.py: 0.152989s
Mbpp_775.py: 0.061252s
Mbpp_777.py: 44.854154s
Mbpp_781.py: 0.000361s
Mbpp_800.py: 0.001288s
Mbpp_805.py: 0.005520s
Mbpp_808.py: 0.001651s
