HumanEval_0.py: 0.168823s
Mbpp_3.py: 0.000384s
Mbpp_4.py: 0.000975s
HumanEval_4.py: 0.008590s
HumanEval_9.py: 0.002937s
Mbpp_12.py: 0.006154s
HumanEval_16.py: 0.005219s
Mbpp_19.py: 0.001612s
HumanEval_20.py: 0.001841s
HumanEval_24.py: 1.036057s
HumanEval_31.py: 0.000072s
HumanEval_34.py: 0.005385s
HumanEval_37.py: 0.002102s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.048729s
HumanEval_58.py: 0.004869s
Mbpp_62.py: 0.020810s
HumanEval_74.py: 0.001346s
Mbpp_75.py: 0.000416s
HumanEval_85.py: 0.053534s
HumanEval_86.py: 0.435778s
HumanEval_87.py: 0.011362s
Mbpp_88.py: 10.316185s
HumanEval_90.py: 0.002969s
Mbpp_90.py: 0.001799s
Mbpp_94.py: 0.002777s
Mbpp_97.py: 0.001318s
Mbpp_106.py: 0.000795s
Mbpp_108.py: 0.005879s
HumanEval_113.py: 1.447296s
HumanEval_120.py: 0.000035s
HumanEval_121.py: 0.009161s
Mbpp_123.py: 0.009474s
Mbpp_128.py: 0.068396s
Mbpp_129.py: 0.016066s
Mbpp_130.py: 0.001421s
Mbpp_141.py: 0.000585s
HumanEval_149.py: 0.063054s
Mbpp_166.py: 0.000122s
Mbpp_170.py: 0.022491s
Mbpp_226.py: 0.001306s
Mbpp_230.py: 0.000296s
Mbpp_240.py: 0.000921s
Mbpp_251.py: 0.005469s
Mbpp_256.py: 0.001422s
Mbpp_265.py: 0.040212s
Mbpp_281.py: 0.000150s
Mbpp_296.py: 0.034151s
Mbpp_308.py: 0.039478s
Mbpp_392.py: 0.000158s
Mbpp_395.py: 0.008007s
Mbpp_405.py: 0.000195s
Mbpp_414.py: 0.002059s
Mbpp_421.py: 0.010842s
Mbpp_424.py: 0.000257s
Mbpp_425.py: 0.002861s
Mbpp_428.py: 0.005471s
Mbpp_433.py: 0.095874s
Mbpp_437.py: 0.001247s
Mbpp_446.py: 0.336394s
Mbpp_451.py: 0.005246s
Mbpp_456.py: 0.012641s
Mbpp_460.py: 0.001612s
Mbpp_474.py: 0.000175s
Mbpp_476.py: 0.023007s
Mbpp_477.py: 0.000715s
Mbpp_572.py: 0.000826s
Mbpp_578.py: 0.005946s
Mbpp_586.py: 0.000398s
Mbpp_587.py: 0.001277s
Mbpp_588.py: 0.047614s
Mbpp_597.py: 0.025427s
Mbpp_604.py: 0.016427s
Mbpp_610.py: 0.028075s
Mbpp_611.py: 0.003400s
Mbpp_631.py: 0.032081s
Mbpp_632.py: 0.001938s
Mbpp_644.py: 0.008496s
Mbpp_720.py: 0.010166s
Mbpp_725.py: 0.045177s
Mbpp_740.py: 0.001910s
Mbpp_744.py: 0.007725s
Mbpp_750.py: 0.014949s
Mbpp_753.py: 0.081288s
Mbpp_754.py: 0.001649s
Mbpp_755.py: 0.005954s
Mbpp_757.py: 0.004515s
Mbpp_758.py: 0.003928s
Mbpp_760.py: 0.000128s
Mbpp_764.py: 0.559484s
Mbpp_766.py: 0.130072s
Mbpp_775.py: 0.060465s
Mbpp_777.py: 41.810251s
Mbpp_781.py: 0.000358s
Mbpp_800.py: 0.001287s
Mbpp_805.py: 0.005879s
Mbpp_808.py: 0.001535s
