HumanEval_0.py: 0.161312s
Mbpp_3.py: 0.000375s
Mbpp_4.py: 0.000946s
HumanEval_4.py: 0.008245s
HumanEval_9.py: 0.002824s
Mbpp_12.py: 0.005281s
HumanEval_16.py: 0.004941s
Mbpp_19.py: 0.001423s
HumanEval_20.py: 0.001748s
HumanEval_24.py: 1.009620s
HumanEval_31.py: 0.000076s
HumanEval_34.py: 0.004589s
HumanEval_37.py: 0.002061s
HumanEval_49.py: 0.000003s
HumanEval_51.py: 0.050070s
HumanEval_58.py: 0.004842s
Mbpp_62.py: 0.019635s
HumanEval_74.py: 0.001315s
Mbpp_75.py: 0.000394s
HumanEval_85.py: 0.051214s
HumanEval_86.py: 0.419619s
HumanEval_87.py: 0.010866s
Mbpp_88.py: 9.624798s
HumanEval_90.py: 0.003120s
Mbpp_90.py: 0.001564s
Mbpp_94.py: 0.002661s
Mbpp_97.py: 0.001266s
Mbpp_106.py: 0.000770s
Mbpp_108.py: 0.005528s
HumanEval_113.py: 1.380824s
HumanEval_120.py: 0.000035s
HumanEval_121.py: 0.008714s
Mbpp_123.py: 0.009020s
Mbpp_128.py: 0.065730s
Mbpp_129.py: 0.015091s
Mbpp_130.py: 0.001414s
Mbpp_141.py: 0.000602s
HumanEval_149.py: 0.074311s
Mbpp_166.py: 0.000231s
Mbpp_170.py: 0.021047s
Mbpp_226.py: 0.001165s
Mbpp_230.py: 0.000297s
Mbpp_240.py: 0.000881s
Mbpp_251.py: 0.005435s
Mbpp_256.py: 0.001388s
Mbpp_265.py: 0.037422s
Mbpp_281.py: 0.000127s
Mbpp_296.py: 0.031655s
Mbpp_308.py: 0.037029s
Mbpp_392.py: 0.000155s
Mbpp_395.py: 0.007967s
Mbpp_405.py: 0.000188s
Mbpp_414.py: 0.001903s
Mbpp_421.py: 0.010704s
Mbpp_424.py: 0.000182s
Mbpp_425.py: 0.002714s
Mbpp_428.py: 0.005259s
Mbpp_433.py: 0.095711s
Mbpp_437.py: 0.001202s
Mbpp_446.py: 0.318568s
Mbpp_451.py: 0.005048s
Mbpp_456.py: 0.012211s
Mbpp_460.py: 0.001563s
Mbpp_474.py: 0.000188s
Mbpp_476.py: 0.023890s
Mbpp_477.py: 0.000701s
Mbpp_572.py: 0.000796s
Mbpp_578.py: 0.005622s
Mbpp_586.py: 0.000375s
Mbpp_587.py: 0.001276s
Mbpp_588.py: 0.037413s
Mbpp_597.py: 0.025566s
Mbpp_604.py: 0.016250s
Mbpp_610.py: 0.029567s
Mbpp_611.py: 0.003372s
Mbpp_631.py: 0.030878s
Mbpp_632.py: 0.001816s
Mbpp_644.py: 0.008161s
Mbpp_720.py: 0.009946s
Mbpp_725.py: 0.042480s
Mbpp_740.py: 0.001907s
Mbpp_744.py: 0.007929s
Mbpp_750.py: 0.015122s
Mbpp_753.py: 0.076982s
Mbpp_754.py: 0.001477s
Mbpp_755.py: 0.005704s
Mbpp_757.py: 0.004284s
Mbpp_758.py: 0.003777s
Mbpp_760.py: 0.000124s
Mbpp_764.py: 0.532362s
Mbpp_766.py: 0.137974s
Mbpp_775.py: 0.058448s
Mbpp_777.py: 40.373428s
Mbpp_781.py: 0.000375s
Mbpp_800.py: 0.001237s
Mbpp_805.py: 0.005497s
Mbpp_808.py: 0.001601s
