HumanEval_0.py: 0.165886s
Mbpp_3.py: 0.000438s
Mbpp_4.py: 0.001068s
HumanEval_4.py: 0.009096s
HumanEval_9.py: 0.003150s
Mbpp_12.py: 0.005348s
HumanEval_16.py: 0.005096s
Mbpp_19.py: 0.001349s
HumanEval_20.py: 0.001656s
HumanEval_24.py: 1.003383s
HumanEval_31.py: 0.000073s
HumanEval_34.py: 0.004345s
HumanEval_37.py: 0.001841s
HumanEval_49.py: 0.000008s
HumanEval_51.py: 0.049223s
HumanEval_58.py: 0.004453s
Mbpp_62.py: 0.017401s
HumanEval_74.py: 0.001328s
Mbpp_75.py: 0.000420s
HumanEval_85.py: 0.053522s
HumanEval_86.py: 0.439150s
HumanEval_87.py: 0.011845s
Mbpp_88.py: 9.747399s
HumanEval_90.py: 0.003016s
Mbpp_90.py: 0.001626s
Mbpp_94.py: 0.002619s
Mbpp_97.py: 0.001341s
Mbpp_106.py: 0.000860s
Mbpp_108.py: 0.005781s
HumanEval_113.py: 1.453121s
HumanEval_120.py: 0.000037s
HumanEval_121.py: 0.008741s
Mbpp_123.py: 0.009119s
Mbpp_128.py: 0.082299s
Mbpp_129.py: 0.015426s
Mbpp_130.py: 0.001431s
Mbpp_141.py: 0.000578s
HumanEval_149.py: 0.065762s
Mbpp_166.py: 0.000118s
Mbpp_170.py: 0.025055s
Mbpp_226.py: 0.001224s
Mbpp_230.py: 0.000305s
Mbpp_240.py: 0.000907s
Mbpp_251.py: 0.005613s
Mbpp_256.py: 0.001460s
Mbpp_265.py: 0.041861s
Mbpp_281.py: 0.000142s
Mbpp_296.py: 0.033420s
Mbpp_308.py: 0.039074s
Mbpp_392.py: 0.000163s
Mbpp_395.py: 0.008423s
Mbpp_405.py: 0.000194s
Mbpp_414.py: 0.001964s
Mbpp_421.py: 0.010719s
Mbpp_424.py: 0.000178s
Mbpp_425.py: 0.002920s
Mbpp_428.py: 0.005544s
Mbpp_433.py: 0.093041s
Mbpp_437.py: 0.001222s
Mbpp_446.py: 0.349944s
Mbpp_451.py: 0.006050s
Mbpp_456.py: 0.014729s
Mbpp_460.py: 0.001706s
Mbpp_474.py: 0.000180s
Mbpp_476.py: 0.026462s
Mbpp_477.py: 0.000720s
Mbpp_572.py: 0.000802s
Mbpp_578.py: 0.006734s
Mbpp_586.py: 0.000381s
Mbpp_587.py: 0.001549s
Mbpp_588.py: 0.028922s
Mbpp_597.py: 0.025463s
Mbpp_604.py: 0.018267s
Mbpp_610.py: 0.028994s
Mbpp_611.py: 0.003473s
Mbpp_631.py: 0.032425s
Mbpp_632.py: 0.001908s
Mbpp_644.py: 0.008991s
Mbpp_720.py: 0.010551s
Mbpp_725.py: 0.044534s
Mbpp_740.py: 0.001845s
Mbpp_744.py: 0.007704s
Mbpp_750.py: 0.014731s
Mbpp_753.py: 0.079633s
Mbpp_754.py: 0.001636s
Mbpp_755.py: 0.005858s
Mbpp_757.py: 0.004398s
Mbpp_758.py: 0.003821s
Mbpp_760.py: 0.000131s
Mbpp_764.py: 0.561950s
Mbpp_766.py: 0.133572s
Mbpp_775.py: 0.061184s
Mbpp_777.py: 43.675447s
Mbpp_781.py: 0.000356s
Mbpp_800.py: 0.001262s
Mbpp_805.py: 0.005522s
Mbpp_808.py: 0.001711s
