HumanEval_0.py: 0.000409s
HumanEval_1.py: 0.000421s
HumanEval_2.py: 0.000019s
HumanEval_3.py: 0.000047s
HumanEval_4.py: 0.000090s
HumanEval_7.py: 0.000048s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000098s
HumanEval_10.py: 0.000074s
HumanEval_11.py: 0.000077s
HumanEval_12.py: 0.000048s
HumanEval_13.py: 0.000027s
HumanEval_14.py: 0.000065s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000212s
HumanEval_18.py: 0.000140s
HumanEval_19.py: 0.000216s
HumanEval_20.py: 0.000114s
HumanEval_21.py: 0.000122s
HumanEval_22.py: 0.000068s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000095s
HumanEval_25.py: 0.136661s
HumanEval_27.py: 0.000271s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000043s
HumanEval_31.py: 0.002597s
HumanEval_32.py: 0.287536s
HumanEval_34.py: 0.000016s
HumanEval_35.py: 0.000028s
HumanEval_37.py: 0.000252s
HumanEval_38.py: 0.051004s
HumanEval_40.py: 0.000251s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000053s
HumanEval_44.py: 0.000246s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000178s
HumanEval_47.py: 0.000063s
HumanEval_48.py: 0.000063s
HumanEval_49.py: 0.000895s
HumanEval_50.py: 0.066986s
HumanEval_51.py: 0.000219s
HumanEval_52.py: 0.000042s
HumanEval_53.py: 0.005527s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000371s
HumanEval_57.py: 0.000081s
HumanEval_58.py: 0.000065s
HumanEval_60.py: 0.000017s
HumanEval_61.py: 0.000143s
HumanEval_62.py: 0.000069s
HumanEval_63.py: 0.014088s
HumanEval_65.py: 0.000061s
HumanEval_66.py: 0.000394s
HumanEval_67.py: 0.000227s
HumanEval_68.py: 0.000250s
HumanEval_70.py: 0.000687s
HumanEval_71.py: 0.000091s
HumanEval_73.py: 0.000117s
HumanEval_74.py: 0.000280s
HumanEval_76.py: 0.000095s
HumanEval_78.py: 0.000146s
HumanEval_80.py: 0.000117s
HumanEval_81.py: 0.000125s
HumanEval_82.py: 0.000222s
HumanEval_84.py: 0.000114s
HumanEval_85.py: 0.000045s
HumanEval_86.py: 0.000301s
HumanEval_87.py: 0.000573s
HumanEval_88.py: 0.000089s
HumanEval_89.py: 0.000796s
HumanEval_90.py: 0.000103s
HumanEval_92.py: 0.000084s
HumanEval_93.py: 0.000484s
HumanEval_95.py: 0.000229s
HumanEval_96.py: 0.000748s
HumanEval_97.py: 0.000057s
HumanEval_98.py: 0.000092s
HumanEval_100.py: 0.000071s
HumanEval_101.py: 0.000076s
HumanEval_102.py: 0.000027s
HumanEval_103.py: 0.001073s
HumanEval_104.py: 0.000392s
HumanEval_105.py: 0.000136s
HumanEval_107.py: 0.001219s
HumanEval_109.py: 0.000238s
HumanEval_110.py: 0.000241s
HumanEval_111.py: 0.000429s
HumanEval_112.py: 0.000171s
HumanEval_113.py: 0.000247s
HumanEval_116.py: 0.000485s
HumanEval_117.py: 0.000354s
HumanEval_118.py: 0.000175s
HumanEval_120.py: 0.000099s
HumanEval_121.py: 0.000123s
HumanEval_122.py: 0.000086s
HumanEval_124.py: 0.000207s
HumanEval_125.py: 0.000197s
HumanEval_126.py: 0.000279s
HumanEval_128.py: 0.000326s
HumanEval_130.py: 0.000303s
HumanEval_131.py: 0.000143s
HumanEval_135.py: 0.000055s
HumanEval_136.py: 0.000117s
HumanEval_138.py: 0.000026s
HumanEval_139.py: 0.000098s
HumanEval_140.py: 0.000199s
HumanEval_141.py: 0.000689s
HumanEval_142.py: 0.000379s
HumanEval_143.py: 0.000374s
HumanEval_144.py: 0.000223s
HumanEval_145.py: 0.000805s
HumanEval_146.py: 0.000120s
HumanEval_147.py: 0.354045s
HumanEval_148.py: 0.000141s
HumanEval_149.py: 0.000321s
HumanEval_150.py: 0.006337s
HumanEval_151.py: 0.000689s
HumanEval_152.py: 0.000147s
HumanEval_153.py: 0.002541s
HumanEval_155.py: 0.000124s
HumanEval_156.py: 0.000473s
HumanEval_157.py: 0.000067s
HumanEval_158.py: 0.000203s
HumanEval_159.py: 0.000072s
HumanEval_161.py: 0.000280s
HumanEval_162.py: 0.000094s
