HumanEval_0.py: 0.000403s
HumanEval_1.py: 0.000415s
HumanEval_2.py: 0.000018s
HumanEval_3.py: 0.000045s
HumanEval_4.py: 0.000092s
HumanEval_7.py: 0.000047s
HumanEval_8.py: 0.000029s
HumanEval_9.py: 0.000099s
HumanEval_10.py: 0.000073s
HumanEval_11.py: 0.000077s
HumanEval_12.py: 0.000045s
HumanEval_13.py: 0.000027s
HumanEval_14.py: 0.000065s
HumanEval_15.py: 0.000070s
HumanEval_16.py: 0.000204s
HumanEval_18.py: 0.000140s
HumanEval_19.py: 0.000221s
HumanEval_20.py: 0.000112s
HumanEval_21.py: 0.000120s
HumanEval_22.py: 0.000070s
HumanEval_23.py: 0.000016s
HumanEval_24.py: 0.000094s
HumanEval_25.py: 0.140407s
HumanEval_27.py: 0.000301s
HumanEval_28.py: 0.000019s
HumanEval_29.py: 0.000043s
HumanEval_31.py: 0.002631s
HumanEval_32.py: 0.297905s
HumanEval_34.py: 0.000017s
HumanEval_35.py: 0.000028s
HumanEval_37.py: 0.000273s
HumanEval_38.py: 0.052941s
HumanEval_40.py: 0.000266s
HumanEval_41.py: 0.000014s
HumanEval_42.py: 0.000054s
HumanEval_44.py: 0.000280s
HumanEval_45.py: 0.000011s
HumanEval_46.py: 0.000180s
HumanEval_47.py: 0.000066s
HumanEval_48.py: 0.000062s
HumanEval_49.py: 0.000892s
HumanEval_50.py: 0.069445s
HumanEval_51.py: 0.000228s
HumanEval_52.py: 0.000041s
HumanEval_53.py: 0.005734s
HumanEval_55.py: 0.000050s
HumanEval_56.py: 0.000414s
HumanEval_57.py: 0.000085s
HumanEval_58.py: 0.000068s
HumanEval_60.py: 0.000018s
HumanEval_61.py: 0.000149s
HumanEval_62.py: 0.000071s
HumanEval_63.py: 0.014476s
HumanEval_65.py: 0.000060s
HumanEval_66.py: 0.000388s
HumanEval_67.py: 0.000234s
HumanEval_68.py: 0.000252s
HumanEval_70.py: 0.000706s
HumanEval_71.py: 0.000092s
HumanEval_73.py: 0.000116s
HumanEval_74.py: 0.000284s
HumanEval_76.py: 0.000094s
HumanEval_78.py: 0.000146s
HumanEval_80.py: 0.000116s
HumanEval_81.py: 0.000123s
HumanEval_82.py: 0.000223s
HumanEval_84.py: 0.000119s
HumanEval_85.py: 0.000044s
HumanEval_86.py: 0.000300s
HumanEval_87.py: 0.000580s
HumanEval_88.py: 0.000089s
HumanEval_89.py: 0.000800s
HumanEval_90.py: 0.000099s
HumanEval_92.py: 0.000083s
HumanEval_93.py: 0.000485s
HumanEval_95.py: 0.000225s
HumanEval_96.py: 0.000762s
HumanEval_97.py: 0.000058s
HumanEval_98.py: 0.000092s
HumanEval_100.py: 0.000070s
HumanEval_101.py: 0.000080s
HumanEval_102.py: 0.000029s
HumanEval_103.py: 0.000989s
HumanEval_104.py: 0.000405s
HumanEval_105.py: 0.000137s
HumanEval_107.py: 0.001172s
HumanEval_109.py: 0.000242s
HumanEval_110.py: 0.000243s
HumanEval_111.py: 0.000430s
HumanEval_112.py: 0.000169s
HumanEval_113.py: 0.000245s
HumanEval_116.py: 0.000482s
HumanEval_117.py: 0.000362s
HumanEval_118.py: 0.000178s
HumanEval_120.py: 0.000101s
HumanEval_121.py: 0.000127s
HumanEval_122.py: 0.000089s
HumanEval_124.py: 0.000205s
HumanEval_125.py: 0.000192s
HumanEval_126.py: 0.000282s
HumanEval_128.py: 0.000330s
HumanEval_130.py: 0.000300s
HumanEval_131.py: 0.000148s
HumanEval_135.py: 0.000056s
HumanEval_136.py: 0.000116s
HumanEval_138.py: 0.000027s
HumanEval_139.py: 0.000099s
HumanEval_140.py: 0.000201s
HumanEval_141.py: 0.000681s
HumanEval_142.py: 0.000377s
HumanEval_143.py: 0.000383s
HumanEval_144.py: 0.000222s
HumanEval_145.py: 0.000824s
HumanEval_146.py: 0.000120s
HumanEval_147.py: 0.355632s
HumanEval_148.py: 0.000139s
HumanEval_149.py: 0.000321s
HumanEval_150.py: 0.006449s
HumanEval_151.py: 0.000699s
HumanEval_152.py: 0.000152s
HumanEval_153.py: 0.002554s
HumanEval_155.py: 0.000123s
HumanEval_156.py: 0.000496s
HumanEval_157.py: 0.000055s
HumanEval_158.py: 0.000217s
HumanEval_159.py: 0.000077s
HumanEval_161.py: 0.000275s
HumanEval_162.py: 0.000105s
